generation,fitness
1,"(11991.2,)"
2,"(11360.22,)"
3,"(11068.81,)"
4,"(11004.43,)"
5,"(10487.16,)"
6,"(10487.16,)"
7,"(10487.16,)"
8,"(10487.16,)"
9,"(9611.14,)"
10,"(9611.14,)"
11,"(9611.14,)"
12,"(9611.14,)"
13,"(9611.14,)"
14,"(9611.14,)"
15,"(9611.14,)"
16,"(9611.14,)"
17,"(9611.14,)"
18,"(9611.14,)"
19,"(9611.14,)"
20,"(9575.46,)"
21,"(9406.62,)"
22,"(9406.62,)"
23,"(9403.68,)"
24,"(9303.7,)"
25,"(9303.7,)"
26,"(9290.59,)"
27,"(9290.59,)"
28,"(9048.24,)"
29,"(9048.24,)"
30,"(9048.24,)"
31,"(9048.24,)"
32,"(9048.24,)"
33,"(9048.24,)"
34,"(9048.24,)"
35,"(9048.24,)"
36,"(9048.24,)"
37,"(9048.24,)"
38,"(9048.24,)"
39,"(9009.61,)"
40,"(9009.61,)"
41,"(8983.1,)"
42,"(8983.1,)"
43,"(8977.84,)"
44,"(8977.84,)"
45,"(8977.84,)"
46,"(8977.84,)"
47,"(8706.71,)"
48,"(8706.71,)"
49,"(8706.71,)"
50,"(8706.71,)"
51,"(8706.71,)"
52,"(8706.71,)"
53,"(8706.71,)"
54,"(8706.71,)"
55,"(8706.71,)"
56,"(8706.71,)"
57,"(8706.71,)"
58,"(8706.71,)"
59,"(8706.71,)"
60,"(8706.71,)"
61,"(8706.71,)"
62,"(8706.71,)"
63,"(8706.71,)"
64,"(8706.71,)"
65,"(8706.71,)"
66,"(8706.71,)"
67,"(8706.71,)"
68,"(8706.71,)"
69,"(8706.71,)"
70,"(8706.71,)"
71,"(8706.71,)"
72,"(8706.71,)"
73,"(8706.71,)"
74,"(8585.17,)"
75,"(8585.17,)"
76,"(8585.17,)"
77,"(8585.17,)"
78,"(8585.17,)"
79,"(8585.17,)"
80,"(8585.17,)"
81,"(8585.17,)"
82,"(8585.17,)"
83,"(8585.17,)"
84,"(8585.17,)"
85,"(8567.92,)"
86,"(8567.92,)"
87,"(8567.92,)"
88,"(8567.92,)"
89,"(8567.92,)"
90,"(8567.92,)"
91,"(8567.92,)"
92,"(8567.92,)"
93,"(8567.92,)"
94,"(8567.92,)"
95,"(8567.92,)"
96,"(8567.92,)"
97,"(8567.92,)"
98,"(8567.92,)"
99,"(8567.92,)"
100,"(8567.92,)"
101,"(8567.92,)"
102,"(8567.92,)"
103,"(8567.92,)"
104,"(8567.92,)"
105,"(8567.92,)"
106,"(8567.92,)"
107,"(8567.92,)"
108,"(8567.92,)"
109,"(8567.92,)"
110,"(8567.92,)"
111,"(8567.92,)"
112,"(8567.92,)"
113,"(8567.92,)"
114,"(8567.92,)"
115,"(8567.92,)"
116,"(8567.92,)"
117,"(8567.92,)"
118,"(8567.92,)"
119,"(8567.92,)"
120,"(8567.92,)"
121,"(8567.92,)"
122,"(8567.92,)"
123,"(8567.92,)"
124,"(8567.92,)"
125,"(8567.92,)"
126,"(8567.92,)"
127,"(8567.92,)"
128,"(8567.92,)"
129,"(8567.92,)"
130,"(8567.92,)"
131,"(8567.92,)"
132,"(8567.92,)"
133,"(8567.92,)"
134,"(8567.92,)"
135,"(8567.92,)"
136,"(8567.92,)"
137,"(8567.92,)"
138,"(8567.92,)"
139,"(8567.92,)"
140,"(8567.92,)"
141,"(8567.92,)"
142,"(8567.92,)"
143,"(8567.92,)"
144,"(8567.92,)"
145,"(8567.92,)"
146,"(8567.92,)"
147,"(8567.92,)"
148,"(8567.92,)"
