generation,fitness
1,"(2435.0069,)"
2,"(2368.7602,)"
3,"(1893.7811,)"
4,"(1893.7811,)"
5,"(1893.7811,)"
6,"(1893.7811,)"
7,"(1775.4705,)"
8,"(1774.0341,)"
9,"(1774.0341,)"
10,"(1693.6036,)"
11,"(1682.7882,)"
12,"(1682.7882,)"
13,"(1528.6325,)"
14,"(1528.6325,)"
15,"(1384.6547,)"
16,"(1384.6547,)"
17,"(1384.1162,)"
18,"(1338.7301,)"
19,"(1285.8957,)"
20,"(1285.8957,)"
21,"(1285.8957,)"
22,"(1285.8957,)"
23,"(1285.8957,)"
24,"(1285.8957,)"
25,"(1285.8957,)"
26,"(1285.8957,)"
27,"(1285.8957,)"
28,"(1285.8957,)"
29,"(1285.8957,)"
30,"(1198.3849,)"
31,"(1198.3849,)"
32,"(1198.3849,)"
33,"(1198.3849,)"
34,"(1198.3849,)"
35,"(1143.5331,)"
36,"(1143.5331,)"
37,"(1139.2012,)"
38,"(1123.011,)"
39,"(1112.1379,)"
40,"(1112.1379,)"
41,"(1112.1379,)"
42,"(1104.8517,)"
43,"(1104.8517,)"
44,"(1104.8517,)"
45,"(1104.8517,)"
46,"(1086.3264,)"
47,"(1086.3264,)"
48,"(1086.3264,)"
49,"(1086.3264,)"
50,"(1086.0444,)"
51,"(1086.0444,)"
52,"(1086.0444,)"
53,"(1086.0444,)"
54,"(1086.0444,)"
55,"(1086.0444,)"
56,"(1086.0444,)"
57,"(1086.0444,)"
58,"(1086.0444,)"
59,"(1086.0444,)"
60,"(1086.0444,)"
61,"(1046.6897,)"
62,"(1046.6897,)"
63,"(1046.6897,)"
64,"(1046.6897,)"
65,"(1046.6897,)"
66,"(1046.6897,)"
67,"(1046.6897,)"
68,"(1046.6897,)"
69,"(1046.6897,)"
70,"(1046.6897,)"
71,"(1046.6897,)"
72,"(1046.6897,)"
73,"(1046.6897,)"
74,"(1046.6897,)"
75,"(1046.6897,)"
76,"(1046.6897,)"
77,"(1046.6897,)"
78,"(1046.6897,)"
79,"(1046.6897,)"
80,"(1046.6897,)"
81,"(1046.6897,)"
82,"(1046.6897,)"
83,"(1046.6897,)"
84,"(1046.6897,)"
85,"(1041.6127,)"
86,"(1041.6127,)"
87,"(1041.6127,)"
88,"(1041.6127,)"
89,"(1041.5754,)"
90,"(1035.004,)"
91,"(1035.004,)"
92,"(1035.004,)"
93,"(1035.004,)"
94,"(1035.004,)"
95,"(1030.9884,)"
96,"(1030.9884,)"
97,"(1030.9884,)"
98,"(1030.9884,)"
99,"(1030.9884,)"
100,"(1029.2064,)"
101,"(1029.2064,)"
102,"(1029.2064,)"
103,"(1029.2064,)"
