generation,fitness
1,"(11948.92,)"
2,"(11948.92,)"
3,"(11648.72,)"
4,"(11319.87,)"
5,"(10896.21,)"
6,"(10512.03,)"
7,"(10512.03,)"
8,"(10512.03,)"
9,"(10381.83,)"
10,"(10381.83,)"
11,"(10381.83,)"
12,"(10246.47,)"
13,"(10246.47,)"
14,"(10246.47,)"
15,"(10246.47,)"
16,"(10246.47,)"
17,"(10246.47,)"
18,"(10246.47,)"
19,"(10246.47,)"
20,"(9963.84,)"
21,"(9963.84,)"
22,"(9963.84,)"
23,"(9955.85,)"
24,"(9947.7,)"
25,"(9769.41,)"
26,"(9769.41,)"
27,"(9698.98,)"
28,"(9698.98,)"
29,"(9698.98,)"
30,"(9664.92,)"
31,"(9664.92,)"
32,"(9662.35,)"
33,"(9662.35,)"
34,"(9662.35,)"
35,"(9662.35,)"
36,"(9662.35,)"
37,"(9620.73,)"
38,"(9620.73,)"
39,"(9556.43,)"
40,"(9293.18,)"
41,"(9293.18,)"
42,"(9293.18,)"
43,"(9252.28,)"
44,"(9252.28,)"
45,"(9252.28,)"
46,"(9252.28,)"
47,"(9252.28,)"
48,"(9252.28,)"
49,"(9252.28,)"
50,"(9252.28,)"
51,"(9252.28,)"
52,"(9252.28,)"
53,"(9252.28,)"
54,"(9252.28,)"
55,"(9252.28,)"
56,"(9252.28,)"
57,"(9252.28,)"
58,"(9252.28,)"
59,"(9252.28,)"
60,"(9252.28,)"
61,"(9252.28,)"
62,"(9252.28,)"
63,"(9252.28,)"
64,"(9252.28,)"
65,"(9252.28,)"
66,"(9252.28,)"
67,"(9252.28,)"
68,"(9252.28,)"
69,"(9252.28,)"
70,"(9252.28,)"
71,"(9252.28,)"
72,"(9252.28,)"
73,"(9252.28,)"
74,"(9252.28,)"
75,"(9252.28,)"
76,"(9252.28,)"
77,"(9252.28,)"
78,"(9252.28,)"
79,"(9252.28,)"
80,"(9252.28,)"
81,"(9252.28,)"
82,"(9252.28,)"
83,"(9252.28,)"
84,"(9252.28,)"
85,"(9252.28,)"
86,"(9252.28,)"
87,"(9252.28,)"
88,"(9252.28,)"
89,"(9252.28,)"
90,"(9252.28,)"
91,"(9252.28,)"
92,"(9252.28,)"
93,"(9252.28,)"
94,"(9252.28,)"
95,"(9252.28,)"
96,"(9252.28,)"
97,"(9252.28,)"
98,"(9252.28,)"
99,"(9252.28,)"
100,"(9252.28,)"
101,"(9252.28,)"
102,"(9252.28,)"
103,"(9252.28,)"
104,"(9252.28,)"
105,"(9252.28,)"
106,"(9252.28,)"
107,"(9252.28,)"
108,"(9252.28,)"
109,"(9252.28,)"
110,"(9252.28,)"
111,"(9252.28,)"
112,"(9252.28,)"
113,"(9252.28,)"
114,"(9252.28,)"
115,"(9252.28,)"
116,"(9252.28,)"
117,"(9252.28,)"
118,"(9252.28,)"
119,"(9219.18,)"
120,"(9219.18,)"
121,"(9219.18,)"
122,"(9219.18,)"
123,"(9219.18,)"
124,"(9219.18,)"
125,"(9219.18,)"
126,"(9219.18,)"
127,"(9219.18,)"
128,"(9219.18,)"
129,"(9219.18,)"
130,"(9219.18,)"
131,"(9219.18,)"
132,"(9219.18,)"
133,"(9219.18,)"
134,"(9219.18,)"
135,"(9219.18,)"
136,"(9219.18,)"
137,"(9219.18,)"
138,"(9219.18,)"
139,"(9219.18,)"
140,"(9219.18,)"
141,"(9219.18,)"
142,"(9219.18,)"
143,"(9219.18,)"
144,"(9219.18,)"
145,"(9219.18,)"
146,"(9219.18,)"
147,"(9219.18,)"
148,"(9219.18,)"
149,"(9219.18,)"
150,"(9219.18,)"
151,"(9219.18,)"
152,"(9219.18,)"
153,"(9219.18,)"
154,"(9219.18,)"
155,"(9219.18,)"
156,"(9219.18,)"
157,"(9219.18,)"
158,"(9219.18,)"
159,"(9219.18,)"
160,"(9219.18,)"
161,"(9219.18,)"
162,"(9219.18,)"
163,"(9219.18,)"
164,"(9219.18,)"
165,"(9219.18,)"
166,"(9219.18,)"
167,"(9219.18,)"
168,"(9219.18,)"
169,"(9219.18,)"
170,"(9219.18,)"
171,"(9219.18,)"
172,"(9219.18,)"
173,"(9219.18,)"
174,"(9219.18,)"
175,"(9219.18,)"
176,"(9219.18,)"
177,"(9219.18,)"
178,"(9219.18,)"
179,"(9219.18,)"
180,"(9219.18,)"
181,"(9219.18,)"
182,"(9219.18,)"
183,"(9219.18,)"
184,"(9219.18,)"
185,"(9219.18,)"
186,"(9219.18,)"
187,"(9219.18,)"
188,"(9219.18,)"
189,"(9219.18,)"
190,"(9219.18,)"
191,"(9219.18,)"
192,"(9219.18,)"
193,"(9219.18,)"
194,"(9219.18,)"
195,"(9219.18,)"
196,"(9219.18,)"
197,"(9219.18,)"
198,"(9219.18,)"
199,"(9219.18,)"
200,"(9219.18,)"
201,"(9219.18,)"
202,"(9219.18,)"
203,"(9219.18,)"
204,"(9219.18,)"
205,"(9219.18,)"
206,"(9219.18,)"
207,"(9219.18,)"
208,"(9219.18,)"
209,"(9219.18,)"
210,"(9219.18,)"
211,"(9219.18,)"
212,"(9219.18,)"
213,"(9219.18,)"
214,"(9219.18,)"
215,"(9219.18,)"
216,"(9219.18,)"
217,"(9219.18,)"
218,"(9219.18,)"
219,"(9219.18,)"
220,"(9219.18,)"
221,"(9219.18,)"
222,"(9219.18,)"
223,"(9219.18,)"
224,"(9219.18,)"
225,"(9219.18,)"
226,"(9219.18,)"
227,"(9219.18,)"
228,"(9219.18,)"
229,"(9219.18,)"
230,"(9219.18,)"
231,"(9219.18,)"
232,"(9219.18,)"
233,"(9219.18,)"
234,"(9219.18,)"
235,"(9219.18,)"
236,"(9219.18,)"
237,"(9219.18,)"
238,"(9219.18,)"
239,"(9219.18,)"
240,"(9219.18,)"
241,"(9219.18,)"
242,"(9219.18,)"
243,"(9219.18,)"
244,"(9219.18,)"
245,"(9219.18,)"
246,"(9219.18,)"
247,"(9219.18,)"
248,"(9219.18,)"
249,"(9219.18,)"
250,"(9219.18,)"
251,"(9219.18,)"
252,"(9219.18,)"
253,"(9219.18,)"
254,"(9219.18,)"
255,"(9219.18,)"
256,"(9219.18,)"
257,"(9219.18,)"
258,"(9219.18,)"
259,"(9219.18,)"
260,"(9219.18,)"
261,"(9219.18,)"
262,"(9219.18,)"
263,"(9219.18,)"
264,"(9219.18,)"
265,"(9219.18,)"
266,"(9219.18,)"
267,"(9219.18,)"
268,"(9219.18,)"
269,"(9219.18,)"
270,"(9219.18,)"
271,"(9219.18,)"
272,"(9219.18,)"
273,"(9219.18,)"
274,"(9219.18,)"
275,"(9219.18,)"
276,"(9219.18,)"
277,"(9219.18,)"
278,"(9219.18,)"
279,"(9219.18,)"
280,"(9219.18,)"
281,"(9219.18,)"
282,"(9219.18,)"
283,"(9219.18,)"
284,"(9219.18,)"
285,"(9219.18,)"
286,"(9219.18,)"
287,"(9219.18,)"
288,"(9219.18,)"
289,"(9219.18,)"
290,"(9219.18,)"
291,"(9219.18,)"
292,"(9219.18,)"
293,"(9219.18,)"
294,"(9219.18,)"
295,"(9219.18,)"
296,"(9219.18,)"
297,"(9219.18,)"
298,"(9219.18,)"
299,"(9219.18,)"
300,"(9219.18,)"
301,"(9219.18,)"
302,"(9219.18,)"
303,"(9219.18,)"
304,"(9219.18,)"
305,"(9219.18,)"
306,"(9219.18,)"
307,"(9219.18,)"
308,"(9219.18,)"
309,"(9219.18,)"
310,"(9219.18,)"
311,"(9219.18,)"
312,"(9219.18,)"
313,"(9219.18,)"
314,"(9219.18,)"
315,"(9219.18,)"
316,"(9219.18,)"
317,"(9219.18,)"
318,"(9219.18,)"
319,"(9219.18,)"
320,"(9219.18,)"
321,"(9219.18,)"
322,"(9219.18,)"
323,"(9219.18,)"
324,"(9219.18,)"
325,"(9219.18,)"
326,"(9219.18,)"
327,"(9219.18,)"
328,"(9219.18,)"
329,"(9219.18,)"
330,"(9219.18,)"
331,"(9219.18,)"
332,"(9219.18,)"
333,"(9219.18,)"
334,"(9219.18,)"
335,"(9219.18,)"
336,"(9219.18,)"
337,"(9219.18,)"
338,"(9219.18,)"
339,"(9219.18,)"
340,"(9219.18,)"
341,"(9219.18,)"
342,"(9219.18,)"
343,"(9219.18,)"
344,"(9219.18,)"
345,"(9219.18,)"
346,"(9219.18,)"
347,"(9219.18,)"
348,"(9219.18,)"
349,"(9219.18,)"
350,"(9219.18,)"
351,"(9219.18,)"
352,"(9219.18,)"
353,"(9219.18,)"
354,"(9219.18,)"
355,"(9219.18,)"
356,"(9219.18,)"
357,"(9219.18,)"
358,"(9219.18,)"
359,"(9219.18,)"
360,"(9219.18,)"
361,"(9219.18,)"
362,"(9219.18,)"
363,"(9219.18,)"
364,"(9219.18,)"
365,"(9219.18,)"
366,"(9219.18,)"
367,"(9219.18,)"
368,"(9219.18,)"
369,"(9219.18,)"
370,"(9219.18,)"
371,"(9219.18,)"
372,"(9219.18,)"
373,"(9219.18,)"
374,"(9219.18,)"
375,"(9219.18,)"
376,"(9219.18,)"
377,"(9219.18,)"
378,"(9219.18,)"
379,"(9219.18,)"
380,"(9219.18,)"
381,"(9219.18,)"
382,"(9219.18,)"
383,"(9219.18,)"
384,"(9219.18,)"
385,"(9219.18,)"
386,"(9219.18,)"
387,"(9219.18,)"
388,"(9219.18,)"
389,"(9219.18,)"
390,"(9219.18,)"
391,"(9219.18,)"
392,"(9219.18,)"
393,"(9219.18,)"
394,"(9219.18,)"
395,"(9219.18,)"
396,"(9219.18,)"
397,"(9219.18,)"
398,"(9219.18,)"
399,"(9219.18,)"
400,"(9219.18,)"
401,"(9219.18,)"
402,"(9219.18,)"
403,"(9219.18,)"
404,"(9219.18,)"
405,"(9219.18,)"
406,"(9219.18,)"
407,"(9219.18,)"
408,"(9219.18,)"
409,"(9219.18,)"
410,"(9219.18,)"
411,"(9219.18,)"
412,"(9219.18,)"
413,"(9219.18,)"
414,"(9219.18,)"
415,"(9219.18,)"
416,"(9219.18,)"
417,"(9219.18,)"
418,"(9219.18,)"
419,"(9219.18,)"
420,"(9219.18,)"
421,"(9219.18,)"
422,"(9219.18,)"
423,"(9219.18,)"
424,"(9219.18,)"
425,"(9219.18,)"
426,"(9219.18,)"
427,"(9219.18,)"
428,"(9219.18,)"
429,"(9219.18,)"
430,"(9219.18,)"
431,"(9219.18,)"
432,"(9219.18,)"
433,"(9219.18,)"
434,"(9219.18,)"
435,"(9219.18,)"
436,"(9219.18,)"
437,"(9219.18,)"
438,"(9219.18,)"
439,"(9219.18,)"
440,"(9219.18,)"
441,"(9219.18,)"
442,"(9219.18,)"
443,"(9219.18,)"
444,"(9219.18,)"
445,"(9219.18,)"
446,"(9219.18,)"
447,"(9219.18,)"
448,"(9219.18,)"
449,"(9219.18,)"
450,"(9219.18,)"
451,"(9219.18,)"
452,"(9219.18,)"
453,"(9219.18,)"
454,"(9219.18,)"
455,"(9219.18,)"
456,"(9219.18,)"
457,"(9219.18,)"
458,"(9219.18,)"
459,"(9219.18,)"
460,"(9219.18,)"
461,"(9219.18,)"
462,"(9219.18,)"
463,"(9219.18,)"
464,"(9219.18,)"
465,"(9219.18,)"
466,"(9219.18,)"
467,"(9219.18,)"
468,"(9219.18,)"
469,"(9219.18,)"
470,"(9219.18,)"
471,"(9219.18,)"
472,"(9219.18,)"
473,"(9219.18,)"
474,"(9219.18,)"
475,"(9219.18,)"
476,"(9219.18,)"
477,"(9219.18,)"
478,"(9219.18,)"
479,"(9219.18,)"
480,"(9219.18,)"
481,"(9219.18,)"
482,"(9219.18,)"
483,"(9219.18,)"
484,"(9219.18,)"
485,"(9219.18,)"
486,"(9219.18,)"
487,"(9219.18,)"
488,"(9219.18,)"
489,"(9219.18,)"
490,"(9219.18,)"
491,"(9219.18,)"
492,"(9219.18,)"
493,"(9219.18,)"
494,"(9219.18,)"
495,"(9219.18,)"
496,"(9219.18,)"
497,"(9219.18,)"
498,"(9219.18,)"
499,"(9219.18,)"
500,"(9219.18,)"
501,"(9219.18,)"
502,"(9219.18,)"
503,"(9219.18,)"
504,"(9219.18,)"
505,"(9219.18,)"
506,"(9219.18,)"
507,"(9219.18,)"
508,"(9219.18,)"
509,"(9219.18,)"
510,"(9219.18,)"
511,"(9219.18,)"
512,"(9219.18,)"
513,"(9219.18,)"
514,"(9219.18,)"
515,"(9219.18,)"
516,"(9219.18,)"
517,"(9219.18,)"
518,"(9219.18,)"
519,"(9219.18,)"
520,"(9219.18,)"
521,"(9219.18,)"
522,"(9219.18,)"
523,"(9219.18,)"
524,"(9219.18,)"
525,"(9219.18,)"
526,"(9219.18,)"
527,"(9219.18,)"
528,"(9219.18,)"
529,"(9219.18,)"
530,"(9219.18,)"
531,"(9219.18,)"
532,"(9219.18,)"
533,"(9219.18,)"
534,"(9219.18,)"
535,"(9219.18,)"
536,"(9219.18,)"
537,"(9219.18,)"
538,"(9219.18,)"
539,"(9219.18,)"
540,"(9219.18,)"
541,"(9219.18,)"
542,"(9219.18,)"
543,"(9219.18,)"
544,"(9219.18,)"
545,"(9219.18,)"
546,"(9219.18,)"
547,"(9219.18,)"
548,"(9219.18,)"
549,"(9219.18,)"
550,"(9219.18,)"
551,"(9219.18,)"
552,"(9219.18,)"
553,"(9219.18,)"
554,"(9219.18,)"
555,"(9219.18,)"
556,"(9219.18,)"
557,"(9219.18,)"
558,"(9219.18,)"
559,"(9219.18,)"
560,"(9219.18,)"
561,"(9219.18,)"
562,"(9219.18,)"
563,"(9219.18,)"
564,"(9219.18,)"
565,"(9219.18,)"
566,"(9219.18,)"
567,"(9219.18,)"
568,"(9219.18,)"
569,"(9219.18,)"
570,"(9219.18,)"
571,"(9219.18,)"
572,"(9219.18,)"
573,"(9219.18,)"
574,"(9219.18,)"
575,"(9219.18,)"
576,"(9219.18,)"
577,"(9219.18,)"
578,"(9219.18,)"
579,"(9219.18,)"
580,"(9219.18,)"
581,"(9219.18,)"
582,"(9219.18,)"
583,"(9219.18,)"
584,"(9219.18,)"
585,"(9219.18,)"
586,"(9219.18,)"
587,"(9219.18,)"
588,"(9219.18,)"
589,"(9219.18,)"
590,"(9219.18,)"
591,"(9219.18,)"
592,"(9219.18,)"
593,"(9219.18,)"
594,"(9219.18,)"
595,"(9219.18,)"
596,"(9219.18,)"
597,"(9219.18,)"
598,"(9219.18,)"
599,"(9219.18,)"
600,"(9219.18,)"
601,"(9219.18,)"
602,"(9219.18,)"
603,"(9219.18,)"
604,"(9219.18,)"
605,"(9219.18,)"
606,"(9219.18,)"
607,"(9219.18,)"
608,"(9219.18,)"
609,"(9219.18,)"
610,"(9219.18,)"
611,"(9219.18,)"
612,"(9219.18,)"
613,"(9219.18,)"
614,"(9219.18,)"
615,"(9219.18,)"
616,"(9219.18,)"
617,"(9219.18,)"
618,"(9219.18,)"
619,"(9219.18,)"
620,"(9219.18,)"
621,"(9219.18,)"
622,"(9219.18,)"
623,"(9219.18,)"
624,"(9219.18,)"
625,"(9219.18,)"
