generation,fitness
1,"(11773.92,)"
2,"(11508.18,)"
3,"(10426.7,)"
4,"(10362.12,)"
5,"(9163.39,)"
6,"(9163.39,)"
7,"(9163.39,)"
8,"(9163.39,)"
9,"(9163.39,)"
10,"(9163.39,)"
11,"(9163.39,)"
12,"(9163.39,)"
13,"(9163.39,)"
14,"(9163.39,)"
15,"(9028.21,)"
16,"(8963.39,)"
17,"(8762.85,)"
18,"(8762.85,)"
19,"(8562.85,)"
20,"(8562.85,)"
21,"(8426.83,)"
22,"(8426.83,)"
23,"(8426.83,)"
24,"(8426.83,)"
25,"(8426.83,)"
26,"(8426.83,)"
27,"(8426.83,)"
28,"(8426.83,)"
29,"(8426.83,)"
30,"(8426.83,)"
31,"(8426.83,)"
32,"(8426.83,)"
33,"(8426.83,)"
34,"(8426.83,)"
35,"(8426.83,)"
36,"(8426.83,)"
37,"(8426.83,)"
38,"(8426.83,)"
39,"(8426.83,)"
40,"(8426.83,)"
41,"(8426.83,)"
42,"(8388.58,)"
43,"(8388.58,)"
44,"(8388.58,)"
45,"(8388.58,)"
46,"(8388.58,)"
47,"(8388.58,)"
48,"(8388.58,)"
49,"(8388.58,)"
50,"(8388.58,)"
51,"(8388.58,)"
52,"(8388.58,)"
53,"(8388.58,)"
54,"(8388.58,)"
55,"(8388.58,)"
56,"(8388.58,)"
57,"(8388.58,)"
58,"(8388.58,)"
59,"(8388.58,)"
60,"(8388.58,)"
61,"(8388.58,)"
62,"(8388.58,)"
63,"(8388.58,)"
64,"(8388.58,)"
65,"(8388.58,)"
66,"(8388.58,)"
67,"(8388.58,)"
68,"(8388.58,)"
69,"(8388.58,)"
70,"(8388.58,)"
71,"(8388.58,)"
72,"(8388.58,)"
73,"(8388.58,)"
74,"(8388.58,)"
75,"(8388.58,)"
76,"(8388.58,)"
77,"(8388.58,)"
78,"(8388.58,)"
79,"(8388.58,)"
80,"(8388.58,)"
81,"(8388.58,)"
82,"(8388.58,)"
83,"(8388.58,)"
84,"(8388.58,)"
85,"(8388.58,)"
86,"(8388.58,)"
87,"(8388.58,)"
88,"(8388.58,)"
89,"(8388.58,)"
90,"(8388.58,)"
91,"(8388.58,)"
92,"(8388.58,)"
93,"(8388.58,)"
94,"(8388.58,)"
95,"(8388.58,)"
96,"(8388.58,)"
97,"(8388.58,)"
98,"(8388.58,)"
99,"(8388.58,)"
100,"(8388.58,)"
101,"(8388.58,)"
102,"(8388.58,)"
103,"(8388.58,)"
104,"(8388.58,)"
105,"(8388.58,)"
106,"(8388.58,)"
107,"(8388.58,)"
108,"(8388.58,)"
109,"(8388.58,)"
110,"(8388.58,)"
111,"(8388.58,)"
112,"(8388.58,)"
113,"(8388.58,)"
114,"(8388.58,)"
115,"(8388.58,)"
116,"(8388.58,)"
117,"(8388.58,)"
118,"(8388.58,)"
119,"(8388.58,)"
120,"(8388.58,)"
121,"(8388.58,)"
122,"(8388.58,)"
123,"(8388.58,)"
124,"(8388.58,)"
125,"(8388.58,)"
126,"(8388.58,)"
127,"(8388.58,)"
128,"(8388.58,)"
129,"(8388.58,)"
130,"(8388.58,)"
131,"(8388.58,)"
132,"(8388.58,)"
133,"(8388.58,)"
134,"(8388.58,)"
135,"(8388.58,)"
136,"(8388.58,)"
137,"(8388.58,)"
138,"(8388.58,)"
139,"(8388.58,)"
140,"(8388.58,)"
141,"(8388.58,)"
142,"(8388.58,)"
143,"(8388.58,)"
144,"(8388.58,)"
145,"(8388.58,)"
146,"(8388.58,)"
147,"(8388.58,)"
148,"(8388.58,)"
149,"(8388.58,)"
150,"(8388.58,)"
151,"(8388.58,)"
152,"(8388.58,)"
153,"(8388.58,)"
154,"(8388.58,)"
155,"(8388.58,)"
156,"(8388.58,)"
157,"(8388.58,)"
158,"(8388.58,)"
159,"(8388.58,)"
160,"(8388.58,)"
161,"(8388.58,)"
162,"(8388.58,)"
163,"(8388.58,)"
164,"(8388.58,)"
165,"(8388.58,)"
166,"(8388.58,)"
167,"(8388.58,)"
168,"(8388.58,)"
169,"(8388.58,)"
170,"(8388.58,)"
171,"(8388.58,)"
172,"(8388.58,)"
173,"(8388.58,)"
174,"(8388.58,)"
175,"(8388.58,)"
176,"(8388.58,)"
177,"(8388.58,)"
178,"(8388.58,)"
179,"(8388.58,)"
180,"(8388.58,)"
181,"(8388.58,)"
182,"(8388.58,)"
183,"(8388.58,)"
184,"(8388.58,)"
185,"(8388.58,)"
186,"(8388.58,)"
187,"(8388.58,)"
188,"(8388.58,)"
189,"(8388.58,)"
190,"(8388.58,)"
191,"(8388.58,)"
192,"(8388.58,)"
193,"(8388.58,)"
194,"(8388.58,)"
195,"(8388.58,)"
196,"(8388.58,)"
197,"(8388.58,)"
198,"(8388.58,)"
199,"(8388.58,)"
200,"(8388.58,)"
201,"(8388.58,)"
202,"(8388.58,)"
203,"(8388.58,)"
204,"(8388.58,)"
205,"(8388.58,)"
206,"(8388.58,)"
207,"(8388.58,)"
208,"(8388.58,)"
209,"(8388.58,)"
210,"(8388.58,)"
211,"(8388.58,)"
212,"(8388.58,)"
213,"(8388.58,)"
214,"(8388.58,)"
215,"(8388.58,)"
216,"(8388.58,)"
217,"(8388.58,)"
218,"(8388.58,)"
219,"(8388.58,)"
220,"(8388.58,)"
221,"(8388.58,)"
222,"(8388.58,)"
223,"(8388.58,)"
224,"(8388.58,)"
225,"(8388.58,)"
226,"(8388.58,)"
227,"(8388.58,)"
228,"(8388.58,)"
229,"(8388.58,)"
230,"(8388.58,)"
231,"(8388.58,)"
232,"(8388.58,)"
233,"(8388.58,)"
