generation,fitness
1,"(12122.9,)"
2,"(11511.3,)"
3,"(11144.78,)"
4,"(10703.77,)"
5,"(10500.09,)"
6,"(9711.82,)"
7,"(9711.82,)"
8,"(9711.82,)"
9,"(9643.72,)"
10,"(9643.72,)"
11,"(9643.72,)"
12,"(9643.72,)"
13,"(9577.08,)"
14,"(9531.82,)"
15,"(9459.45,)"
16,"(9459.45,)"
17,"(9459.45,)"
18,"(9400.66,)"
19,"(9400.66,)"
20,"(9400.66,)"
21,"(9400.66,)"
22,"(9131.23,)"
23,"(9131.23,)"
24,"(9131.23,)"
25,"(9131.23,)"
26,"(9131.23,)"
27,"(9131.23,)"
28,"(9046.59,)"
29,"(9046.59,)"
30,"(9046.59,)"
31,"(9046.59,)"
32,"(9046.59,)"
33,"(9046.59,)"
34,"(9046.59,)"
35,"(8992.94,)"
36,"(8992.94,)"
37,"(8992.94,)"
38,"(8992.94,)"
39,"(8992.94,)"
40,"(8992.94,)"
41,"(8992.94,)"
42,"(8992.94,)"
43,"(8956.86,)"
44,"(8956.86,)"
45,"(8956.86,)"
46,"(8956.86,)"
47,"(8858.14,)"
48,"(8858.14,)"
49,"(8858.14,)"
50,"(8858.14,)"
51,"(8858.14,)"
52,"(8858.14,)"
53,"(8858.14,)"
54,"(8858.14,)"
55,"(8858.14,)"
56,"(8858.14,)"
57,"(8858.14,)"
58,"(8858.14,)"
59,"(8858.14,)"
60,"(8858.14,)"
61,"(8797.7,)"
62,"(8797.7,)"
63,"(8797.7,)"
64,"(8748.19,)"
65,"(8748.19,)"
66,"(8748.19,)"
67,"(8748.19,)"
68,"(8748.19,)"
69,"(8748.19,)"
70,"(8748.19,)"
71,"(8748.19,)"
72,"(8748.19,)"
73,"(8695.83,)"
74,"(8695.83,)"
75,"(8695.83,)"
76,"(8695.83,)"
77,"(8657.72,)"
78,"(8657.72,)"
79,"(8657.72,)"
80,"(8657.72,)"
81,"(8657.72,)"
82,"(8657.72,)"
83,"(8514.61,)"
84,"(8514.61,)"
85,"(8514.61,)"
86,"(8514.61,)"
87,"(8514.61,)"
88,"(8514.61,)"
89,"(8514.61,)"
90,"(8514.61,)"
91,"(8514.61,)"
92,"(8514.61,)"
93,"(8514.61,)"
94,"(8514.61,)"
95,"(8514.61,)"
96,"(8514.61,)"
97,"(8514.61,)"
98,"(8514.61,)"
99,"(8514.61,)"
100,"(8514.61,)"
101,"(8514.61,)"
102,"(8514.61,)"
103,"(8514.61,)"
104,"(8514.61,)"
105,"(8514.61,)"
106,"(8514.61,)"
107,"(8514.61,)"
108,"(8514.61,)"
109,"(8400.95,)"
110,"(8400.95,)"
111,"(8400.95,)"
112,"(8400.95,)"
113,"(8319.68,)"
114,"(8319.68,)"
115,"(8319.68,)"
116,"(8266.91,)"
117,"(8266.91,)"
118,"(8266.91,)"
119,"(8266.91,)"
120,"(8266.91,)"
121,"(8266.91,)"
122,"(8266.91,)"
123,"(8266.91,)"
124,"(8266.91,)"
125,"(8266.91,)"
126,"(8266.91,)"
127,"(8266.91,)"
128,"(8266.91,)"
129,"(8266.91,)"
130,"(8266.91,)"
131,"(8266.91,)"
132,"(8266.91,)"
133,"(8266.91,)"
134,"(8266.91,)"
135,"(8266.91,)"
136,"(8266.91,)"
137,"(8266.91,)"
138,"(8266.91,)"
139,"(8266.91,)"
140,"(8266.91,)"
141,"(8266.91,)"
142,"(8266.91,)"
143,"(8266.91,)"
144,"(8266.91,)"
145,"(8266.91,)"
146,"(8266.91,)"
147,"(8266.91,)"
148,"(8266.91,)"
149,"(8266.91,)"
150,"(8266.91,)"
151,"(8266.91,)"
152,"(8266.91,)"
153,"(8266.91,)"
154,"(8266.91,)"
155,"(8266.91,)"
156,"(8266.91,)"
157,"(8266.91,)"
158,"(8266.91,)"
159,"(8266.91,)"
160,"(8266.91,)"
161,"(8266.91,)"
162,"(8266.91,)"
163,"(8266.91,)"
164,"(8266.91,)"
165,"(8266.91,)"
166,"(8266.91,)"
167,"(8266.91,)"
168,"(8266.91,)"
169,"(8266.91,)"
170,"(8266.91,)"
171,"(8266.91,)"
172,"(8266.91,)"
173,"(8266.91,)"
174,"(8266.91,)"
175,"(8266.91,)"
176,"(8266.91,)"
177,"(8266.91,)"
178,"(8266.91,)"
179,"(8266.91,)"
180,"(8266.91,)"
181,"(8266.91,)"
182,"(8266.91,)"
183,"(8266.91,)"
184,"(8266.91,)"
185,"(8266.91,)"
186,"(8266.91,)"
187,"(8266.91,)"
188,"(8266.91,)"
189,"(8266.91,)"
190,"(8266.91,)"
191,"(8266.91,)"
192,"(8266.91,)"
193,"(8266.91,)"
194,"(8266.91,)"
195,"(8266.91,)"
196,"(8266.91,)"
197,"(8266.91,)"
198,"(8266.91,)"
199,"(8266.91,)"
200,"(8266.91,)"
201,"(8266.91,)"
202,"(8266.91,)"
203,"(8266.91,)"
204,"(8266.91,)"
205,"(8266.91,)"
206,"(8266.91,)"
207,"(8266.91,)"
208,"(8266.91,)"
209,"(8266.91,)"
210,"(8266.91,)"
211,"(8266.91,)"
212,"(8266.91,)"
213,"(8266.91,)"
214,"(8266.91,)"
215,"(8266.91,)"
216,"(8266.91,)"
217,"(8266.91,)"
218,"(8266.91,)"
219,"(8266.91,)"
220,"(8266.91,)"
221,"(8266.91,)"
222,"(8266.91,)"
223,"(8266.91,)"
224,"(8266.91,)"
225,"(8266.91,)"
226,"(8266.91,)"
227,"(8266.91,)"
228,"(8266.91,)"
229,"(8266.91,)"
230,"(8266.91,)"
231,"(8266.91,)"
232,"(8266.91,)"
233,"(8266.91,)"
234,"(8266.91,)"
235,"(8266.91,)"
236,"(8266.91,)"
237,"(8266.91,)"
238,"(8266.91,)"
239,"(8266.91,)"
240,"(8266.91,)"
241,"(8266.91,)"
242,"(8266.91,)"
243,"(8266.91,)"
244,"(8266.91,)"
245,"(8266.91,)"
246,"(8266.91,)"
247,"(8266.91,)"
248,"(8266.91,)"
249,"(8266.91,)"
250,"(8266.91,)"
251,"(8266.91,)"
252,"(8266.91,)"
253,"(8266.91,)"
254,"(8266.91,)"
255,"(8266.91,)"
256,"(8266.91,)"
257,"(8266.91,)"
258,"(8266.91,)"
259,"(8266.91,)"
260,"(8266.91,)"
261,"(8266.91,)"
262,"(8266.91,)"
263,"(8266.91,)"
264,"(8266.91,)"
265,"(8266.91,)"
266,"(8266.91,)"
267,"(8266.91,)"
268,"(8266.91,)"
269,"(8266.91,)"
270,"(8266.91,)"
271,"(8266.91,)"
272,"(8266.91,)"
273,"(8266.91,)"
274,"(8266.91,)"
275,"(8266.91,)"
276,"(8266.91,)"
277,"(8266.91,)"
278,"(8266.91,)"
279,"(8266.91,)"
280,"(8266.91,)"
281,"(8266.91,)"
282,"(8266.91,)"
283,"(8266.91,)"
284,"(8266.91,)"
285,"(8266.91,)"
286,"(8266.91,)"
287,"(8266.91,)"
288,"(8266.91,)"
289,"(8266.91,)"
290,"(8266.91,)"
291,"(8266.91,)"
292,"(8266.91,)"
293,"(8266.91,)"
294,"(8266.91,)"
295,"(8266.91,)"
296,"(8266.91,)"
297,"(8266.91,)"
298,"(8266.91,)"
299,"(8266.91,)"
300,"(8266.91,)"
301,"(8266.91,)"
302,"(8266.91,)"
303,"(8266.91,)"
304,"(8266.91,)"
305,"(8266.91,)"
306,"(8266.91,)"
307,"(8266.91,)"
308,"(8266.91,)"
309,"(8266.91,)"
310,"(8266.91,)"
311,"(8266.91,)"
312,"(8266.91,)"
313,"(8266.91,)"
314,"(8266.91,)"
315,"(8266.91,)"
316,"(8266.91,)"
317,"(8266.91,)"
318,"(8266.91,)"
319,"(8266.91,)"
320,"(8266.91,)"
321,"(8266.91,)"
322,"(8266.91,)"
323,"(8266.91,)"
324,"(8266.91,)"
325,"(8266.91,)"
326,"(8266.91,)"
327,"(8266.91,)"
328,"(8266.91,)"
329,"(8266.91,)"
330,"(8266.91,)"
331,"(8266.91,)"
332,"(8266.91,)"
333,"(8266.91,)"
334,"(8266.91,)"
335,"(8266.91,)"
336,"(8266.91,)"
337,"(8266.91,)"
338,"(8266.91,)"
339,"(8266.91,)"
340,"(8266.91,)"
341,"(8266.91,)"
342,"(8266.91,)"
343,"(8266.91,)"
344,"(8266.91,)"
345,"(8266.91,)"
346,"(8266.91,)"
347,"(8266.91,)"
348,"(8266.91,)"
349,"(8266.91,)"
350,"(8236.51,)"
351,"(8236.51,)"
