generation,fitness
1,"(11756.44,)"
2,"(11756.44,)"
3,"(10983.87,)"
4,"(10224.11,)"
5,"(10224.11,)"
6,"(10193.62,)"
7,"(10189.79,)"
8,"(10189.79,)"
9,"(10189.79,)"
10,"(10055.58,)"
11,"(10055.58,)"
12,"(10055.58,)"
13,"(9942.15,)"
14,"(9942.15,)"
15,"(9942.15,)"
16,"(9749.2,)"
17,"(9678.18,)"
18,"(9678.18,)"
19,"(9678.18,)"
20,"(9678.18,)"
21,"(9678.18,)"
22,"(9678.18,)"
23,"(9534.88,)"
24,"(9534.88,)"
25,"(9374.56,)"
26,"(9374.56,)"
27,"(9258.75,)"
28,"(9258.75,)"
29,"(9258.75,)"
30,"(9075.52,)"
31,"(9075.52,)"
32,"(9075.52,)"
33,"(9075.52,)"
34,"(9075.52,)"
35,"(9075.52,)"
36,"(9075.52,)"
37,"(9075.52,)"
38,"(9075.52,)"
39,"(9075.52,)"
40,"(9011.74,)"
41,"(9011.74,)"
42,"(8999.98,)"
43,"(8999.98,)"
44,"(8999.98,)"
45,"(8999.98,)"
46,"(8999.98,)"
47,"(8999.98,)"
48,"(8999.98,)"
49,"(8999.98,)"
50,"(8999.98,)"
51,"(8931.04,)"
52,"(8931.04,)"
53,"(8931.04,)"
54,"(8931.04,)"
55,"(8931.04,)"
56,"(8931.04,)"
57,"(8931.04,)"
58,"(8695.38,)"
59,"(8695.38,)"
60,"(8695.38,)"
61,"(8695.38,)"
62,"(8600.43,)"
63,"(8600.43,)"
64,"(8600.43,)"
65,"(8600.43,)"
66,"(8600.43,)"
67,"(8600.43,)"
68,"(8600.43,)"
69,"(8600.43,)"
70,"(8600.43,)"
71,"(8600.43,)"
72,"(8600.43,)"
73,"(8600.43,)"
74,"(8600.43,)"
75,"(8600.43,)"
76,"(8600.43,)"
77,"(8600.43,)"
78,"(8600.43,)"
79,"(8600.43,)"
80,"(8600.43,)"
81,"(8600.43,)"
82,"(8600.43,)"
83,"(8600.43,)"
84,"(8600.43,)"
85,"(8600.43,)"
86,"(8600.43,)"
87,"(8600.43,)"
88,"(8600.43,)"
89,"(8600.43,)"
90,"(8600.43,)"
91,"(8600.43,)"
92,"(8600.43,)"
93,"(8600.43,)"
94,"(8600.43,)"
95,"(8600.43,)"
96,"(8600.43,)"
97,"(8600.43,)"
98,"(8600.43,)"
99,"(8600.43,)"
100,"(8600.43,)"
101,"(8600.43,)"
102,"(8600.43,)"
103,"(8600.43,)"
104,"(8600.43,)"
105,"(8600.43,)"
106,"(8600.43,)"
107,"(8600.43,)"
108,"(8600.43,)"
109,"(8600.43,)"
110,"(8600.43,)"
