generation,fitness
1,"(12225.83,)"
2,"(11835.9,)"
3,"(11041.8,)"
4,"(10845.6,)"
5,"(10511.13,)"
6,"(10007.39,)"
7,"(10007.39,)"
8,"(9815.91,)"
9,"(9769.53,)"
10,"(9619.64,)"
11,"(9619.64,)"
12,"(9619.64,)"
13,"(9619.64,)"
14,"(9618.78,)"
15,"(9618.78,)"
16,"(9618.78,)"
17,"(9618.78,)"
18,"(9618.78,)"
19,"(9618.78,)"
20,"(9618.78,)"
21,"(9618.78,)"
22,"(9618.78,)"
23,"(9618.78,)"
24,"(9618.78,)"
25,"(9618.78,)"
26,"(9618.78,)"
27,"(9618.78,)"
28,"(9618.78,)"
29,"(9618.78,)"
30,"(9618.78,)"
31,"(9618.78,)"
32,"(9618.78,)"
33,"(9618.78,)"
34,"(9618.78,)"
35,"(9618.78,)"
36,"(9618.78,)"
37,"(9618.78,)"
38,"(9618.78,)"
39,"(9618.78,)"
40,"(9618.78,)"
41,"(9618.78,)"
42,"(9618.78,)"
43,"(9618.78,)"
44,"(9618.78,)"
45,"(9618.78,)"
46,"(9618.78,)"
47,"(9618.78,)"
48,"(9618.78,)"
49,"(9618.78,)"
50,"(9618.78,)"
51,"(9618.78,)"
52,"(9618.78,)"
53,"(9618.78,)"
54,"(9618.78,)"
55,"(9618.78,)"
56,"(9618.78,)"
57,"(9618.78,)"
58,"(9618.78,)"
59,"(9618.78,)"
60,"(9618.78,)"
61,"(9618.78,)"
62,"(9618.78,)"
63,"(9618.78,)"
64,"(9618.78,)"
65,"(9618.78,)"
66,"(9618.78,)"
67,"(9618.78,)"
68,"(9618.78,)"
69,"(9618.78,)"
70,"(9618.78,)"
71,"(9618.78,)"
72,"(9618.78,)"
73,"(9618.78,)"
74,"(9618.78,)"
75,"(9618.78,)"
76,"(9618.78,)"
77,"(9618.78,)"
78,"(9618.78,)"
79,"(9618.78,)"
80,"(9618.78,)"
81,"(9618.78,)"
82,"(9618.78,)"
83,"(9618.78,)"
84,"(9618.78,)"
85,"(9618.78,)"
86,"(9618.78,)"
87,"(9618.78,)"
88,"(9618.78,)"
89,"(9618.78,)"
90,"(9618.78,)"
91,"(9618.78,)"
92,"(9618.78,)"
93,"(9618.78,)"
94,"(9618.78,)"
95,"(9618.78,)"
96,"(9618.78,)"
97,"(9618.78,)"
98,"(9618.78,)"
99,"(9618.78,)"
100,"(9618.78,)"
101,"(9618.78,)"
102,"(9618.78,)"
103,"(9618.78,)"
104,"(9618.78,)"
105,"(9618.78,)"
106,"(9618.78,)"
107,"(9618.78,)"
108,"(9618.78,)"
109,"(9618.78,)"
110,"(9618.78,)"
111,"(9618.78,)"
112,"(9618.78,)"
113,"(9618.78,)"
114,"(9618.78,)"
115,"(9618.78,)"
116,"(9618.78,)"
117,"(9618.78,)"
118,"(9618.78,)"
119,"(9618.78,)"
120,"(9618.78,)"
121,"(9618.78,)"
122,"(9618.78,)"
123,"(9618.78,)"
124,"(9618.78,)"
125,"(9618.78,)"
126,"(9618.78,)"
127,"(9618.78,)"
128,"(9618.78,)"
129,"(9618.78,)"
130,"(9618.78,)"
131,"(9618.78,)"
132,"(9618.78,)"
133,"(9618.78,)"
134,"(9618.78,)"
135,"(9618.78,)"
136,"(9618.78,)"
137,"(9618.78,)"
138,"(9618.78,)"
139,"(9618.78,)"
140,"(9618.78,)"
141,"(9618.78,)"
142,"(9618.78,)"
143,"(9618.78,)"
144,"(9618.78,)"
145,"(9618.78,)"
146,"(9618.78,)"
147,"(9618.78,)"
148,"(9618.78,)"
149,"(9618.78,)"
150,"(9618.78,)"
151,"(9618.78,)"
152,"(9618.78,)"
153,"(9618.78,)"
154,"(9618.78,)"
155,"(9618.78,)"
156,"(9618.78,)"
157,"(9618.78,)"
158,"(9618.78,)"
159,"(9618.78,)"
160,"(9618.78,)"
161,"(9618.78,)"
162,"(9618.78,)"
163,"(9618.78,)"
164,"(9618.78,)"
165,"(9618.78,)"
166,"(9618.78,)"
167,"(9618.78,)"
168,"(9618.78,)"
169,"(9618.78,)"
170,"(9618.78,)"
171,"(9618.78,)"
172,"(9618.78,)"
173,"(9618.78,)"
174,"(9618.78,)"
175,"(9618.78,)"
176,"(9618.78,)"
177,"(9618.78,)"
178,"(9618.78,)"
179,"(9618.78,)"
180,"(9618.78,)"
181,"(9618.78,)"
182,"(9618.78,)"
183,"(9618.78,)"
184,"(9618.78,)"
185,"(9618.78,)"
186,"(9618.78,)"
187,"(9618.78,)"
188,"(9618.78,)"
