generation,fitness
1,"(11857.73,)"
2,"(11119.3,)"
3,"(10666.79,)"
4,"(10654.64,)"
5,"(10360.56,)"
6,"(10074.03,)"
7,"(10074.03,)"
8,"(9874.03,)"
9,"(9831.84,)"
10,"(9828.22,)"
11,"(9628.22,)"
12,"(9586.03,)"
13,"(9377.61,)"
14,"(9377.61,)"
15,"(9377.61,)"
16,"(9168.14,)"
17,"(9168.14,)"
18,"(9168.14,)"
19,"(9168.14,)"
20,"(9168.14,)"
21,"(9168.14,)"
22,"(9037.28,)"
23,"(9020.62,)"
24,"(9020.62,)"
25,"(9020.62,)"
26,"(8973.79,)"
27,"(8767.62,)"
28,"(8767.62,)"
29,"(8767.62,)"
30,"(8767.62,)"
31,"(8767.62,)"
32,"(8704.38,)"
33,"(8704.38,)"
34,"(8704.38,)"
35,"(8697.32,)"
36,"(8641.07,)"
37,"(8641.07,)"
38,"(8641.07,)"
39,"(8186.73,)"
40,"(8186.73,)"
41,"(8186.73,)"
42,"(8186.73,)"
43,"(8186.73,)"
44,"(8186.73,)"
45,"(8186.73,)"
46,"(8179.68,)"
47,"(8179.68,)"
48,"(8077.63,)"
49,"(8077.63,)"
50,"(8077.63,)"
51,"(8077.63,)"
52,"(8077.63,)"
53,"(8077.63,)"
54,"(8077.63,)"
55,"(8077.63,)"
56,"(7785.12,)"
57,"(7785.12,)"
58,"(7785.12,)"
59,"(7785.12,)"
60,"(7785.12,)"
61,"(7785.12,)"
62,"(7785.12,)"
63,"(7785.12,)"
64,"(7785.12,)"
65,"(7785.12,)"
66,"(7785.12,)"
67,"(7785.12,)"
68,"(7785.12,)"
69,"(7785.12,)"
70,"(7785.12,)"
71,"(7785.12,)"
72,"(7785.12,)"
73,"(7785.12,)"
74,"(7785.12,)"
75,"(7785.12,)"
76,"(7785.12,)"
77,"(7785.12,)"
78,"(7785.12,)"
79,"(7785.12,)"
80,"(7785.12,)"
81,"(7785.12,)"
82,"(7785.12,)"
83,"(7785.12,)"
84,"(7785.12,)"
85,"(7785.12,)"
86,"(7785.12,)"
87,"(7785.12,)"
88,"(7785.12,)"
89,"(7785.12,)"
90,"(7778.07,)"
91,"(7778.07,)"
92,"(7778.07,)"
93,"(7778.07,)"
94,"(7778.07,)"
95,"(7778.07,)"
96,"(7778.07,)"
97,"(7778.07,)"
98,"(7778.07,)"
99,"(7778.07,)"
100,"(7778.07,)"
101,"(7778.07,)"
102,"(7778.07,)"
103,"(7778.07,)"
104,"(7778.07,)"
105,"(7778.07,)"
106,"(7778.07,)"
107,"(7778.07,)"
108,"(7778.07,)"
109,"(7778.07,)"
110,"(7778.07,)"
111,"(7778.07,)"
112,"(7778.07,)"
113,"(7778.07,)"
114,"(7778.07,)"
115,"(7778.07,)"
116,"(7778.07,)"
117,"(7778.07,)"
118,"(7778.07,)"
119,"(7778.07,)"
120,"(7778.07,)"
121,"(7778.07,)"
122,"(7778.07,)"
123,"(7778.07,)"
124,"(7778.07,)"
125,"(7778.07,)"
126,"(7778.07,)"
127,"(7778.07,)"
128,"(7778.07,)"
129,"(7778.07,)"
130,"(7778.07,)"
