index,type,fitness,vehicle,distance,satisfaction
400,定向,6465.4604,11,1622.73,85.0
401,定向,6465.4604,11,1622.73,85.0
402,定向,6465.4604,11,1622.73,85.0
403,定向,6465.4604,11,1622.73,85.0
404,定向,6465.4604,11,1622.73,85.0
405,定向,6457.3075,11,1818.654,87.0
406,定向,6457.3075,11,1818.654,87.0
407,定向,6457.3075,11,1818.654,87.0
408,定向,6457.3075,11,1818.654,87.0
409,定向,6457.3075,11,1818.654,87.0
410,定向,6457.3075,11,1818.654,87.0
411,定向,6457.3075,11,1818.654,87.0
412,定向,6457.3075,11,1818.654,87.0
413,定向,6457.3075,11,1818.654,87.0
414,定向,6457.3075,11,1818.654,87.0
415,定向,6457.3075,11,1818.654,87.0
416,定向,6457.3075,11,1818.654,87.0
417,定向,6457.3075,11,1818.654,87.0
418,定向,6457.3075,11,1818.654,87.0
419,定向,6444.9231,11,1612.462,85.0
420,定向,6444.9231,11,1612.462,85.0
421,定向,6444.9231,11,1612.462,85.0
422,定向,6435.1861,11,1614.593,85.07
423,定向,6435.1861,11,1614.593,85.07
424,定向,6435.1861,11,1614.593,85.07
425,定向,6435.1861,11,1614.593,85.07
426,定向,6435.1861,11,1614.593,85.07
427,定向,6428.6282,11,1611.314,85.07
428,定向,6428.6282,11,1611.314,85.07
429,定向,6428.6282,11,1611.314,85.07
430,定向,6428.6282,11,1611.314,85.07
431,定向,6428.6282,11,1611.314,85.07
432,定向,6214.0981,11,1704.049,87.07
433,定向,6214.0981,11,1704.049,87.07
434,定向,6214.0981,11,1704.049,87.07
435,定向,6214.0981,11,1704.049,87.07
436,定向,6214.0981,11,1704.049,87.07
437,定向,6214.0981,11,1704.049,87.07
438,定向,6214.0981,11,1704.049,87.07
439,定向,6214.0981,11,1704.049,87.07
440,定向,6214.0981,11,1704.049,87.07
441,定向,6214.0981,11,1704.049,87.07
442,定向,6214.0981,11,1704.049,87.07
443,定向,6214.0981,11,1704.049,87.07
444,定向,6214.0981,11,1704.049,87.07
445,定向,6214.0981,11,1704.049,87.07
446,定向,6214.0981,11,1704.049,87.07
447,定向,6214.0981,11,1704.049,87.07
448,定向,6214.0981,11,1704.049,87.07
449,定向,6214.0981,11,1704.049,87.07
450,定向,6214.0981,11,1704.049,87.07
451,定向,6214.0981,11,1704.049,87.07
452,定向,6214.0981,11,1704.049,87.07
453,定向,6214.0981,11,1704.049,87.07
454,定向,6214.0981,11,1704.049,87.07
455,定向,6214.0981,11,1704.049,87.07
456,定向,6214.0981,11,1704.049,87.07
457,定向,6214.0981,11,1704.049,87.07
458,定向,6214.0981,11,1704.049,87.07
459,定向,6214.0981,11,1704.049,87.07
460,定向,6214.0981,11,1704.049,87.07
461,定向,6214.0981,11,1704.049,87.07
462,定向,6214.0981,11,1704.049,87.07
463,定向,6214.0981,11,1704.049,87.07
464,定向,6214.0981,11,1704.049,87.07
465,定向,6214.0981,11,1704.049,87.07
466,定向,6214.0981,11,1704.049,87.07
467,定向,6214.0981,11,1704.049,87.07
468,定向,6214.0981,11,1704.049,87.07
469,定向,6214.0981,11,1704.049,87.07
470,定向,6214.0981,11,1704.049,87.07
471,定向,6214.0981,11,1704.049,87.07
472,定向,6214.0981,11,1704.049,87.07
473,定向,6214.0981,11,1704.049,87.07
474,定向,6214.0981,11,1704.049,87.07
475,定向,6214.0981,11,1704.049,87.07
476,定向,6214.0981,11,1704.049,87.07
477,定向,6214.0981,11,1704.049,87.07
478,定向,6214.0981,11,1704.049,87.07
479,定向,6214.0981,11,1704.049,87.07
480,定向,6214.0981,11,1704.049,87.07
481,定向,6214.0981,11,1704.049,87.07
482,定向,6214.0981,11,1704.049,87.07
483,定向,6214.0981,11,1704.049,87.07
484,定向,6214.0981,11,1704.049,87.07
485,定向,6214.0981,11,1704.049,87.07
486,定向,6214.0981,11,1704.049,87.07
487,定向,6214.0981,11,1704.049,87.07
488,定向,6214.0981,11,1704.049,87.07
489,定向,6214.0981,11,1704.049,87.07
490,定向,6114.6109,11,1667.305,87.2
491,定向,6110.1104,11,1665.055,87.2
492,定向,6110.1104,11,1665.055,87.2
493,定向,6012.6548,11,1696.327,88.0
494,定向,6012.6548,11,1696.327,88.0
495,定向,6012.6548,11,1696.327,88.0
496,定向,6012.6548,11,1696.327,88.0
497,定向,6012.6548,11,1696.327,88.0
498,定向,6006.234,11,1693.117,88.0
499,定向,6006.234,11,1693.117,88.0
500,定向,5980.6139,11,1680.307,88.0
501,定向,5980.6139,11,1680.307,88.0
502,定向,5974.1931,11,1677.097,88.0
503,定向,5974.1931,11,1677.097,88.0
504,定向,5974.1931,11,1677.097,88.0
505,定向,5974.1931,11,1677.097,88.0
506,定向,5867.6681,11,1630.834,88.07
507,定向,5867.6681,11,1630.834,88.07
508,定向,5867.6681,11,1630.834,88.07
509,定向,5860.2436,11,1627.122,88.07
510,定向,5860.2436,11,1627.122,88.07
511,定向,5860.2436,11,1627.122,88.07
512,定向,5860.2436,11,1627.122,88.07
513,定向,5860.2436,11,1627.122,88.07
514,定向,5860.2436,11,1627.122,88.07
515,定向,5860.2436,11,1627.122,88.07
516,定向,5860.2436,11,1627.122,88.07
517,定向,5860.2436,11,1627.122,88.07
518,定向,5860.2436,11,1627.122,88.07
519,定向,5860.2436,11,1627.122,88.07
520,定向,5860.2436,11,1627.122,88.07
521,定向,5860.2436,11,1627.122,88.07
522,定向,5855.0325,11,1624.516,88.07
523,定向,5855.0325,11,1624.516,88.07
524,定向,5855.0325,11,1624.516,88.07
525,定向,5855.0325,11,1624.516,88.07
526,定向,5855.0325,11,1624.516,88.07
527,定向,5855.0325,11,1624.516,88.07
528,定向,5830.1706,11,1652.085,88.47
529,定向,5830.1706,11,1652.085,88.47
530,定向,5830.1706,11,1652.085,88.47
531,定向,5830.1706,11,1652.085,88.47
532,定向,5830.1706,11,1652.085,88.47
533,定向,5830.1706,11,1652.085,88.47
534,定向,5830.1706,11,1652.085,88.47
535,定向,5830.1706,11,1652.085,88.47
536,定向,5830.1706,11,1652.085,88.47
537,定向,5830.1706,11,1652.085,88.47
538,定向,5830.1706,11,1652.085,88.47
539,定向,5830.1706,11,1652.085,88.47
540,定向,5830.1706,11,1652.085,88.47
541,定向,5776.8872,11,1618.444,88.4
542,定向,5776.8872,11,1618.444,88.4
543,定向,5776.8872,11,1618.444,88.4
544,定向,5776.8872,11,1618.444,88.4
545,定向,5776.8872,11,1618.444,88.4
546,定向,5776.8872,11,1618.444,88.4
547,定向,5776.8872,11,1618.444,88.4
548,定向,5776.8872,11,1618.444,88.4
549,定向,5776.8872,11,1618.444,88.4
550,定向,5776.8872,11,1618.444,88.4
551,定向,5776.8872,11,1618.444,88.4
552,定向,5776.8872,11,1618.444,88.4
553,定向,5776.8872,11,1618.444,88.4
554,定向,5776.8872,11,1618.444,88.4
555,定向,5776.8872,11,1618.444,88.4
556,定向,5776.8872,11,1618.444,88.4
557,定向,5776.8872,11,1618.444,88.4
558,定向,5776.8872,11,1618.444,88.4
559,定向,5776.8872,11,1618.444,88.4
560,定向,5769.0406,11,1634.52,88.6
561,定向,5769.0406,11,1634.52,88.6
562,定向,5769.0406,11,1634.52,88.6
563,定向,5769.0406,11,1634.52,88.6
564,定向,5769.0406,11,1634.52,88.6
565,定向,5769.0406,11,1634.52,88.6
566,定向,5769.0406,11,1634.52,88.6
567,定向,5769.0406,11,1634.52,88.6
568,定向,5769.0406,11,1634.52,88.6
569,定向,5769.0406,11,1634.52,88.6
570,定向,5769.0406,11,1634.52,88.6
571,定向,5769.0406,11,1634.52,88.6
572,定向,5769.0406,11,1634.52,88.6
573,定向,5769.0406,11,1634.52,88.6
574,定向,5769.0406,11,1634.52,88.6
575,定向,5769.0406,11,1634.52,88.6
576,定向,5769.0406,11,1634.52,88.6
577,定向,5769.0406,11,1634.52,88.6
578,定向,5769.0406,11,1634.52,88.6
579,定向,5769.0406,11,1634.52,88.6
580,定向,5769.0406,11,1634.52,88.6
581,定向,5769.0406,11,1634.52,88.6
582,定向,5769.0406,11,1634.52,88.6
583,定向,5769.0406,11,1634.52,88.6
584,定向,5769.0406,11,1634.52,88.6
585,定向,5769.0406,11,1634.52,88.6
586,定向,5769.0406,11,1634.52,88.6
587,定向,5769.0406,11,1634.52,88.6
588,定向,5769.0406,11,1634.52,88.6
589,定向,5767.9509,11,1633.975,88.6
590,定向,5767.9509,11,1633.975,88.6
591,定向,5767.9509,11,1633.975,88.6
592,定向,5767.9509,11,1633.975,88.6
593,定向,5767.9509,11,1633.975,88.6
594,定向,5767.9509,11,1633.975,88.6
595,定向,5767.9509,11,1633.975,88.6
596,定向,5767.9509,11,1633.975,88.6
597,定向,5767.9509,11,1633.975,88.6
598,定向,5767.9509,11,1633.975,88.6
599,定向,5767.9509,11,1633.975,88.6
600,定向,5767.9509,11,1633.975,88.6
601,定向,5767.9509,11,1633.975,88.6
602,定向,5767.9509,11,1633.975,88.6
603,定向,5767.9509,11,1633.975,88.6
604,定向,5767.9509,11,1633.975,88.6
605,定向,5767.9509,11,1633.975,88.6
606,定向,5767.9509,11,1633.975,88.6
607,定向,5767.9509,11,1633.975,88.6
608,定向,5767.9509,11,1633.975,88.6
609,定向,5767.9509,11,1633.975,88.6
610,定向,5767.9509,11,1633.975,88.6
611,定向,5767.9509,11,1633.975,88.6
612,定向,5767.9509,11,1633.975,88.6
613,定向,5767.9509,11,1633.975,88.6
614,定向,5767.9509,11,1633.975,88.6
615,定向,5767.9509,11,1633.975,88.6
616,定向,5767.9509,11,1633.975,88.6
617,定向,5767.9509,11,1633.975,88.6
618,定向,5767.9509,11,1633.975,88.6
619,定向,5767.9509,11,1633.975,88.6
620,定向,5767.9509,11,1633.975,88.6
621,定向,5767.9509,11,1633.975,88.6
622,定向,5767.9509,11,1633.975,88.6
623,定向,5767.9509,11,1633.975,88.6
624,定向,5767.9509,11,1633.975,88.6
625,定向,5767.9509,11,1633.975,88.6
626,定向,5767.9509,11,1633.975,88.6
627,定向,5767.9509,11,1633.975,88.6
628,定向,5767.9509,11,1633.975,88.6
629,定向,5767.9509,11,1633.975,88.6
630,定向,5767.9509,11,1633.975,88.6
631,定向,5767.9509,11,1633.975,88.6
632,定向,5767.9509,11,1633.975,88.6
633,定向,5767.9509,11,1633.975,88.6
634,定向,5767.9509,11,1633.975,88.6
