generation,fitness
1,"(12559.51,)"
2,"(11119.84,)"
3,"(11119.84,)"
4,"(10583.95,)"
5,"(9954.31,)"
6,"(9909.63,)"
7,"(9909.63,)"
8,"(9902.9,)"
9,"(9902.9,)"
10,"(9902.9,)"
11,"(9838.45,)"
12,"(9838.45,)"
13,"(9838.45,)"
14,"(9835.43,)"
15,"(9793.37,)"
16,"(9678.5,)"
17,"(9678.5,)"
18,"(9678.5,)"
19,"(9678.5,)"
20,"(9678.5,)"
21,"(9678.5,)"
22,"(9678.5,)"
23,"(9678.5,)"
24,"(9678.5,)"
25,"(9678.5,)"
26,"(9633.42,)"
27,"(9633.42,)"
28,"(9633.42,)"
29,"(9633.42,)"
30,"(9633.42,)"
31,"(9633.42,)"
32,"(9633.42,)"
33,"(9633.42,)"
34,"(9508.73,)"
35,"(9508.73,)"
36,"(9508.73,)"
37,"(9508.73,)"
38,"(9446.98,)"
39,"(9446.98,)"
40,"(9446.98,)"
41,"(9423.62,)"
42,"(9423.62,)"
43,"(9423.62,)"
44,"(9423.62,)"
45,"(9423.62,)"
46,"(9423.62,)"
47,"(9422.92,)"
48,"(9422.92,)"
49,"(9422.92,)"
50,"(9422.92,)"
51,"(9422.92,)"
52,"(9422.92,)"
53,"(9422.92,)"
54,"(9422.92,)"
55,"(9422.92,)"
56,"(9422.92,)"
57,"(9422.92,)"
58,"(9422.92,)"
59,"(9422.92,)"
60,"(9422.92,)"
61,"(9269.22,)"
62,"(9269.22,)"
63,"(9269.22,)"
64,"(9258.14,)"
65,"(9146.3,)"
66,"(9146.3,)"
67,"(9146.3,)"
68,"(9146.3,)"
69,"(9146.3,)"
70,"(9146.3,)"
71,"(9146.3,)"
72,"(9146.3,)"
73,"(9146.3,)"
74,"(8998.46,)"
75,"(8998.46,)"
76,"(8998.46,)"
77,"(8998.46,)"
78,"(8998.46,)"
79,"(8998.46,)"
80,"(8998.46,)"
81,"(8998.46,)"
82,"(8998.46,)"
83,"(8998.46,)"
84,"(8998.46,)"
85,"(8998.46,)"
86,"(8998.46,)"
87,"(8998.46,)"
88,"(8998.46,)"
89,"(8998.46,)"
90,"(8998.46,)"
91,"(8998.46,)"
92,"(8998.46,)"
93,"(8998.46,)"
94,"(8998.46,)"
95,"(8998.46,)"
96,"(8998.46,)"
97,"(8998.46,)"
98,"(8998.46,)"
99,"(8998.46,)"
100,"(8998.46,)"
101,"(8998.46,)"
102,"(8998.46,)"
103,"(8998.46,)"
104,"(8998.46,)"
105,"(8998.46,)"
106,"(8998.46,)"
107,"(8998.46,)"
108,"(8998.46,)"
109,"(8998.46,)"
110,"(8998.46,)"
111,"(8998.46,)"
112,"(8998.46,)"
113,"(8998.46,)"
114,"(8998.46,)"
115,"(8998.46,)"
116,"(8998.46,)"
117,"(8998.46,)"
118,"(8998.46,)"
119,"(8998.46,)"
120,"(8998.46,)"
121,"(8998.46,)"
122,"(8998.46,)"
123,"(8998.46,)"
124,"(8998.46,)"
125,"(8998.46,)"
126,"(8789.06,)"
127,"(8789.06,)"
128,"(8789.06,)"
129,"(8789.06,)"
130,"(8789.06,)"
131,"(8789.06,)"
132,"(8789.06,)"
133,"(8789.06,)"
134,"(8789.06,)"
135,"(8789.06,)"
136,"(8789.06,)"
137,"(8789.06,)"
138,"(8789.06,)"
139,"(8789.06,)"
140,"(8789.06,)"
141,"(8789.06,)"
142,"(8789.06,)"
143,"(8789.06,)"
144,"(8789.06,)"
145,"(8789.06,)"
146,"(8789.06,)"
147,"(8789.06,)"
148,"(8789.06,)"
149,"(8789.06,)"
150,"(8789.06,)"
151,"(8789.06,)"
152,"(8789.06,)"
153,"(8789.06,)"
154,"(8789.06,)"
155,"(8789.06,)"
156,"(8789.06,)"
157,"(8789.06,)"
158,"(8789.06,)"
159,"(8789.06,)"
160,"(8789.06,)"
161,"(8789.06,)"
162,"(8789.06,)"
163,"(8789.06,)"
164,"(8789.06,)"
165,"(8789.06,)"
166,"(8789.06,)"
167,"(8789.06,)"
168,"(8789.06,)"
169,"(8789.06,)"
170,"(8789.06,)"
171,"(8789.06,)"
172,"(8789.06,)"
173,"(8789.06,)"
174,"(8789.06,)"
175,"(8789.06,)"
176,"(8789.06,)"
177,"(8789.06,)"
178,"(8789.06,)"
179,"(8789.06,)"
180,"(8789.06,)"
181,"(8789.06,)"
182,"(8789.06,)"
183,"(8789.06,)"
184,"(8789.06,)"
185,"(8789.06,)"
186,"(8789.06,)"
187,"(8789.06,)"
188,"(8789.06,)"
