generation,fitness
1,"(12064.76,)"
2,"(10869.85,)"
3,"(10135.03,)"
4,"(10135.03,)"
5,"(10135.03,)"
6,"(10104.31,)"
7,"(9655.19,)"
8,"(9592.23,)"
9,"(9549.42,)"
10,"(9176.09,)"
11,"(9176.09,)"
12,"(9176.09,)"
13,"(9176.09,)"
14,"(9176.09,)"
15,"(9117.86,)"
16,"(9117.86,)"
17,"(8992.55,)"
18,"(8992.55,)"
19,"(8992.55,)"
20,"(8921.41,)"
21,"(8921.41,)"
22,"(8921.41,)"
23,"(8921.41,)"
24,"(8921.41,)"
25,"(8911.45,)"
26,"(8911.45,)"
27,"(8840.31,)"
28,"(8753.29,)"
29,"(8744.97,)"
30,"(8744.97,)"
31,"(8744.97,)"
32,"(8744.97,)"
33,"(8744.97,)"
34,"(8743.38,)"
35,"(8743.38,)"
36,"(8743.38,)"
37,"(8743.38,)"
38,"(8743.38,)"
39,"(8743.38,)"
40,"(8743.38,)"
41,"(8743.38,)"
42,"(8734.31,)"
43,"(8734.31,)"
44,"(8734.31,)"
45,"(8733.47,)"
46,"(8733.47,)"
47,"(8733.47,)"
48,"(8733.47,)"
49,"(8575.27,)"
50,"(8575.27,)"
51,"(8575.27,)"
52,"(8575.27,)"
53,"(8575.27,)"
54,"(8575.27,)"
55,"(8434.57,)"
56,"(8434.57,)"
57,"(8434.57,)"
58,"(8266.46,)"
59,"(8266.46,)"
60,"(8266.46,)"
61,"(8266.46,)"
62,"(8266.46,)"
63,"(8266.46,)"
64,"(8266.46,)"
65,"(8266.46,)"
66,"(8266.46,)"
67,"(8245.3,)"
68,"(8245.3,)"
69,"(8245.3,)"
70,"(8185.28,)"
71,"(8185.28,)"
72,"(7768.07,)"
73,"(7768.07,)"
74,"(7768.07,)"
75,"(7768.07,)"
76,"(7768.07,)"
77,"(7768.07,)"
78,"(7768.07,)"
79,"(7768.07,)"
80,"(7768.07,)"
81,"(7768.07,)"
82,"(7768.07,)"
83,"(7768.07,)"
84,"(7768.07,)"
85,"(7768.07,)"
86,"(7599.96,)"
87,"(7599.96,)"
88,"(7599.96,)"
89,"(7599.96,)"
90,"(7599.96,)"
91,"(7599.96,)"
92,"(7599.96,)"
93,"(7599.96,)"
94,"(7599.96,)"
95,"(7599.96,)"
96,"(7599.96,)"
97,"(7599.96,)"
98,"(7599.96,)"
99,"(7599.96,)"
100,"(7599.96,)"
101,"(7599.96,)"
102,"(7599.96,)"
103,"(7599.96,)"
104,"(7599.96,)"
105,"(7599.96,)"
106,"(7599.96,)"
107,"(7599.96,)"
108,"(7599.96,)"
109,"(7599.96,)"
110,"(7599.96,)"
111,"(7599.96,)"
112,"(7599.96,)"
113,"(7599.96,)"
114,"(7599.96,)"
115,"(7599.96,)"
116,"(7599.96,)"
117,"(7599.96,)"
118,"(7599.96,)"
119,"(7599.96,)"
120,"(7599.96,)"
121,"(7599.96,)"
122,"(7599.96,)"
123,"(7599.96,)"
124,"(7599.96,)"
125,"(7599.96,)"
126,"(7599.96,)"
127,"(7599.96,)"
128,"(7599.96,)"
129,"(7599.96,)"
130,"(7599.96,)"
131,"(7599.96,)"
132,"(7599.96,)"
133,"(7599.96,)"
134,"(7599.96,)"
135,"(7599.96,)"
136,"(7599.96,)"
137,"(7599.96,)"
138,"(7599.96,)"
139,"(7599.96,)"
140,"(7599.96,)"
141,"(7599.96,)"
142,"(7599.96,)"
143,"(7599.96,)"
144,"(7599.96,)"
145,"(7599.96,)"
146,"(7599.96,)"
147,"(7599.96,)"
148,"(7599.96,)"
149,"(7599.96,)"
150,"(7599.96,)"
151,"(7599.96,)"
152,"(7599.96,)"
153,"(7599.96,)"
154,"(7599.96,)"
155,"(7599.96,)"
156,"(7599.96,)"
157,"(7599.96,)"
158,"(7599.96,)"
159,"(7599.96,)"
160,"(7599.96,)"
161,"(7599.96,)"
162,"(7599.96,)"
163,"(7599.96,)"
164,"(7599.96,)"
165,"(7599.96,)"
166,"(7599.96,)"
167,"(7599.96,)"
168,"(7599.96,)"
169,"(7599.96,)"
