generation,fitness
1,"(12064.76,)"
2,"(11177.76,)"
3,"(11027.49,)"
4,"(10795.36,)"
5,"(10602.26,)"
6,"(10536.89,)"
7,"(10536.89,)"
8,"(10536.89,)"
9,"(10321.55,)"
10,"(10262.64,)"
11,"(10262.64,)"
12,"(10262.64,)"
13,"(10120.87,)"
14,"(10120.87,)"
15,"(10120.87,)"
16,"(10120.87,)"
17,"(10120.87,)"
18,"(10120.87,)"
19,"(10120.87,)"
20,"(10022.06,)"
21,"(10014.66,)"
22,"(9955.14,)"
23,"(9955.14,)"
24,"(9955.14,)"
25,"(9955.14,)"
26,"(9955.14,)"
27,"(9891.28,)"
28,"(9878.94,)"
29,"(9697.95,)"
30,"(9166.09,)"
31,"(9166.09,)"
32,"(9166.09,)"
33,"(9166.09,)"
34,"(9166.09,)"
35,"(9166.09,)"
36,"(9166.09,)"
37,"(8885.91,)"
38,"(8885.91,)"
39,"(8885.91,)"
40,"(8885.91,)"
41,"(8885.91,)"
42,"(8885.91,)"
43,"(8885.91,)"
44,"(8885.91,)"
45,"(8885.91,)"
46,"(8885.91,)"
47,"(8639.75,)"
48,"(8639.75,)"
49,"(8639.75,)"
50,"(8639.75,)"
51,"(8639.75,)"
52,"(8616.62,)"
53,"(8616.62,)"
54,"(8616.62,)"
55,"(8616.62,)"
56,"(8616.62,)"
57,"(8608.98,)"
58,"(8608.98,)"
59,"(8608.98,)"
60,"(8608.98,)"
61,"(8608.98,)"
62,"(8608.98,)"
63,"(8596.41,)"
64,"(8469.66,)"
65,"(8469.66,)"
66,"(8469.66,)"
67,"(8469.66,)"
68,"(8469.66,)"
69,"(8469.66,)"
70,"(8469.66,)"
71,"(8469.66,)"
72,"(8469.66,)"
73,"(8469.66,)"
74,"(8469.66,)"
75,"(8469.66,)"
76,"(8469.66,)"
77,"(8419.95,)"
78,"(8419.95,)"
79,"(8419.95,)"
80,"(8419.95,)"
81,"(8419.95,)"
82,"(8419.95,)"
83,"(8419.95,)"
84,"(8419.95,)"
85,"(8335.0,)"
86,"(8335.0,)"
87,"(8335.0,)"
88,"(8335.0,)"
89,"(8335.0,)"
90,"(8335.0,)"
91,"(8335.0,)"
92,"(8335.0,)"
93,"(8335.0,)"
94,"(8335.0,)"
95,"(8335.0,)"
96,"(8335.0,)"
97,"(8335.0,)"
98,"(8335.0,)"
99,"(8335.0,)"
100,"(8335.0,)"
101,"(8335.0,)"
102,"(8335.0,)"
103,"(8335.0,)"
104,"(8335.0,)"
105,"(8335.0,)"
106,"(8335.0,)"
107,"(8335.0,)"
108,"(8335.0,)"
109,"(8335.0,)"
110,"(8335.0,)"
111,"(8335.0,)"
112,"(8335.0,)"
113,"(8335.0,)"
