index,type,fitness,vehicle,distance,satisfaction
276,定向,6608.6864,12,1871.343,86.87
277,定向,6608.6864,12,1871.343,86.87
278,定向,6608.6864,12,1871.343,86.87
279,定向,6608.6864,12,1871.343,86.87
280,定向,6608.6864,12,1871.343,86.87
281,定向,6608.6864,12,1871.343,86.87
282,定向,6608.6864,12,1871.343,86.87
283,定向,6608.6864,12,1871.343,86.87
284,定向,6608.6864,12,1871.343,86.87
285,定向,6608.6864,12,1871.343,86.87
286,定向,6608.6864,12,1871.343,86.87
287,定向,6608.6864,12,1871.343,86.87
288,定向,6608.6864,12,1871.343,86.87
289,定向,6608.6864,12,1871.343,86.87
290,定向,6608.6864,12,1871.343,86.87
291,定向,6608.6864,12,1871.343,86.87
292,定向,6608.6864,12,1871.343,86.87
293,定向,6608.6864,12,1871.343,86.87
294,定向,6608.6864,12,1871.343,86.87
295,定向,6608.6864,12,1871.343,86.87
296,定向,6608.6864,12,1871.343,86.87
297,定向,6608.6864,12,1871.343,86.87
298,定向,6608.6864,12,1871.343,86.87
299,定向,6608.6864,12,1871.343,86.87
300,定向,6608.6864,12,1871.343,86.87
301,定向,6608.6864,12,1871.343,86.87
302,定向,6608.6864,12,1871.343,86.87
303,定向,6608.6864,12,1871.343,86.87
304,定向,6608.6864,12,1871.343,86.87
305,定向,6590.6864,12,1875.343,87.0
306,定向,6590.6864,12,1875.343,87.0
307,定向,6590.6864,12,1875.343,87.0
308,定向,6590.6864,12,1875.343,87.0
309,定向,6590.6864,12,1875.343,87.0
310,定向,6590.6864,12,1875.343,87.0
311,定向,6590.6864,12,1875.343,87.0
312,定向,6590.6864,12,1875.343,87.0
313,定向,6590.6864,12,1875.343,87.0
314,定向,6590.6864,12,1875.343,87.0
315,定向,6584.7232,12,1872.362,87.0
316,定向,6584.7232,12,1872.362,87.0
317,定向,6584.7232,12,1872.362,87.0
318,定向,6584.7232,12,1872.362,87.0
319,定向,6584.7232,12,1872.362,87.0
320,定向,6584.7232,12,1872.362,87.0
321,定向,6584.7232,12,1872.362,87.0
322,定向,6584.7232,12,1872.362,87.0
323,定向,6584.7232,12,1872.362,87.0
324,定向,6584.7232,12,1872.362,87.0
325,定向,6584.7232,12,1872.362,87.0
326,定向,6584.7232,12,1872.362,87.0
327,定向,6584.7232,12,1872.362,87.0
328,定向,6584.7232,12,1872.362,87.0
329,定向,6584.7232,12,1872.362,87.0
330,定向,6584.7232,12,1872.362,87.0
331,定向,6579.9529,12,1869.976,87.0
332,定向,6579.9529,12,1869.976,87.0
333,定向,6579.9529,12,1869.976,87.0
334,定向,6579.9529,12,1869.976,87.0
335,定向,6579.9529,12,1869.976,87.0
336,定向,6579.9529,12,1869.976,87.0
337,定向,6579.9529,12,1869.976,87.0
338,定向,6579.9529,12,1869.976,87.0
339,定向,6579.9529,12,1869.976,87.0
340,定向,6579.9529,12,1869.976,87.0
341,定向,6579.9529,12,1869.976,87.0
342,定向,6579.9529,12,1869.976,87.0
343,定向,6579.9529,12,1869.976,87.0
344,定向,6579.9529,12,1869.976,87.0
345,定向,6556.653,12,1858.327,87.0
346,定向,6556.653,12,1858.327,87.0
347,定向,6556.653,12,1858.327,87.0
348,定向,6556.653,12,1858.327,87.0
349,定向,6556.653,12,1858.327,87.0
350,定向,6556.653,12,1858.327,87.0
351,定向,6556.653,12,1858.327,87.0
352,定向,6556.653,12,1858.327,87.0
353,定向,6556.653,12,1858.327,87.0
354,定向,6556.653,12,1858.327,87.0
355,定向,6548.7044,12,1854.352,87.0
356,定向,6548.7044,12,1854.352,87.0
357,定向,6548.7044,12,1854.352,87.0
358,定向,6548.7044,12,1854.352,87.0
359,定向,6548.7044,12,1854.352,87.0
360,定向,6548.7044,12,1854.352,87.0
361,定向,6548.7044,12,1854.352,87.0
362,定向,6548.7044,12,1854.352,87.0
363,定向,6548.7044,12,1854.352,87.0
364,定向,6548.7044,12,1854.352,87.0
365,定向,6548.7044,12,1854.352,87.0
366,定向,6548.7044,12,1854.352,87.0
367,定向,6548.7044,12,1854.352,87.0
368,定向,6548.7044,12,1854.352,87.0
369,定向,6541.7848,12,1850.892,87.0
370,定向,6541.7848,12,1850.892,87.0
371,定向,6541.7848,12,1850.892,87.0
372,定向,6541.7848,12,1850.892,87.0
373,定向,6541.7848,12,1850.892,87.0
374,定向,6541.7848,12,1850.892,87.0
375,定向,6541.7848,12,1850.892,87.0
376,定向,6541.7848,12,1850.892,87.0
377,定向,6528.5787,12,1844.289,87.0
378,定向,6528.5787,12,1844.289,87.0
379,定向,6528.5787,12,1844.289,87.0
380,定向,6528.5787,12,1844.289,87.0
381,定向,6528.5787,12,1844.289,87.0
382,定向,6528.5787,12,1844.289,87.0
383,定向,6528.5787,12,1844.289,87.0
384,定向,6528.5787,12,1844.289,87.0
385,定向,6528.5787,12,1844.289,87.0
386,定向,6528.5787,12,1844.289,87.0
387,定向,6528.5787,12,1844.289,87.0
388,定向,6528.5787,12,1844.289,87.0
389,定向,6528.5787,12,1844.289,87.0
390,定向,6528.5787,12,1844.289,87.0
391,定向,6528.5787,12,1844.289,87.0
392,定向,6528.5787,12,1844.289,87.0
393,定向,6528.5787,12,1844.289,87.0
394,定向,6524.5433,12,1842.272,87.0
395,定向,6444.4521,12,1802.226,87.0
396,定向,6444.4521,12,1802.226,87.0
397,定向,6444.4521,12,1802.226,87.0
398,定向,6444.4521,12,1802.226,87.0
399,定向,6440.4167,12,1800.208,87.0
400,定向,6440.4167,12,1800.208,87.0
401,定向,6440.4167,12,1800.208,87.0
402,定向,6440.4167,12,1800.208,87.0
403,定向,6440.4167,12,1800.208,87.0
404,定向,6440.4167,12,1800.208,87.0
405,定向,6440.4167,12,1800.208,87.0
406,定向,6440.4167,12,1800.208,87.0
407,定向,6440.4167,12,1800.208,87.0
408,定向,6440.4167,12,1800.208,87.0
409,定向,6440.4167,12,1800.208,87.0
410,定向,6440.4167,12,1800.208,87.0
411,定向,6440.4167,12,1800.208,87.0
412,定向,6440.4167,12,1800.208,87.0
413,定向,6440.4167,12,1800.208,87.0
414,定向,6440.4167,12,1800.208,87.0
415,定向,6440.4167,12,1800.208,87.0
416,定向,6440.4167,12,1800.208,87.0
417,定向,6440.4167,12,1800.208,87.0
418,定向,6440.4167,12,1800.208,87.0
419,定向,6440.4167,12,1800.208,87.0
420,定向,6440.4167,12,1800.208,87.0
421,定向,6440.4167,12,1800.208,87.0
422,定向,6440.4167,12,1800.208,87.0
423,定向,6440.4167,12,1800.208,87.0
424,定向,6440.4167,12,1800.208,87.0
425,定向,6440.4167,12,1800.208,87.0
426,定向,6440.4167,12,1800.208,87.0
427,定向,6440.4167,12,1800.208,87.0
428,定向,6440.4167,12,1800.208,87.0
429,定向,6440.4167,12,1800.208,87.0
430,定向,6440.4167,12,1800.208,87.0
431,定向,6440.4167,12,1800.208,87.0
432,定向,6440.4167,12,1800.208,87.0
433,定向,6440.4167,12,1800.208,87.0
434,定向,6440.4167,12,1800.208,87.0
435,定向,6440.4167,12,1800.208,87.0
436,定向,6440.4167,12,1800.208,87.0
437,定向,6430.3607,12,1795.18,87.0
438,定向,6430.3607,12,1795.18,87.0
439,定向,6430.3607,12,1795.18,87.0
440,定向,6430.3607,12,1795.18,87.0
441,定向,6430.3607,12,1795.18,87.0
442,定向,6429.7969,12,1794.898,87.0
443,定向,6429.7969,12,1794.898,87.0
444,定向,6429.7969,12,1794.898,87.0
445,定向,6429.7969,12,1794.898,87.0
446,定向,6429.7969,12,1794.898,87.0
447,定向,6429.7969,12,1794.898,87.0
448,定向,6429.7969,12,1794.898,87.0
449,定向,6429.7969,12,1794.898,87.0
450,定向,6429.7969,12,1794.898,87.0
451,定向,6429.7969,12,1794.898,87.0
452,定向,6426.0746,12,1793.037,87.0
453,定向,6426.0746,12,1793.037,87.0
454,定向,6426.0746,12,1793.037,87.0
455,定向,6426.0746,12,1793.037,87.0
456,定向,6426.0746,12,1793.037,87.0
457,定向,6426.0746,12,1793.037,87.0
458,定向,6426.0746,12,1793.037,87.0
459,定向,6426.0746,12,1793.037,87.0
460,定向,6426.0746,12,1793.037,87.0
461,定向,6426.0746,12,1793.037,87.0
462,定向,6426.0746,12,1793.037,87.0
463,定向,6426.0746,12,1793.037,87.0
464,定向,6426.0746,12,1793.037,87.0
465,定向,6426.0746,12,1793.037,87.0
466,定向,6426.0746,12,1793.037,87.0
467,定向,6426.0746,12,1793.037,87.0
468,定向,6426.0746,12,1793.037,87.0
469,定向,6426.0746,12,1793.037,87.0
470,定向,6426.0746,12,1793.037,87.0
471,定向,6426.0746,12,1793.037,87.0
472,定向,6426.0746,12,1793.037,87.0
473,定向,6426.0746,12,1793.037,87.0
474,定向,6426.0746,12,1793.037,87.0
475,定向,6426.0746,12,1793.037,87.0
476,定向,6426.0746,12,1793.037,87.0
477,定向,6426.0746,12,1793.037,87.0
478,定向,6426.0746,12,1793.037,87.0
479,定向,6414.0701,12,1800.035,87.13
480,定向,6414.0701,12,1800.035,87.13
481,定向,6414.0701,12,1800.035,87.13
482,定向,6414.0701,12,1800.035,87.13
483,定向,6414.0701,12,1800.035,87.13
484,定向,6414.0701,12,1800.035,87.13
485,定向,6414.0701,12,1800.035,87.13
486,定向,6414.0701,12,1800.035,87.13
487,定向,6414.0701,12,1800.035,87.13
488,定向,6414.0701,12,1800.035,87.13
489,定向,6414.0701,12,1800.035,87.13
490,定向,6414.0701,12,1800.035,87.13
491,定向,6414.0701,12,1800.035,87.13
492,定向,6414.0701,12,1800.035,87.13
493,定向,6414.0701,12,1800.035,87.13
494,定向,6414.0701,12,1800.035,87.13
495,定向,6414.0701,12,1800.035,87.13
496,定向,6414.0701,12,1800.035,87.13
497,定向,6414.0701,12,1800.035,87.13
498,定向,6414.0701,12,1800.035,87.13
499,定向,6414.0701,12,1800.035,87.13
500,定向,6414.0701,12,1800.035,87.13
501,定向,6414.0701,12,1800.035,87.13
502,定向,6414.0701,12,1800.035,87.13
503,定向,6414.0701,12,1800.035,87.13
504,定向,6414.0701,12,1800.035,87.13
505,定向,6414.0701,12,1800.035,87.13
506,定向,6414.0701,12,1800.035,87.13
507,定向,6414.0701,12,1800.035,87.13
508,定向,6414.0701,12,1800.035,87.13
509,定向,6414.0701,12,1800.035,87.13
510,定向,6414.0701,12,1800.035,87.13
511,定向,6414.0701,12,1800.035,87.13
512,定向,6414.0701,12,1800.035,87.13
513,定向,6414.0701,12,1800.035,87.13
514,定向,6414.0701,12,1800.035,87.13
515,定向,6414.0701,12,1800.035,87.13
516,定向,6414.0701,12,1800.035,87.13
517,定向,6414.0701,12,1800.035,87.13
518,定向,6414.0701,12,1800.035,87.13
519,定向,6414.0701,12,1800.035,87.13
520,定向,6402.9409,12,1794.47,87.13
521,定向,6402.9409,12,1794.47,87.13
522,定向,6402.9409,12,1794.47,87.13
523,定向,6402.9409,12,1794.47,87.13
524,定向,6400.855,12,1793.428,87.13
525,定向,6400.855,12,1793.428,87.13
526,定向,6400.855,12,1793.428,87.13
527,定向,6399.9748,12,1799.987,87.2
528,定向,6399.9748,12,1799.987,87.2
529,定向,6399.9748,12,1799.987,87.2
530,定向,6399.9748,12,1799.987,87.2
531,定向,6399.9748,12,1799.987,87.2
532,定向,6399.9748,12,1799.987,87.2
533,定向,6399.9748,12,1799.987,87.2
534,定向,6399.9748,12,1799.987,87.2
535,定向,6399.9748,12,1799.987,87.2
536,定向,6399.9748,12,1799.987,87.2
537,定向,6399.9748,12,1799.987,87.2
538,定向,6399.9748,12,1799.987,87.2
539,定向,6399.9748,12,1799.987,87.2
540,定向,6399.9748,12,1799.987,87.2
541,定向,6399.9748,12,1799.987,87.2
542,定向,6399.9748,12,1799.987,87.2
543,定向,6399.9748,12,1799.987,87.2
544,定向,6399.9748,12,1799.987,87.2
545,定向,6399.9748,12,1799.987,87.2
546,定向,6399.9748,12,1799.987,87.2
547,定向,6399.9748,12,1799.987,87.2
548,定向,6399.9748,12,1799.987,87.2
549,定向,6399.9748,12,1799.987,87.2
550,定向,6399.9748,12,1799.987,87.2
551,定向,6399.9748,12,1799.987,87.2
552,定向,6399.9748,12,1799.987,87.2
553,定向,6399.9748,12,1799.987,87.2
554,定向,6399.9748,12,1799.987,87.2
555,定向,6399.9748,12,1799.987,87.2
556,定向,6399.9748,12,1799.987,87.2
557,定向,6399.9748,12,1799.987,87.2
558,定向,6399.9748,12,1799.987,87.2
559,定向,6399.9748,12,1799.987,87.2
560,定向,6399.9748,12,1799.987,87.2
561,定向,6399.9748,12,1799.987,87.2
562,定向,6399.9748,12,1799.987,87.2
563,定向,6399.9748,12,1799.987,87.2
564,定向,6399.9748,12,1799.987,87.2
565,定向,6399.9748,12,1799.987,87.2
566,定向,6399.9748,12,1799.987,87.2
567,定向,6399.9748,12,1799.987,87.2
568,定向,6399.9748,12,1799.987,87.2
569,定向,6399.9748,12,1799.987,87.2
570,定向,6399.9748,12,1799.987,87.2
571,定向,6399.9748,12,1799.987,87.2
572,定向,6399.9748,12,1799.987,87.2
573,定向,6399.9748,12,1799.987,87.2
574,定向,6399.9748,12,1799.987,87.2
575,定向,6399.9748,12,1799.987,87.2
576,定向,6399.9748,12,1799.987,87.2
577,定向,6399.9748,12,1799.987,87.2
578,定向,6399.9748,12,1799.987,87.2
579,定向,6399.9748,12,1799.987,87.2
580,定向,6399.9748,12,1799.987,87.2
581,定向,6399.9748,12,1799.987,87.2
582,定向,6399.9748,12,1799.987,87.2
583,定向,6399.9748,12,1799.987,87.2
584,定向,6399.9748,12,1799.987,87.2
585,定向,6399.9748,12,1799.987,87.2
586,定向,6399.9748,12,1799.987,87.2
587,定向,6399.9748,12,1799.987,87.2
588,定向,6399.9748,12,1799.987,87.2
589,定向,6399.9748,12,1799.987,87.2
590,定向,6399.9748,12,1799.987,87.2
591,定向,6399.9748,12,1799.987,87.2
592,定向,6399.9748,12,1799.987,87.2
593,定向,6399.9748,12,1799.987,87.2
594,定向,6399.9748,12,1799.987,87.2
595,定向,6399.9748,12,1799.987,87.2
596,定向,6399.9748,12,1799.987,87.2
597,定向,6399.9748,12,1799.987,87.2
598,定向,6399.9748,12,1799.987,87.2
599,定向,6399.9748,12,1799.987,87.2
600,定向,6399.9748,12,1799.987,87.2
601,定向,6399.9748,12,1799.987,87.2
602,定向,6399.9748,12,1799.987,87.2
603,定向,6399.9748,12,1799.987,87.2
604,定向,6399.9748,12,1799.987,87.2
605,定向,6399.9748,12,1799.987,87.2
606,定向,6399.9748,12,1799.987,87.2
607,定向,6399.9748,12,1799.987,87.2
608,定向,6399.9748,12,1799.987,87.2
609,定向,6399.9748,12,1799.987,87.2
610,定向,6399.9748,12,1799.987,87.2
611,定向,6399.9748,12,1799.987,87.2
612,定向,6399.9748,12,1799.987,87.2
613,定向,6399.9748,12,1799.987,87.2
614,定向,6399.9748,12,1799.987,87.2
615,定向,6399.9748,12,1799.987,87.2
616,定向,6399.9748,12,1799.987,87.2
617,定向,6399.9748,12,1799.987,87.2
618,定向,6399.9748,12,1799.987,87.2
619,定向,6399.9748,12,1799.987,87.2
620,定向,6399.9748,12,1799.987,87.2
621,定向,6399.9748,12,1799.987,87.2
622,定向,6399.9748,12,1799.987,87.2
623,定向,6399.9748,12,1799.987,87.2
624,定向,6399.9748,12,1799.987,87.2
625,定向,6399.9748,12,1799.987,87.2
626,定向,6399.9748,12,1799.987,87.2
627,定向,6399.9748,12,1799.987,87.2
628,定向,6399.9748,12,1799.987,87.2
629,定向,6399.9748,12,1799.987,87.2
630,定向,6399.9748,12,1799.987,87.2
631,定向,6399.9748,12,1799.987,87.2
632,定向,6399.9748,12,1799.987,87.2
633,定向,6399.9748,12,1799.987,87.2
634,定向,6399.9748,12,1799.987,87.2
635,定向,6399.9748,12,1799.987,87.2
636,定向,6399.9748,12,1799.987,87.2
