generation,fitness
1,"(11964.76,)"
2,"(11334.25,)"
3,"(11110.25,)"
4,"(11110.25,)"
5,"(11003.91,)"
6,"(10830.22,)"
7,"(10597.79,)"
8,"(10597.79,)"
9,"(10597.79,)"
10,"(10597.79,)"
11,"(10597.79,)"
12,"(10597.79,)"
13,"(10597.79,)"
14,"(10423.11,)"
15,"(10423.11,)"
16,"(10423.11,)"
17,"(10423.11,)"
18,"(10423.11,)"
19,"(10423.11,)"
20,"(10406.49,)"
21,"(10345.98,)"
22,"(10345.98,)"
23,"(10345.98,)"
24,"(10318.31,)"
25,"(10318.31,)"
26,"(10274.87,)"
27,"(10274.87,)"
28,"(10274.87,)"
29,"(10274.87,)"
30,"(10226.74,)"
31,"(10226.74,)"
32,"(10205.46,)"
33,"(10205.46,)"
34,"(10136.78,)"
35,"(10136.78,)"
36,"(10136.78,)"
37,"(10123.86,)"
38,"(10049.76,)"
39,"(10049.76,)"
40,"(10049.76,)"
41,"(10049.76,)"
42,"(10049.76,)"
43,"(9980.23,)"
44,"(9868.27,)"
45,"(9868.27,)"
46,"(9868.27,)"
47,"(9868.27,)"
48,"(9808.85,)"
49,"(9808.85,)"
50,"(9808.85,)"
51,"(9798.74,)"
52,"(9798.74,)"
53,"(9798.74,)"
54,"(9798.74,)"
55,"(9731.18,)"
56,"(9715.68,)"
57,"(9715.68,)"
58,"(9715.68,)"
59,"(9644.24,)"
60,"(9644.24,)"
61,"(9644.24,)"
62,"(9644.24,)"
63,"(9644.24,)"
64,"(9570.28,)"
65,"(9561.31,)"
66,"(9561.31,)"
67,"(9493.89,)"
68,"(9355.53,)"
69,"(9294.8,)"
70,"(9294.8,)"
71,"(9192.97,)"
72,"(9192.97,)"
73,"(9192.97,)"
74,"(9082.69,)"
75,"(8865.95,)"
76,"(8865.95,)"
77,"(8865.95,)"
78,"(8865.95,)"
79,"(8863.21,)"
80,"(8820.44,)"
81,"(8714.12,)"
82,"(8562.49,)"
83,"(8562.49,)"
84,"(8562.49,)"
85,"(8562.49,)"
86,"(8562.49,)"
87,"(8533.37,)"
88,"(8533.37,)"
89,"(8533.37,)"
90,"(8533.37,)"
91,"(8533.37,)"
92,"(8533.37,)"
93,"(8533.37,)"
94,"(8533.37,)"
95,"(8533.37,)"
96,"(8533.37,)"
97,"(8533.37,)"
98,"(8533.37,)"
99,"(8533.37,)"
100,"(8533.37,)"
101,"(8521.57,)"
102,"(8521.57,)"
103,"(8521.57,)"
104,"(8521.57,)"
105,"(8521.57,)"
106,"(8521.57,)"
107,"(8521.57,)"
108,"(8521.57,)"
109,"(8521.57,)"
110,"(8521.57,)"
111,"(8521.57,)"
112,"(8521.57,)"
113,"(8521.57,)"
114,"(8521.57,)"
115,"(8521.57,)"
116,"(8521.57,)"
117,"(8521.57,)"
118,"(8521.57,)"
119,"(8521.57,)"
120,"(8521.57,)"
121,"(8521.57,)"
122,"(8521.57,)"
123,"(8521.57,)"
124,"(8521.57,)"
125,"(8521.57,)"
126,"(8521.57,)"
127,"(8521.57,)"
128,"(8521.57,)"
129,"(8521.57,)"
130,"(8521.57,)"
131,"(8521.57,)"
132,"(8521.57,)"
133,"(8521.57,)"
134,"(8521.57,)"
135,"(8521.57,)"
136,"(8521.57,)"
137,"(8521.57,)"
138,"(8521.57,)"
139,"(8521.57,)"
140,"(8521.57,)"
141,"(8521.57,)"
142,"(8521.57,)"
143,"(8521.57,)"
144,"(8521.57,)"
145,"(8521.57,)"
146,"(8521.57,)"
147,"(8521.57,)"
148,"(8521.57,)"
149,"(8521.57,)"
150,"(8521.57,)"
151,"(8521.57,)"
152,"(8521.57,)"
153,"(8521.57,)"
154,"(8521.57,)"
155,"(8521.57,)"
156,"(8521.57,)"
157,"(8521.57,)"
158,"(8521.57,)"
159,"(8521.57,)"
160,"(8521.57,)"
161,"(8521.57,)"
162,"(8521.57,)"
163,"(8521.57,)"
164,"(8521.57,)"
165,"(8521.57,)"
166,"(8454.62,)"
167,"(8454.62,)"
168,"(8454.62,)"
169,"(8454.62,)"
170,"(8454.62,)"
171,"(8454.62,)"
172,"(8454.62,)"
173,"(8383.97,)"
174,"(8383.97,)"
175,"(8308.63,)"
176,"(8308.63,)"
177,"(8308.63,)"
178,"(8308.63,)"
179,"(8308.63,)"
180,"(8308.63,)"
181,"(8308.63,)"
182,"(8308.63,)"
183,"(8308.63,)"
184,"(8308.63,)"
185,"(8308.63,)"
186,"(8308.63,)"
187,"(8308.63,)"
188,"(8308.63,)"
189,"(8308.63,)"
190,"(8308.63,)"
191,"(8308.63,)"
192,"(8308.63,)"
193,"(8308.63,)"
194,"(8308.63,)"
195,"(8308.63,)"
196,"(8308.63,)"
197,"(8308.63,)"
198,"(8308.63,)"
199,"(8308.63,)"
200,"(8308.63,)"
201,"(8308.63,)"
202,"(8308.63,)"
203,"(8308.63,)"
204,"(8308.63,)"
205,"(8308.63,)"
206,"(8308.63,)"
207,"(8308.63,)"
208,"(8308.63,)"
209,"(8308.63,)"
210,"(8308.63,)"
211,"(8308.63,)"
212,"(8308.63,)"
213,"(8308.63,)"
214,"(8308.63,)"
215,"(8308.63,)"
216,"(8308.63,)"
217,"(8308.63,)"
218,"(8308.63,)"
219,"(8308.63,)"
220,"(8308.63,)"
221,"(8308.63,)"
222,"(8308.63,)"
223,"(8308.63,)"
224,"(8308.63,)"
225,"(8308.63,)"
226,"(8308.63,)"
227,"(8308.63,)"
228,"(8308.63,)"
229,"(8308.63,)"
230,"(8308.63,)"
231,"(8308.63,)"
232,"(8308.63,)"
233,"(8308.63,)"
234,"(8308.63,)"
235,"(8308.63,)"
236,"(8308.63,)"
237,"(8308.63,)"
238,"(8308.63,)"
239,"(8308.63,)"
240,"(8308.63,)"
241,"(8308.63,)"
242,"(8308.63,)"
243,"(8308.63,)"
244,"(8308.63,)"
245,"(8308.63,)"
246,"(8308.63,)"
247,"(8308.63,)"
248,"(8308.63,)"
249,"(8308.63,)"
250,"(8308.63,)"
251,"(8308.63,)"
252,"(8308.63,)"
253,"(8308.63,)"
254,"(8308.63,)"
255,"(8308.63,)"
256,"(8308.63,)"
257,"(8308.63,)"
258,"(8308.63,)"
259,"(8308.63,)"
260,"(8308.63,)"
261,"(8308.63,)"
262,"(8308.63,)"
263,"(8308.63,)"
264,"(8308.63,)"
265,"(8308.63,)"
266,"(8308.63,)"
267,"(8308.63,)"
268,"(8308.63,)"
269,"(8308.63,)"
270,"(8308.63,)"
271,"(8308.63,)"
272,"(8308.63,)"
273,"(8308.63,)"
274,"(8308.63,)"
275,"(8308.63,)"
276,"(8308.63,)"
277,"(8308.63,)"
278,"(8308.63,)"
279,"(8308.63,)"
280,"(8308.63,)"
281,"(8308.63,)"
282,"(8308.63,)"
283,"(8308.63,)"
284,"(8308.63,)"
285,"(8308.63,)"
286,"(8308.63,)"
287,"(8308.63,)"
288,"(8308.63,)"
289,"(8308.63,)"
290,"(8308.63,)"
291,"(8308.63,)"
292,"(8308.63,)"
293,"(8308.63,)"
294,"(8308.63,)"
295,"(8308.63,)"
296,"(8308.63,)"
297,"(8308.63,)"
298,"(8308.63,)"
299,"(8308.63,)"
300,"(8308.63,)"
301,"(8308.63,)"
302,"(8308.63,)"
303,"(8308.63,)"
304,"(8308.63,)"
305,"(8308.63,)"
306,"(8308.63,)"
307,"(8308.63,)"
308,"(8308.63,)"
309,"(8308.63,)"
310,"(8308.63,)"
311,"(8308.63,)"
312,"(8308.63,)"
313,"(8308.63,)"
314,"(8308.63,)"
315,"(8308.63,)"
316,"(8308.63,)"
317,"(8308.63,)"
318,"(8308.63,)"
319,"(8308.63,)"
320,"(8308.63,)"
321,"(8308.63,)"
322,"(8308.63,)"
323,"(8308.63,)"
324,"(8308.63,)"
325,"(8308.63,)"
326,"(8308.63,)"
327,"(8308.63,)"
328,"(8308.63,)"
329,"(8308.63,)"
330,"(8308.63,)"
331,"(8308.63,)"
332,"(8308.63,)"
333,"(8308.63,)"
334,"(8308.63,)"
335,"(8308.63,)"
336,"(8308.63,)"
337,"(8308.63,)"
338,"(8308.63,)"
339,"(8308.63,)"
340,"(8308.63,)"
341,"(8308.63,)"
342,"(8308.63,)"
343,"(8308.63,)"
344,"(8308.63,)"
345,"(8308.63,)"
346,"(8308.63,)"
347,"(8308.63,)"
348,"(8308.63,)"
349,"(8308.63,)"
350,"(8308.63,)"
351,"(8308.63,)"
352,"(8308.63,)"
353,"(8308.63,)"
354,"(8308.63,)"
355,"(8308.63,)"
356,"(8308.63,)"
357,"(8308.63,)"
358,"(8308.63,)"
359,"(8308.63,)"
360,"(8308.63,)"
361,"(8308.63,)"
362,"(8308.63,)"
363,"(8308.63,)"
364,"(8308.63,)"
365,"(8308.63,)"
366,"(8308.63,)"
367,"(8308.63,)"
368,"(8308.63,)"
369,"(8308.63,)"
370,"(8308.63,)"
371,"(8308.63,)"
372,"(8308.63,)"
373,"(8308.63,)"
374,"(8308.63,)"
375,"(8308.63,)"
376,"(8308.63,)"
377,"(8308.63,)"
378,"(8308.63,)"
379,"(8308.63,)"
380,"(8308.63,)"
381,"(8308.63,)"
382,"(8308.63,)"
383,"(8308.63,)"
384,"(8308.63,)"
385,"(8308.63,)"
386,"(8308.63,)"
387,"(8308.63,)"
388,"(8308.63,)"
389,"(8308.63,)"
390,"(8308.63,)"
391,"(8308.63,)"
392,"(8308.63,)"
393,"(8308.63,)"
394,"(8308.63,)"
395,"(8308.63,)"
396,"(8308.63,)"
397,"(8308.63,)"
398,"(8308.63,)"
399,"(8308.63,)"
400,"(8308.63,)"
401,"(8308.63,)"
402,"(8308.63,)"
403,"(8308.63,)"
404,"(8308.63,)"
405,"(8308.63,)"
406,"(8308.63,)"
407,"(8308.63,)"
408,"(8308.63,)"
409,"(8308.63,)"
410,"(8308.63,)"
411,"(8308.63,)"
412,"(8308.63,)"
413,"(8308.63,)"
414,"(8308.63,)"
415,"(8308.63,)"
416,"(8308.63,)"
417,"(8308.63,)"
418,"(8308.63,)"
419,"(8308.63,)"
420,"(8308.63,)"
421,"(8308.63,)"
422,"(8308.63,)"
423,"(8308.63,)"
424,"(8308.63,)"
425,"(8308.63,)"
426,"(8308.63,)"
427,"(8308.63,)"
428,"(8308.63,)"
429,"(8308.63,)"
430,"(8308.63,)"
431,"(8308.63,)"
432,"(8308.63,)"
433,"(8308.63,)"
434,"(8308.63,)"
435,"(8308.63,)"
436,"(8308.63,)"
437,"(8308.63,)"
