generation,fitness
1,"(11460.56,)"
2,"(11460.56,)"
3,"(10992.07,)"
4,"(10747.63,)"
5,"(10157.22,)"
6,"(9969.98,)"
7,"(9952.72,)"
8,"(9952.72,)"
9,"(9842.16,)"
10,"(9842.16,)"
11,"(9842.16,)"
12,"(9842.16,)"
13,"(9667.86,)"
14,"(9565.53,)"
15,"(9565.53,)"
16,"(9542.86,)"
17,"(9542.86,)"
18,"(9542.86,)"
19,"(9415.22,)"
20,"(9415.22,)"
21,"(9415.22,)"
22,"(9415.22,)"
23,"(9415.22,)"
24,"(9388.44,)"
25,"(9388.44,)"
26,"(9328.66,)"
27,"(8866.67,)"
28,"(8866.67,)"
29,"(8866.67,)"
30,"(8866.67,)"
31,"(8866.67,)"
32,"(8866.67,)"
33,"(8720.93,)"
34,"(8720.93,)"
35,"(8720.93,)"
36,"(8389.72,)"
37,"(8389.72,)"
38,"(8389.72,)"
39,"(8389.72,)"
40,"(8389.72,)"
41,"(8379.7,)"
42,"(8379.7,)"
43,"(8379.7,)"
44,"(8379.7,)"
45,"(8379.7,)"
46,"(8251.31,)"
47,"(8251.31,)"
48,"(8251.31,)"
49,"(8251.31,)"
50,"(8251.31,)"
51,"(8232.68,)"
52,"(8232.68,)"
53,"(8232.68,)"
54,"(8232.68,)"
55,"(8232.68,)"
56,"(8036.51,)"
57,"(8036.51,)"
58,"(8036.51,)"
59,"(8036.51,)"
60,"(8036.51,)"
61,"(8036.51,)"
62,"(8036.51,)"
63,"(8036.51,)"
64,"(8036.51,)"
65,"(8036.51,)"
66,"(8036.51,)"
67,"(8036.51,)"
68,"(8036.51,)"
69,"(8036.51,)"
70,"(8036.51,)"
71,"(8036.51,)"
72,"(8036.51,)"
73,"(8036.51,)"
74,"(8036.51,)"
75,"(8036.51,)"
76,"(8036.51,)"
77,"(8036.51,)"
78,"(8036.51,)"
79,"(8036.51,)"
80,"(8036.51,)"
81,"(8036.51,)"
82,"(7973.66,)"
83,"(7939.16,)"
84,"(7939.16,)"
85,"(7939.16,)"
86,"(7939.16,)"
87,"(7939.16,)"
88,"(7939.16,)"
89,"(7939.16,)"
90,"(7939.16,)"
91,"(7939.16,)"
92,"(7939.16,)"
93,"(7939.16,)"
94,"(7939.16,)"
95,"(7939.16,)"
96,"(7939.16,)"
97,"(7939.16,)"
98,"(7939.16,)"
99,"(7939.16,)"
100,"(7939.16,)"
101,"(7939.16,)"
102,"(7939.16,)"
103,"(7939.16,)"
104,"(7939.16,)"
105,"(7939.16,)"
106,"(7939.16,)"
107,"(7939.16,)"
108,"(7939.16,)"
109,"(7939.16,)"
110,"(7939.16,)"
