Generation,evals,avg,std,min,max,best_one,fitness_best_one
11,338,[ 74.83714424 573.51495246],[ 4.28068358 26.26666527],[ 68.         523.77141538],[ 80.         610.84061447],"[5, 18, 25, 3, 11, 6, 10, 9, 2, 19, 17, 22, 13, 23, 7, 16, 14, 1, 12, 15, 24, 20, 21, 8, 4]","(80.0, 574.9953027163114)"
12,332,[ 74.10033525 560.86260622],[ 3.69601021 19.66667837],[ 68.         497.91355113],[ 80.         604.61181407],"[19, 18, 25, 3, 11, 6, 10, 9, 2, 5, 17, 22, 13, 23, 7, 16, 14, 1, 12, 15, 24, 20, 21, 8, 4]","(80.0, 569.4986684459634)"
13,334,[ 75.5217128  562.26914923],[ 3.65583482 25.28558598],[ 68.         497.91355113],[ 80.        603.8200779],"[23, 22, 25, 9, 11, 19, 10, 3, 2, 6, 18, 17, 13, 5, 7, 16, 14, 1, 12, 15, 24, 20, 21, 8, 4]","(80.0, 559.3325219118467)"
14,330,[ 75.19943666 555.97942248],[ 3.88625212 26.58994349],[ 68.         497.91355113],[ 80.         598.84115354],"[23, 22, 25, 9, 11, 19, 10, 3, 2, 6, 18, 17, 13, 5, 7, 16, 14, 1, 12, 15, 24, 20, 21, 8, 4]","(80.0, 559.3325219118467)"
15,340,[ 75.10120052 549.207881  ],[ 4.02503252 27.8380398 ],[ 68.         497.91355113],[ 80.         595.93961809],"[23, 22, 25, 9, 11, 19, 10, 3, 2, 6, 18, 17, 13, 5, 7, 16, 14, 1, 12, 15, 24, 20, 21, 8, 4]","(80.0, 559.3325219118467)"
16,342,[ 74.4325465  536.15646067],[ 3.94446434 23.49814679],[ 69.68214892 497.91355113],[ 80.         588.27874975],"[20, 16, 12, 1, 9, 19, 15, 10, 18, 25, 11, 6, 3, 23, 24, 17, 13, 14, 2, 5, 4, 8, 7, 22, 21]","(80.0, 547.2250837414175)"
17,350,[ 74.86176429 528.44371039],[ 3.42513735 19.46782076],[ 68.         497.91355113],[ 80.         572.58490963],"[23, 18, 25, 9, 11, 1, 10, 3, 2, 6, 5, 22, 13, 17, 7, 16, 14, 19, 12, 15, 24, 20, 21, 8, 4]","(80.0, 537.5581818422459)"
18,360,[ 75.22930004 522.67443359],[ 2.60786846 15.26338591],[ 68.         497.91355113],[ 80.         561.22633287],"[23, 18, 25, 9, 11, 1, 10, 3, 2, 6, 5, 22, 13, 17, 7, 16, 14, 19, 12, 15, 24, 20, 21, 8, 4]","(80.0, 537.5581818422459)"
19,336,[ 75.2563365  521.88376815],[ 3.12968774 20.0026268 ],[ 68.         488.00193193],[ 80.         566.95457772],"[23, 22, 25, 9, 11, 5, 10, 3, 2, 6, 17, 18, 13, 19, 7, 16, 14, 1, 12, 15, 24, 20, 21, 8, 4]","(80.0, 537.4810479782909)"
20,324,[ 74.83035674 517.42540433],[ 3.28488498 20.82533135],[ 68.         464.37219308],[ 80.         558.84562043],"[23, 18, 25, 9, 11, 1, 10, 3, 2, 6, 5, 22, 13, 17, 7, 16, 14, 12, 19, 15, 24, 20, 21, 8, 4]","(80.0, 534.5147311801666)"
21,342,[ 74.24614698 512.11491099],[ 3.01971143 20.10797362],[ 69.68214892 464.37219308],[ 80.         549.22715705],"[23, 18, 25, 9, 11, 1, 10, 3, 2, 6, 5, 22, 13, 17, 7, 16, 14, 12, 19, 15, 24, 20, 21, 8, 4]","(80.0, 534.5147311801666)"
22,346,[ 75.59457599 520.26063875],[ 3.13596735 21.70309799],[ 69.68214892 464.37219308],[ 80.         548.81479909],"[23, 18, 25, 9, 11, 1, 10, 3, 2, 6, 5, 22, 13, 17, 7, 16, 14, 12, 19, 15, 24, 20, 21, 8, 4]","(80.0, 534.5147311801666)"
23,352,[ 76.17799618 523.03443815],[ 2.86999146 21.41723918],[ 68.         464.37219308],[ 80.         539.65023531],"[23, 18, 25, 9, 11, 1, 8, 3, 2, 6, 5, 22, 13, 17, 7, 16, 14, 12, 19, 15, 24, 20, 21, 10, 4]","(80.0, 529.0464629245814)"
24,338,[ 75.48136768 515.81575727],[ 2.95726673 23.02455111],[ 68.         461.61956964],[ 80.         537.22133316],"[23, 18, 25, 9, 11, 1, 4, 3, 2, 6, 5, 22, 13, 17, 7, 16, 14, 12, 19, 15, 24, 20, 21, 8, 10]","(80.0, 520.5745277664105)"
25,348,[ 75.43377547 508.1384273 ],[ 3.31540958 23.55173628],[ 68.         461.61956964],[ 80.         537.22133316],"[23, 22, 25, 9, 11, 1, 10, 3, 2, 6, 5, 18, 13, 17, 7, 16, 19, 14, 12, 15, 24, 20, 21, 8, 4]","(80.0, 497.9354018256119)"
26,356,[ 76.70483171 511.86861167],[ 2.53639851 25.30537926],[ 72.         461.61956964],[ 80.        535.6056497],"[23, 22, 25, 9, 11, 1, 10, 3, 2, 6, 5, 18, 13, 17, 7, 16, 19, 14, 12, 15, 24, 20, 21, 8, 4]","(80.0, 497.9354018256119)"
27,346,[ 76.24483188 503.8137793 ],[ 2.81247515 27.682374  ],[ 72.         459.76664181],[ 80.         534.44890977],"[23, 22, 25, 9, 11, 1, 10, 3, 2, 6, 5, 18, 13, 17, 7, 16, 19, 14, 12, 15, 24, 20, 21, 8, 4]","(80.0, 497.9354018256119)"
28,344,[ 75.72087561 494.95844951],[ 3.25019687 28.85744552],[ 72.         459.76664181],[ 80.         531.56886742],"[23, 22, 25, 10, 11, 5, 9, 3, 2, 6, 7, 18, 13, 19, 17, 16, 14, 1, 12, 15, 21, 20, 24, 8, 4]","(80.0, 494.29238496047793)"
29,346,[ 75.28055514 484.12300116],[ 3.40285829 26.05490553],[ 72.         459.76664181],[ 84.         621.03087069],"[23, 18, 25, 9, 21, 1, 8, 3, 2, 6, 5, 22, 13, 17, 7, 10, 15, 12, 19, 14, 24, 20, 11, 16, 4]","(84.0, 621.0308706885821)"
30,338,[ 74.17230803 470.91788426],[ 2.85336167 15.30078898],[ 72.         459.76664181],[ 84.         621.03087069],"[23, 18, 25, 9, 21, 1, 8, 3, 2, 6, 5, 22, 13, 17, 7, 10, 15, 12, 19, 14, 24, 20, 11, 16, 4]","(84.0, 621.0308706885821)"
31,326,[ 75.1        473.11996519],[ 2.84077454 19.53110393],[ 72.         459.76664181],[ 84.         621.03087069],"[23, 18, 25, 21, 9, 1, 8, 3, 2, 6, 5, 22, 13, 17, 7, 10, 15, 12, 19, 14, 24, 20, 11, 16, 4]","(84.0, 596.4775561633452)"
32,346,[ 74.63498724 474.81244644],[ 3.64715159 27.80457369],[ 72.         457.45728068],[ 84.         622.05152128],"[23, 18, 25, 21, 9, 1, 8, 3, 2, 6, 5, 22, 13, 17, 7, 10, 15, 12, 19, 14, 24, 20, 11, 16, 4]","(84.0, 596.4775561633452)"
33,318,[ 76.80666575 486.49476518],[ 3.80282781 36.03009725],[ 69.68214892 456.88200246],[ 84.         639.88126218],"[23, 18, 25, 21, 9, 1, 8, 3, 2, 6, 5, 22, 13, 17, 7, 10, 15, 12, 19, 14, 24, 20, 11, 16, 4]","(84.0, 596.4775561633452)"
34,328,[ 75.80261612 486.49358621],[ 4.28182752 47.80211879],[ 69.68214892 456.88200246],[ 84.         635.74606212],"[23, 18, 25, 9, 3, 4, 8, 21, 2, 6, 5, 22, 13, 17, 7, 10, 15, 12, 19, 14, 24, 20, 11, 16, 1]","(84.0, 594.548555313349)"
35,348,[ 78.40021948 504.66937934],[ 3.81718018 54.25985852],[ 69.68214892 456.62958361],[ 84.         622.05152128],"[23, 18, 25, 9, 7, 1, 8, 2, 3, 6, 5, 22, 13, 17, 21, 10, 15, 12, 19, 14, 24, 20, 11, 16, 4]","(84.0, 594.3435020087161)"
36,344,[ 77.00279909 492.28367865],[ 3.99204511 48.22113769],[ 69.68214892 456.62958361],[ 84.         621.03087069],"[23, 18, 25, 9, 7, 1, 8, 2, 3, 6, 5, 22, 13, 17, 21, 10, 15, 12, 19, 14, 24, 20, 11, 16, 4]","(84.0, 594.3435020087161)"
37,354,[ 76.51410745 490.70064691],[ 4.08619986 49.89585773],[ 69.68214892 456.62958361],[ 84.         596.47755616],"[23, 18, 25, 21, 5, 1, 8, 3, 2, 6, 9, 22, 13, 17, 7, 10, 15, 12, 19, 14, 24, 20, 11, 16, 4]","(84.0, 594.1651146848662)"
38,326,[ 75.25457191 479.41561503],[ 3.97314948 40.98324688],[ 69.68214892 456.62958361],[ 84.         595.40069627],"[23, 18, 25, 21, 9, 1, 8, 3, 2, 6, 5, 22, 13, 17, 7, 4, 15, 12, 19, 14, 24, 20, 11, 16, 10]","(84.0, 593.9044705945616)"
39,352,[ 75.22662564 484.52349589],[ 4.61456526 49.40451746],[ 69.68214892 455.45699217],[ 84.         594.54855531],"[23, 18, 25, 21, 9, 1, 8, 3, 2, 6, 5, 22, 13, 17, 7, 4, 15, 12, 19, 14, 24, 20, 11, 16, 10]","(84.0, 593.9044705945616)"
40,348,[ 75.25699218 476.75957222],[ 3.87138542 36.02519184],[ 69.68214892 455.45699217],[ 84.         594.34350201],"[23, 18, 25, 9, 7, 6, 8, 2, 3, 1, 5, 22, 13, 17, 21, 10, 15, 12, 19, 14, 24, 20, 11, 16, 4]","(84.0, 586.9649099112012)"
41,342,[ 76.42315335 486.19886988],[ 4.29820442 43.13574994],[ 69.68214892 455.45699217],[ 84.         594.34350201],"[23, 18, 25, 9, 7, 6, 8, 2, 3, 1, 5, 22, 13, 17, 21, 10, 15, 12, 19, 14, 24, 20, 11, 16, 4]","(84.0, 586.9649099112012)"
42,340,[ 76.01828765 491.65230027],[ 4.54344045 52.25216026],[ 69.68214892 455.45699217],[ 84.         594.16511468],"[23, 18, 25, 9, 7, 6, 8, 2, 3, 1, 5, 22, 13, 17, 21, 10, 15, 12, 19, 14, 24, 20, 11, 16, 4]","(84.0, 586.9649099112012)"
43,342,[ 75.55728596 471.59833027],[ 3.34527013 27.7040284 ],[ 69.68214892 455.45699217],[ 84.         590.44677135],"[23, 21, 25, 9, 19, 1, 3, 10, 11, 6, 15, 18, 13, 17, 7, 16, 2, 12, 14, 5, 24, 20, 22, 8, 4]","(84.0, 579.7564937253093)"
44,348,[ 77.22149133 479.77855494],[ 3.091949   33.26978356],[ 72.         455.45699217],[ 84.         589.79298616],"[23, 21, 25, 9, 19, 1, 3, 10, 11, 6, 15, 18, 13, 17, 7, 16, 2, 12, 14, 5, 24, 20, 22, 8, 4]","(84.0, 579.7564937253093)"
45,330,[ 75.99205372 475.10423464],[ 3.09307408 35.86976738],[ 72.         455.45699217],[ 84.         589.79298616],"[23, 21, 25, 9, 19, 1, 3, 10, 11, 6, 15, 18, 13, 17, 7, 16, 2, 12, 14, 5, 24, 20, 22, 8, 4]","(84.0, 579.7564937253093)"
46,342,[ 76.06410745 481.77245283],[ 4.00127868 45.48619128],[ 72.         455.36024261],[ 84.         598.45507826],"[23, 21, 25, 9, 19, 1, 3, 10, 11, 6, 15, 18, 13, 17, 7, 16, 2, 12, 14, 5, 24, 20, 22, 8, 4]","(84.0, 579.7564937253093)"
47,358,[ 75.49205372 479.88604327],[ 4.44850098 45.86810647],[ 72.         455.36024261],[ 84.         587.25611818],"[23, 21, 25, 9, 19, 1, 3, 10, 11, 6, 15, 18, 13, 17, 7, 16, 2, 12, 14, 5, 24, 20, 22, 8, 4]","(84.0, 579.7564937253093)"
48,338,[ 77.93149133 497.05424917],[ 4.41831766 53.81744212],[ 72.         453.80321641],[ 84.         587.25611818],"[23, 21, 25, 9, 19, 1, 3, 10, 11, 6, 15, 18, 13, 17, 7, 16, 2, 12, 14, 5, 24, 20, 22, 8, 4]","(84.0, 579.7564937253093)"
49,346,[ 77.83092893 497.64292527],[ 4.85642957 53.05714142],[ 72.         453.80321641],[ 84.         586.96490991],"[23, 21, 25, 9, 19, 1, 3, 10, 11, 6, 15, 18, 13, 17, 7, 16, 2, 12, 14, 5, 24, 20, 22, 8, 4]","(84.0, 579.7564937253093)"
50,362,[ 75.96821489 493.12063119],[ 5.13751188 55.95898088],[ 72.         453.80321641],[ 84.        580.7583777],"[23, 21, 25, 9, 4, 1, 3, 10, 11, 6, 15, 18, 13, 17, 7, 16, 2, 12, 14, 5, 24, 20, 22, 8, 19]","(84.0, 572.7204900749371)"
51,342,[ 74.01447399 473.9638296 ],[ 3.75955523 42.81327105],[ 72.         453.80321641],[ 84.         578.72103197],"[23, 21, 25, 9, 4, 1, 3, 10, 11, 6, 15, 18, 13, 17, 7, 16, 2, 12, 14, 5, 24, 20, 22, 8, 19]","(84.0, 572.7204900749371)"
52,332,[ 75.59325127 487.02267757],[ 4.40622139 51.96551919],[ 72.        452.8746428],[ 84.         578.72103197],"[23, 21, 25, 9, 4, 1, 3, 10, 11, 6, 15, 18, 13, 17, 7, 16, 2, 12, 14, 5, 24, 20, 22, 8, 19]","(84.0, 572.7204900749371)"
53,334,[ 77.99510914 507.44868917],[ 4.26546467 58.40334215],[ 72.        452.8746428],[ 84.         630.01520655],"[23, 21, 25, 9, 4, 1, 3, 10, 11, 6, 15, 18, 13, 17, 7, 16, 2, 12, 14, 5, 24, 20, 22, 8, 19]","(84.0, 572.7204900749371)"
54,350,[ 78.47660047 511.352959  ],[ 4.27706549 58.44644944],[ 72.         452.39802368],[ 84.         575.97580308],"[23, 21, 25, 9, 4, 1, 3, 10, 11, 6, 15, 18, 13, 17, 7, 16, 2, 12, 14, 5, 24, 20, 22, 8, 19]","(84.0, 572.7204900749371)"
55,340,[ 79.42295749 516.57215023],[ 4.02796037 58.19091021],[ 72.         452.39802368],[ 84.         575.97580308],"[23, 21, 25, 9, 4, 1, 3, 10, 11, 6, 15, 18, 13, 17, 7, 16, 2, 12, 14, 5, 24, 20, 22, 8, 19]","(84.0, 572.7204900749371)"
56,336,[ 77.68718803 482.83858937],[ 4.40210097 47.1619889 ],[ 72.         452.39802368],[ 84.         574.90683069],"[23, 21, 25, 9, 19, 1, 3, 5, 11, 18, 15, 6, 13, 17, 7, 16, 2, 12, 14, 10, 24, 20, 22, 8, 4]","(84.0, 571.4058271082563)"
57,356,[ 76.37775042 482.5500767 ],[ 4.89248943 49.15244126],[ 69.68214892 452.39802368],[ 84.         573.92291273],"[23, 21, 25, 9, 19, 1, 3, 5, 11, 18, 15, 6, 13, 17, 7, 16, 2, 12, 14, 10, 24, 20, 22, 8, 4]","(84.0, 571.4058271082563)"
58,350,[ 75.12784835 460.67278944],[ 4.01308808 23.22426201],[ 69.68214892 452.39802368],[ 84.         572.39153322],"[2, 1, 10, 16, 14, 12, 5, 6, 9, 4, 19, 11, 15, 13, 20, 24, 25, 17, 3, 18, 8, 7, 23, 22, 21]","(84.0, 547.7014317708092)"
59,334,[ 73.63466984 462.04342513],[ 3.56293906 29.78121976],[ 72.         452.39802368],[ 84.         572.15579469],"[2, 1, 10, 16, 14, 12, 5, 6, 9, 4, 19, 11, 15, 13, 20, 24, 25, 17, 3, 18, 8, 7, 23, 22, 21]","(84.0, 547.7014317708092)"
60,354,[ 74.47308058 462.08536026],[ 3.99990909 29.64034779],[ 72.         452.39802368],[ 84.         571.47013071],"[2, 1, 7, 16, 14, 12, 5, 6, 9, 4, 3, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 453.6303587618899)"
61,342,[ 76.20831282 467.2652546 ],[ 4.51792692 36.89999712],[ 72.         434.78724563],[ 84.         571.40582711],"[2, 1, 7, 16, 14, 12, 5, 6, 9, 4, 3, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 453.6303587618899)"
62,338,[ 77.22       458.33589421],[ 4.26516119 22.03767322],[ 72.         434.78724563],[ 84.         547.70143177],"[2, 1, 7, 16, 14, 12, 5, 6, 9, 4, 3, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 453.6303587618899)"
63,322,[ 79.83       463.25261731],[ 2.8724728  29.34558416],[ 72.         434.48216594],[ 84.         547.70143177],"[2, 1, 7, 16, 14, 12, 5, 6, 9, 4, 3, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 453.6303587618899)"
64,342,[ 79.82      451.9964972],[1.93069936 3.72271338],[ 72.         434.48216594],[ 84.         466.57250683],"[2, 1, 7, 16, 14, 12, 5, 6, 9, 4, 3, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 453.6303587618899)"
65,320,[ 79.61       451.30792868],[2.52346983 4.9283021 ],[ 72.         434.48216594],[ 84.         457.28721301],"[2, 1, 7, 16, 14, 12, 5, 6, 9, 4, 3, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 453.6303587618899)"
66,330,[ 79.44      450.4826439],[3.17590932 6.07637722],[ 72.         434.48216594],[ 84.         459.15542043],"[2, 1, 7, 16, 14, 12, 5, 6, 9, 4, 3, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 453.6303587618899)"
67,336,[ 79.08       449.13007568],[3.76743945 7.09691985],[ 72.         434.48216594],[ 84.         455.73049295],"[2, 1, 7, 16, 14, 12, 5, 6, 3, 4, 9, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 450.5463466141586)"
68,354,[ 78.34       446.70433318],[4.66094411 8.24624724],[ 72.         434.48216594],[ 84.         455.73049295],"[2, 1, 7, 16, 14, 12, 5, 6, 3, 4, 9, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 450.5463466141586)"
69,336,[ 80.05       449.08557791],[4.06417273 6.64990756],[ 72.         434.32563743],[ 84.         455.30330339],"[2, 1, 7, 16, 14, 12, 5, 6, 3, 4, 9, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 450.5463466141586)"
70,346,[ 78.49       446.60144044],[4.13762009 7.22389948],[ 72.         434.32563743],[ 84.         453.63035876],"[2, 1, 7, 16, 14, 12, 5, 6, 3, 4, 9, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 450.5463466141586)"
71,324,[ 76.76       443.74678852],[3.95757502 7.68858761],[ 72.         434.32563743],[ 84.         450.36158161],"[1, 2, 7, 16, 14, 12, 5, 6, 3, 4, 9, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 449.63031960863805)"
72,338,[ 74.69       439.54697403],[3.88894587 7.30941187],[ 72.         434.32563743],[ 84.         472.95944411],"[1, 2, 7, 16, 14, 12, 5, 6, 3, 4, 9, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 449.63031960863805)"
73,346,[ 75.82       441.63501586],[4.18181779 7.98706252],[ 72.         433.59602544],[ 84.         472.95944411],"[1, 2, 7, 16, 14, 12, 5, 6, 3, 4, 9, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 449.63031960863805)"
74,334,[ 78.42420537 446.61158968],[3.58473184 7.41366941],[ 72.         433.59602544],[ 84.        496.9253448],"[1, 2, 7, 16, 14, 12, 5, 6, 3, 4, 9, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 449.63031960863805)"
75,346,[ 79.28       448.06021028],[3.13075071 6.71431658],[ 72.         433.59602544],[ 84.         492.32941549],"[1, 2, 7, 16, 14, 12, 5, 6, 3, 4, 9, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 449.63031960863805)"
76,328,[ 78.75       446.81842325],[3.95948229 8.10638303],[ 72.         433.59602544],[ 84.         472.95944411],"[2, 1, 7, 16, 14, 12, 5, 6, 4, 3, 9, 11, 15, 13, 20, 24, 25, 18, 19, 17, 8, 10, 23, 22, 21]","(84.0, 449.5632585993956)"
77,340,[ 77.64      443.4715112],[4.76973794 7.64560602],[ 72.         433.59602544],[ 84.         472.95944411],"[2, 1, 7, 16, 14, 12, 5, 3, 4, 9, 6, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 447.54244970102644)"
78,338,[ 77.89       442.78914583],[5.04260845 7.06186943],[ 72.         433.59602544],[ 84.         452.56676165],"[2, 1, 7, 16, 14, 12, 5, 3, 4, 9, 6, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 447.54244970102644)"
79,326,[ 80.19       446.14273546],[3.90946288 5.28033915],[ 72.         433.11437199],[ 84.         450.36158161],"[2, 1, 7, 16, 14, 12, 5, 3, 4, 9, 6, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 447.54244970102644)"
80,338,[ 81.62       447.50300087],[2.30121707 2.54555476],[ 72.         431.90155078],[ 84.         449.63031961],"[2, 1, 7, 16, 14, 12, 5, 3, 4, 9, 6, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 447.54244970102644)"
81,338,[ 80.35420537 446.22309331],[2.15444021 2.96628185],[ 72.         431.90155078],[ 84.         449.63031961],"[2, 1, 7, 16, 14, 12, 5, 3, 4, 9, 6, 11, 15, 13, 20, 24, 25, 17, 19, 18, 8, 10, 23, 22, 21]","(84.0, 447.54244970102644)"
82,340,[ 80.47684134 445.62922696],[2.94999589 4.12122257],[ 72.         431.90155078],[ 84.         449.63031961],"[2, 1, 7, 16, 14, 12, 5, 3, 4, 6, 9, 11, 15, 13, 20, 24, 25, 10, 19, 18, 17, 8, 23, 22, 21]","(84.0, 445.56879357102247)"
83,334,[ 79.4779079  443.99152801],[2.88717125 4.26507474],[ 72.         431.90155078],[ 84.        449.5632586],"[2, 1, 7, 16, 14, 12, 5, 3, 4, 6, 9, 11, 15, 13, 20, 24, 25, 10, 19, 18, 17, 8, 23, 22, 21]","(84.0, 445.56879357102247)"
84,344,[ 79.4058158  442.71882152],[3.53604597 4.81339902],[ 72.         431.41989733],[ 84.         448.79830722],"[2, 1, 7, 16, 14, 12, 5, 3, 4, 6, 9, 11, 15, 13, 20, 24, 25, 10, 19, 18, 17, 8, 23, 22, 21]","(84.0, 445.56879357102247)"
85,356,[ 79.58426758 441.96655548],[3.41515707 4.42569579],[ 72.         431.41989733],[ 84.        447.5424497],"[2, 1, 7, 16, 14, 12, 5, 3, 4, 6, 9, 11, 15, 13, 20, 24, 25, 10, 19, 18, 17, 8, 23, 22, 21]","(84.0, 445.56879357102247)"
86,346,[ 80.16       442.49394858],[1.66565303 2.05513613],[ 72.         431.41989733],[ 84.        446.6264227],"[2, 1, 7, 16, 14, 12, 5, 3, 4, 6, 9, 11, 15, 13, 20, 24, 25, 10, 19, 18, 17, 8, 23, 22, 21]","(84.0, 445.56879357102247)"
87,338,[ 80.26       442.41677641],[2.1937183  2.75439048],[ 72.         431.41989733],[ 84.        446.6264227],"[2, 1, 7, 16, 14, 12, 5, 3, 4, 6, 9, 11, 15, 13, 20, 24, 25, 10, 19, 18, 17, 8, 23, 22, 21]","(84.0, 445.56879357102247)"
88,350,[ 80.28420537 442.2031666 ],[2.68445551 3.42151839],[ 72.         431.41989733],[ 84.         446.33986991],"[2, 1, 7, 16, 14, 12, 5, 3, 4, 6, 9, 11, 15, 13, 20, 24, 25, 10, 19, 18, 17, 8, 23, 22, 21]","(84.0, 445.56879357102247)"
89,342,[ 80.42420537 441.89997768],[3.39221519 4.38714553],[ 72.         431.41989733],[ 84.         446.33986991],"[2, 1, 7, 16, 14, 12, 5, 3, 4, 6, 9, 11, 15, 13, 20, 24, 25, 10, 19, 18, 17, 8, 23, 22, 21]","(84.0, 445.56879357102247)"
90,354,[ 80.71841074 441.61998659],[4.28229309 5.45774202],[ 72.         431.41989733],[ 84.         446.33986991],"[2, 1, 7, 16, 14, 12, 5, 3, 4, 6, 9, 11, 15, 13, 20, 24, 25, 10, 19, 18, 17, 8, 23, 22, 21]","(84.0, 445.56879357102247)"
91,356,[ 82.29       443.53631591],[4.15642876 4.92514283],[ 72.         431.41989733],[ 84.         445.56879357],"[2, 1, 7, 16, 14, 12, 5, 3, 4, 6, 9, 11, 15, 13, 20, 24, 25, 10, 19, 18, 17, 8, 23, 22, 21]","(84.0, 445.56879357102247)"
