generation,fitness
1,"(12019.26,)"
2,"(10503.01,)"
3,"(10503.01,)"
4,"(10503.01,)"
5,"(9543.61,)"
6,"(9543.61,)"
7,"(9543.61,)"
8,"(9527.46,)"
9,"(9011.72,)"
10,"(9011.72,)"
11,"(9011.72,)"
12,"(8874.63,)"
13,"(8851.22,)"
14,"(8851.22,)"
15,"(8839.46,)"
16,"(8839.46,)"
17,"(8758.66,)"
18,"(8746.9,)"
19,"(8746.9,)"
20,"(8722.03,)"
21,"(8722.03,)"
22,"(8722.03,)"
23,"(8722.03,)"
24,"(8722.03,)"
25,"(8722.03,)"
26,"(8684.46,)"
27,"(8684.46,)"
28,"(8684.46,)"
29,"(8684.46,)"
30,"(8633.65,)"
31,"(8633.65,)"
32,"(8633.65,)"
33,"(8633.65,)"
34,"(8633.65,)"
35,"(8633.65,)"
36,"(8633.65,)"
37,"(8633.65,)"
38,"(8633.65,)"
39,"(8633.65,)"
40,"(8633.65,)"
41,"(8579.76,)"
42,"(8579.76,)"
43,"(8579.76,)"
44,"(8504.82,)"
45,"(8504.82,)"
46,"(8504.82,)"
47,"(8504.82,)"
48,"(8504.82,)"
49,"(8504.82,)"
50,"(8504.82,)"
51,"(8472.01,)"
52,"(8472.01,)"
53,"(8472.01,)"
54,"(8472.01,)"
55,"(8402.85,)"
56,"(8402.85,)"
57,"(8250.81,)"
58,"(8250.81,)"
59,"(8250.81,)"
60,"(8250.81,)"
61,"(8250.81,)"
62,"(8250.81,)"
63,"(8250.81,)"
64,"(8250.81,)"
65,"(8250.81,)"
66,"(8250.81,)"
67,"(8250.81,)"
68,"(8250.81,)"
69,"(8250.81,)"
70,"(8250.81,)"
71,"(8061.86,)"
72,"(8061.86,)"
73,"(8061.86,)"
74,"(8061.86,)"
75,"(8061.86,)"
76,"(7840.66,)"
77,"(7840.66,)"
78,"(7840.66,)"
79,"(7840.66,)"
80,"(7840.66,)"
81,"(7840.66,)"
82,"(7840.66,)"
83,"(7840.66,)"
84,"(7840.66,)"
85,"(7840.66,)"
86,"(7840.66,)"
87,"(7840.66,)"
88,"(7840.66,)"
89,"(7840.66,)"
90,"(7840.66,)"
91,"(7840.66,)"
92,"(7840.66,)"
93,"(7840.66,)"
94,"(7840.66,)"
95,"(7840.66,)"
96,"(7840.66,)"
97,"(7840.66,)"
98,"(7840.66,)"
99,"(7840.66,)"
100,"(7815.79,)"
101,"(7815.79,)"
102,"(7815.79,)"
103,"(7815.79,)"
104,"(7815.79,)"
105,"(7815.79,)"
106,"(7815.79,)"
107,"(7815.79,)"
108,"(7815.79,)"
109,"(7815.79,)"
110,"(7815.79,)"
111,"(7815.79,)"
112,"(7815.79,)"
113,"(7815.79,)"
114,"(7815.79,)"
115,"(7815.79,)"
116,"(7815.79,)"
117,"(7815.79,)"
118,"(7815.79,)"
119,"(7815.79,)"
120,"(7815.79,)"
121,"(7815.79,)"
122,"(7815.79,)"
123,"(7815.79,)"
124,"(7815.79,)"
125,"(7815.79,)"
126,"(7815.79,)"
127,"(7815.79,)"
128,"(7815.79,)"
129,"(7815.79,)"
130,"(7815.79,)"
131,"(7815.79,)"
132,"(7815.79,)"
133,"(7815.79,)"
134,"(7815.79,)"
135,"(7815.79,)"
136,"(7815.79,)"
137,"(7815.79,)"
138,"(7815.79,)"
139,"(7815.79,)"
140,"(7815.79,)"
141,"(7815.79,)"
142,"(7815.79,)"
143,"(7815.79,)"
144,"(7815.79,)"
145,"(7815.79,)"
146,"(7815.79,)"
147,"(7815.79,)"
148,"(7815.79,)"
149,"(7815.79,)"
150,"(7815.79,)"
151,"(7815.79,)"
152,"(7815.79,)"
153,"(7815.79,)"
154,"(7815.79,)"
155,"(7815.79,)"
156,"(7815.79,)"
157,"(7815.79,)"
158,"(7815.79,)"
159,"(7815.79,)"
160,"(7815.79,)"
161,"(7815.79,)"
162,"(7815.79,)"
163,"(7815.79,)"
164,"(7815.79,)"
165,"(7815.79,)"
166,"(7815.79,)"
167,"(7815.79,)"
168,"(7815.79,)"
169,"(7815.79,)"
170,"(7815.79,)"
171,"(7815.79,)"
172,"(7815.79,)"
173,"(7815.79,)"
174,"(7815.79,)"
175,"(7815.79,)"
176,"(7815.79,)"
177,"(7815.79,)"
178,"(7815.79,)"
179,"(7815.79,)"
180,"(7815.79,)"
181,"(7815.79,)"
182,"(7815.79,)"
183,"(7815.79,)"
184,"(7815.79,)"
185,"(7815.79,)"
186,"(7815.79,)"
187,"(7815.79,)"
188,"(7815.79,)"
189,"(7815.79,)"
190,"(7815.79,)"
191,"(7815.79,)"
192,"(7815.79,)"
193,"(7815.79,)"
194,"(7815.79,)"
195,"(7815.79,)"
196,"(7815.79,)"
197,"(7815.79,)"
198,"(7815.79,)"
199,"(7815.79,)"
200,"(7815.79,)"
201,"(7815.79,)"
202,"(7815.79,)"
203,"(7815.79,)"
204,"(7815.79,)"
205,"(7815.79,)"
206,"(7815.79,)"
207,"(7815.79,)"
208,"(7815.79,)"
209,"(7815.79,)"
210,"(7815.79,)"
211,"(7815.79,)"
212,"(7815.79,)"
213,"(7815.79,)"
214,"(7815.79,)"
215,"(7815.79,)"
216,"(7815.79,)"
217,"(7815.79,)"
218,"(7815.79,)"
219,"(7815.79,)"
220,"(7815.79,)"
221,"(7815.79,)"
222,"(7815.79,)"
223,"(7815.79,)"
224,"(7815.79,)"
225,"(7815.79,)"
226,"(7815.79,)"
227,"(7815.79,)"
228,"(7815.79,)"
229,"(7815.79,)"
230,"(7815.79,)"
231,"(7815.79,)"
232,"(7815.79,)"
233,"(7815.79,)"
234,"(7815.79,)"
235,"(7815.79,)"
236,"(7815.79,)"
237,"(7815.79,)"
238,"(7815.79,)"
239,"(7815.79,)"
240,"(7815.79,)"
241,"(7815.79,)"
242,"(7815.79,)"
243,"(7815.79,)"
244,"(7815.79,)"
245,"(7815.79,)"
246,"(7815.79,)"
247,"(7815.79,)"
248,"(7815.79,)"
249,"(7815.79,)"
250,"(7815.79,)"
251,"(7815.79,)"
252,"(7815.79,)"
253,"(7815.79,)"
254,"(7815.79,)"
255,"(7815.79,)"
256,"(7815.79,)"
257,"(7815.79,)"
258,"(7815.79,)"
259,"(7815.79,)"
260,"(7815.79,)"
261,"(7815.79,)"
262,"(7815.79,)"
263,"(7815.79,)"
264,"(7815.79,)"
265,"(7815.79,)"
266,"(7815.79,)"
267,"(7815.79,)"
268,"(7815.79,)"
269,"(7815.79,)"
270,"(7815.79,)"
271,"(7815.79,)"
272,"(7815.79,)"
273,"(7815.79,)"
274,"(7815.79,)"
275,"(7815.79,)"
276,"(7815.79,)"
277,"(7815.79,)"
278,"(7815.79,)"
279,"(7815.79,)"
280,"(7815.79,)"
281,"(7815.79,)"
282,"(7815.79,)"
283,"(7815.79,)"
284,"(7815.79,)"
285,"(7815.79,)"
286,"(7815.79,)"
287,"(7815.79,)"
288,"(7815.79,)"
289,"(7815.79,)"
290,"(7815.79,)"
291,"(7815.79,)"
292,"(7815.79,)"
293,"(7815.79,)"
294,"(7815.79,)"
295,"(7815.79,)"
296,"(7815.79,)"
297,"(7815.79,)"
298,"(7815.79,)"
299,"(7815.79,)"
300,"(7815.79,)"
