generation,fitness
1,"(11856.4,)"
2,"(11114.45,)"
3,"(11114.45,)"
4,"(11077.62,)"
5,"(11024.7,)"
6,"(10888.79,)"
7,"(10888.79,)"
8,"(10888.79,)"
9,"(10549.1,)"
10,"(10549.1,)"
11,"(10549.1,)"
12,"(10520.84,)"
13,"(10506.55,)"
14,"(10410.43,)"
15,"(9943.84,)"
16,"(9943.84,)"
17,"(9943.84,)"
18,"(9943.84,)"
19,"(9943.84,)"
20,"(9943.84,)"
21,"(9831.06,)"
22,"(9831.06,)"
23,"(9831.06,)"
24,"(9727.83,)"
25,"(9466.05,)"
26,"(9419.52,)"
27,"(9330.13,)"
28,"(9330.13,)"
29,"(9321.59,)"
30,"(9321.59,)"
31,"(9277.5,)"
32,"(9277.5,)"
33,"(9277.5,)"
34,"(9277.5,)"
35,"(9277.5,)"
36,"(9277.26,)"
37,"(9277.26,)"
38,"(9277.26,)"
39,"(9277.26,)"
40,"(9277.26,)"
41,"(9277.26,)"
42,"(9277.26,)"
43,"(9277.26,)"
44,"(9277.26,)"
45,"(9277.26,)"
46,"(9277.26,)"
47,"(9277.26,)"
48,"(9275.1,)"
49,"(9008.08,)"
50,"(9008.08,)"
51,"(9008.08,)"
52,"(9008.08,)"
53,"(9008.08,)"
54,"(9008.08,)"
55,"(9008.08,)"
56,"(9008.08,)"
57,"(9008.08,)"
58,"(9008.08,)"
59,"(9008.08,)"
60,"(9008.08,)"
61,"(9008.08,)"
62,"(9008.08,)"
63,"(9008.08,)"
64,"(9008.08,)"
65,"(9008.08,)"
66,"(9008.08,)"
67,"(9008.08,)"
68,"(9008.08,)"
69,"(9008.08,)"
70,"(9008.08,)"
71,"(9007.83,)"
72,"(9007.83,)"
73,"(9007.83,)"
74,"(9007.83,)"
75,"(9007.83,)"
76,"(9007.83,)"
77,"(9007.83,)"
78,"(8984.01,)"
79,"(8984.01,)"
80,"(8984.01,)"
81,"(8984.01,)"
82,"(8984.01,)"
83,"(8952.64,)"
84,"(8865.23,)"
85,"(8865.23,)"
86,"(8865.23,)"
87,"(8865.23,)"
88,"(8865.23,)"
89,"(8865.23,)"
90,"(8809.61,)"
91,"(8809.61,)"
92,"(8809.61,)"
93,"(8809.61,)"
94,"(8809.61,)"
95,"(8809.61,)"
96,"(8809.61,)"
97,"(8809.61,)"
98,"(8809.61,)"
99,"(8809.61,)"
100,"(8809.61,)"
101,"(8809.61,)"
102,"(8809.61,)"
103,"(8809.61,)"
104,"(8809.61,)"
105,"(8809.61,)"
106,"(8809.61,)"
107,"(8809.61,)"
108,"(8809.61,)"
109,"(8809.61,)"
110,"(8809.61,)"
111,"(8809.61,)"
112,"(8809.61,)"
113,"(8809.61,)"
114,"(8809.61,)"
115,"(8809.61,)"
116,"(8809.61,)"
117,"(8809.61,)"
118,"(8809.61,)"
119,"(8809.61,)"
120,"(8809.61,)"
121,"(8809.61,)"
122,"(8809.61,)"
123,"(8809.61,)"
124,"(8809.61,)"
125,"(8809.61,)"
126,"(8809.61,)"
127,"(8809.61,)"
128,"(8809.61,)"
129,"(8809.61,)"
130,"(8809.61,)"
131,"(8792.65,)"
132,"(8792.65,)"
133,"(8792.65,)"
134,"(8792.65,)"
135,"(8792.65,)"
136,"(8792.65,)"
137,"(8792.65,)"
138,"(8792.65,)"
139,"(8792.65,)"
140,"(8792.65,)"
141,"(8792.65,)"
142,"(8792.65,)"
143,"(8792.65,)"
144,"(8792.65,)"
145,"(8792.65,)"
146,"(8792.65,)"
147,"(8792.65,)"
148,"(8792.65,)"
149,"(8792.65,)"
150,"(8792.65,)"
151,"(8792.65,)"
152,"(8792.65,)"
153,"(8792.65,)"
154,"(8792.65,)"
155,"(8792.65,)"
156,"(8792.65,)"
157,"(8792.65,)"
158,"(8792.65,)"
159,"(8792.65,)"
160,"(8792.65,)"
161,"(8792.65,)"
162,"(8792.65,)"
163,"(8792.65,)"
164,"(8792.65,)"
165,"(8792.65,)"
166,"(8792.65,)"
167,"(8792.65,)"
168,"(8792.65,)"
169,"(8792.65,)"
170,"(8792.65,)"
171,"(8792.65,)"
172,"(8792.65,)"
173,"(8792.65,)"
174,"(8792.65,)"
175,"(8792.65,)"
176,"(8792.65,)"
177,"(8792.65,)"
