generation,fitness
1,"(12234.33,)"
2,"(11531.94,)"
3,"(11427.07,)"
4,"(11010.77,)"
5,"(10703.27,)"
6,"(10025.95,)"
7,"(10025.95,)"
8,"(9790.71,)"
9,"(9060.54,)"
10,"(9032.56,)"
11,"(8807.16,)"
12,"(8600.22,)"
13,"(8600.22,)"
14,"(8600.22,)"
15,"(8600.22,)"
16,"(8600.22,)"
17,"(8269.0,)"
18,"(8269.0,)"
19,"(8269.0,)"
20,"(8255.41,)"
21,"(8255.41,)"
22,"(8255.41,)"
23,"(8255.41,)"
24,"(8153.37,)"
25,"(8153.37,)"
26,"(8153.37,)"
27,"(8153.37,)"
28,"(8153.37,)"
29,"(8153.37,)"
30,"(8153.37,)"
31,"(8153.37,)"
32,"(8153.37,)"
33,"(8153.37,)"
34,"(8153.37,)"
35,"(8153.37,)"
36,"(8153.37,)"
37,"(8153.37,)"
38,"(8153.37,)"
39,"(8153.37,)"
40,"(8153.37,)"
41,"(8153.37,)"
42,"(8153.37,)"
43,"(8153.37,)"
44,"(8153.37,)"
45,"(8139.78,)"
46,"(8139.78,)"
47,"(8139.78,)"
48,"(8139.78,)"
49,"(8139.78,)"
50,"(8139.78,)"
51,"(8139.78,)"
52,"(8139.78,)"
53,"(8139.78,)"
54,"(8139.78,)"
55,"(8139.78,)"
56,"(8139.78,)"
57,"(8139.78,)"
58,"(8139.78,)"
59,"(8139.78,)"
60,"(8139.78,)"
61,"(8139.78,)"
62,"(7949.57,)"
63,"(7949.57,)"
64,"(7949.57,)"
65,"(7949.57,)"
66,"(7949.57,)"
67,"(7949.57,)"
68,"(7949.57,)"
69,"(7949.57,)"
70,"(7949.57,)"
71,"(7949.57,)"
72,"(7949.57,)"
73,"(7949.57,)"
74,"(7949.57,)"
75,"(7949.57,)"
76,"(7949.57,)"
77,"(7949.57,)"
78,"(7949.57,)"
79,"(7935.98,)"
80,"(7935.98,)"
81,"(7935.98,)"
82,"(7935.98,)"
83,"(7935.98,)"
84,"(7935.98,)"
85,"(7935.98,)"
86,"(7935.98,)"
87,"(7935.98,)"
88,"(7935.98,)"
89,"(7935.98,)"
90,"(7935.98,)"
91,"(7935.98,)"
92,"(7935.98,)"
93,"(7935.98,)"
94,"(7935.98,)"
95,"(7935.98,)"
96,"(7935.98,)"
97,"(7935.98,)"
98,"(7935.98,)"
99,"(7935.98,)"
100,"(7935.98,)"
101,"(7935.98,)"
102,"(7935.98,)"
103,"(7935.98,)"
104,"(7935.98,)"
105,"(7935.98,)"
106,"(7935.98,)"
107,"(7935.98,)"
108,"(7935.98,)"
109,"(7935.98,)"
110,"(7935.98,)"
111,"(7935.98,)"
112,"(7935.98,)"
113,"(7935.98,)"
114,"(7935.98,)"
115,"(7935.98,)"
116,"(7935.98,)"
117,"(7935.98,)"
118,"(7935.98,)"
119,"(7935.98,)"
120,"(7935.98,)"
121,"(7935.98,)"
122,"(7935.98,)"
123,"(7935.98,)"
124,"(7935.98,)"
125,"(7935.98,)"
126,"(7935.98,)"
127,"(7935.98,)"
128,"(7935.98,)"
129,"(7935.98,)"
130,"(7935.98,)"
131,"(7935.98,)"
132,"(7935.98,)"
133,"(7935.98,)"
134,"(7935.98,)"
135,"(7935.98,)"
136,"(7935.98,)"
137,"(7935.98,)"
138,"(7935.98,)"
139,"(7935.98,)"
140,"(7935.98,)"
141,"(7935.98,)"
142,"(7935.98,)"
143,"(7935.98,)"
144,"(7935.98,)"
145,"(7935.98,)"
