generation,fitness
1,"(11344.49,)"
2,"(10691.86,)"
3,"(10282.14,)"
4,"(9772.13,)"
5,"(9772.13,)"
6,"(9772.13,)"
7,"(9772.13,)"
8,"(9510.05,)"
9,"(9175.59,)"
10,"(8965.86,)"
11,"(8965.86,)"
12,"(8965.86,)"
13,"(8873.39,)"
14,"(8873.39,)"
15,"(8426.54,)"
16,"(8426.54,)"
17,"(8426.54,)"
18,"(8425.46,)"
19,"(8216.42,)"
20,"(8216.42,)"
21,"(8216.42,)"
22,"(8216.42,)"
23,"(8216.42,)"
24,"(8216.42,)"
25,"(8216.42,)"
26,"(8216.42,)"
27,"(8216.42,)"
28,"(8216.42,)"
29,"(8216.42,)"
30,"(8216.42,)"
31,"(8216.42,)"
32,"(8216.42,)"
33,"(8216.42,)"
34,"(8216.42,)"
35,"(8216.42,)"
36,"(8216.42,)"
37,"(8216.42,)"
38,"(8216.42,)"
39,"(8216.42,)"
40,"(8216.42,)"
41,"(8216.42,)"
42,"(8216.42,)"
43,"(8216.42,)"
44,"(8216.42,)"
45,"(8216.42,)"
46,"(8161.09,)"
47,"(8161.09,)"
48,"(8161.09,)"
49,"(8161.09,)"
50,"(8161.09,)"
51,"(8161.09,)"
52,"(8161.09,)"
53,"(8161.09,)"
54,"(8161.09,)"
55,"(8161.09,)"
56,"(8161.09,)"
57,"(8161.09,)"
58,"(8161.09,)"
59,"(8161.09,)"
60,"(8161.09,)"
61,"(8161.09,)"
62,"(8161.09,)"
63,"(8161.09,)"
64,"(8161.09,)"
65,"(8161.09,)"
66,"(8161.09,)"
67,"(8160.01,)"
68,"(8160.01,)"
69,"(8160.01,)"
70,"(8160.01,)"
71,"(8160.01,)"
72,"(8160.01,)"
73,"(8160.01,)"
74,"(8160.01,)"
75,"(8160.01,)"
76,"(8160.01,)"
77,"(8160.01,)"
78,"(8160.01,)"
79,"(8160.01,)"
80,"(8160.01,)"
81,"(8160.01,)"
82,"(8160.01,)"
83,"(8160.01,)"
84,"(8160.01,)"
85,"(8160.01,)"
86,"(8160.01,)"
87,"(8160.01,)"
88,"(8160.01,)"
89,"(8160.01,)"
90,"(8160.01,)"
91,"(8160.01,)"
92,"(8160.01,)"
93,"(8160.01,)"
94,"(8160.01,)"
95,"(8160.01,)"
96,"(8160.01,)"
97,"(8160.01,)"
98,"(8160.01,)"
99,"(8160.01,)"
100,"(8160.01,)"
101,"(8160.01,)"
102,"(8160.01,)"
103,"(8160.01,)"
104,"(8160.01,)"
105,"(8160.01,)"
106,"(8160.01,)"
107,"(8160.01,)"
108,"(8077.55,)"
109,"(8077.55,)"
110,"(8077.55,)"
111,"(8077.55,)"
112,"(8077.55,)"
113,"(8077.55,)"
114,"(8077.55,)"
115,"(8077.55,)"
116,"(8077.55,)"
117,"(8077.55,)"
118,"(8077.55,)"
119,"(8077.55,)"
120,"(8077.55,)"
121,"(8077.55,)"
122,"(8077.55,)"
123,"(8077.55,)"
124,"(8077.55,)"
125,"(8077.55,)"
126,"(8077.55,)"
127,"(8077.55,)"
128,"(8077.55,)"
129,"(8077.55,)"
130,"(8077.55,)"
131,"(8077.55,)"
132,"(8077.55,)"
133,"(8077.55,)"
134,"(8077.55,)"
135,"(8077.55,)"
136,"(8077.55,)"
137,"(8077.55,)"
138,"(8077.55,)"
139,"(8077.55,)"
140,"(8077.55,)"
141,"(8077.55,)"
142,"(8077.55,)"
143,"(8077.55,)"
144,"(8077.55,)"
145,"(8077.55,)"
146,"(8077.55,)"
147,"(8077.55,)"
148,"(8077.55,)"
149,"(8077.55,)"
150,"(8077.55,)"
151,"(8077.55,)"
152,"(8077.55,)"
153,"(8077.55,)"
154,"(8077.55,)"
155,"(8077.55,)"
156,"(8077.55,)"
157,"(8077.55,)"
158,"(8077.55,)"
159,"(8077.55,)"
160,"(8077.55,)"
161,"(8077.55,)"
