generation,fitness
1,"(11773.92,)"
2,"(11391.37,)"
3,"(11305.17,)"
4,"(10522.78,)"
5,"(10522.78,)"
6,"(10460.98,)"
7,"(10073.98,)"
8,"(9805.63,)"
9,"(9805.63,)"
10,"(9444.29,)"
11,"(9444.29,)"
12,"(9444.29,)"
13,"(9444.29,)"
14,"(9444.29,)"
15,"(9444.29,)"
16,"(9444.29,)"
17,"(9444.29,)"
18,"(9444.29,)"
19,"(9444.29,)"
20,"(9444.29,)"
21,"(9443.39,)"
22,"(9443.39,)"
23,"(9443.39,)"
24,"(9393.81,)"
25,"(9393.81,)"
26,"(9341.52,)"
27,"(9341.52,)"
28,"(9341.52,)"
29,"(9341.52,)"
30,"(9341.52,)"
31,"(9341.52,)"
32,"(9341.52,)"
33,"(9341.52,)"
34,"(9341.52,)"
35,"(9341.52,)"
36,"(9289.83,)"
37,"(9194.78,)"
38,"(9194.78,)"
39,"(9194.78,)"
40,"(9194.78,)"
41,"(9148.8,)"
42,"(9148.8,)"
43,"(9148.8,)"
44,"(9148.8,)"
45,"(9148.8,)"
46,"(9148.8,)"
47,"(9136.1,)"
48,"(9136.1,)"
49,"(8953.28,)"
50,"(8953.28,)"
51,"(8953.28,)"
52,"(8953.28,)"
53,"(8850.52,)"
54,"(8791.53,)"
55,"(8791.53,)"
56,"(8779.48,)"
57,"(8779.48,)"
58,"(8730.72,)"
59,"(8730.72,)"
60,"(8730.72,)"
61,"(8730.72,)"
62,"(8730.72,)"
63,"(8718.36,)"
64,"(8718.36,)"
65,"(8718.36,)"
66,"(8718.36,)"
67,"(8718.36,)"
68,"(8661.37,)"
69,"(8661.37,)"
70,"(8661.37,)"
71,"(8585.59,)"
72,"(8585.59,)"
73,"(8585.59,)"
74,"(8524.48,)"
75,"(8524.48,)"
76,"(8524.48,)"
77,"(8524.48,)"
78,"(8524.48,)"
79,"(8524.48,)"
80,"(8524.48,)"
81,"(8480.1,)"
82,"(8480.1,)"
83,"(8480.1,)"
84,"(8480.1,)"
85,"(8480.1,)"
86,"(8480.1,)"
87,"(8480.1,)"
88,"(8480.1,)"
89,"(8480.1,)"
90,"(8480.1,)"
91,"(8480.1,)"
92,"(8480.1,)"
93,"(8480.1,)"
94,"(8415.6,)"
95,"(8415.6,)"
96,"(8415.6,)"
97,"(8415.6,)"
98,"(8415.6,)"
99,"(8415.6,)"
100,"(8415.6,)"
101,"(8415.6,)"
102,"(8415.6,)"
103,"(8415.6,)"
104,"(8415.6,)"
105,"(8415.6,)"
106,"(8415.6,)"
107,"(8415.6,)"
108,"(8415.6,)"
109,"(8415.6,)"
110,"(8415.6,)"
111,"(8415.6,)"
112,"(8415.6,)"
113,"(8415.6,)"
114,"(8415.6,)"
115,"(8415.6,)"
116,"(8415.6,)"
117,"(8415.6,)"
118,"(8415.6,)"
119,"(8415.6,)"
120,"(8415.6,)"
121,"(8415.6,)"
122,"(8415.6,)"
123,"(8415.6,)"
124,"(8415.6,)"
125,"(8415.6,)"
126,"(8415.6,)"
127,"(8415.6,)"
128,"(8415.6,)"
129,"(8415.6,)"
130,"(8415.6,)"
131,"(8415.6,)"
132,"(8415.6,)"
133,"(8415.6,)"
134,"(8415.6,)"
135,"(8415.6,)"
136,"(8415.6,)"
137,"(8415.6,)"
138,"(8415.6,)"
139,"(8415.6,)"
140,"(8415.6,)"
141,"(8415.6,)"
142,"(8415.6,)"
143,"(8415.6,)"
144,"(8415.6,)"
145,"(8415.6,)"
146,"(8415.6,)"
147,"(8415.6,)"
148,"(8415.6,)"
149,"(8415.6,)"
150,"(8415.6,)"
151,"(8415.6,)"
152,"(8415.6,)"
153,"(8415.6,)"
154,"(8415.6,)"
155,"(8415.6,)"
156,"(8415.6,)"
157,"(8415.6,)"
158,"(8415.6,)"
159,"(8415.6,)"
160,"(8415.6,)"
161,"(8415.6,)"
162,"(8415.6,)"
163,"(8415.6,)"
164,"(8415.6,)"
165,"(8415.6,)"
166,"(8415.6,)"
167,"(8415.6,)"
168,"(8415.6,)"
169,"(8415.6,)"
170,"(8415.6,)"
171,"(8415.6,)"
172,"(8386.61,)"
173,"(8386.61,)"
174,"(8386.61,)"
175,"(8386.61,)"
