generation,fitness
1,"(11344.49,)"
2,"(11344.49,)"
3,"(10946.22,)"
4,"(10946.22,)"
5,"(10946.22,)"
6,"(10584.65,)"
7,"(10543.79,)"
8,"(10543.79,)"
9,"(10451.2,)"
10,"(9645.02,)"
11,"(9645.02,)"
12,"(9553.2,)"
13,"(9341.03,)"
14,"(9341.03,)"
15,"(9341.03,)"
16,"(9341.03,)"
17,"(9341.02,)"
18,"(9341.02,)"
19,"(9341.02,)"
20,"(9324.28,)"
21,"(9203.15,)"
22,"(9203.15,)"
23,"(9028.61,)"
24,"(9028.61,)"
25,"(8890.74,)"
26,"(8890.74,)"
27,"(8890.74,)"
28,"(8890.74,)"
29,"(8890.74,)"
30,"(8890.74,)"
31,"(8890.74,)"
32,"(8884.11,)"
33,"(8884.11,)"
34,"(8884.11,)"
35,"(8884.11,)"
36,"(8884.11,)"
37,"(8884.11,)"
38,"(8884.11,)"
39,"(8884.11,)"
40,"(8884.11,)"
41,"(8789.99,)"
42,"(8789.99,)"
43,"(8789.99,)"
44,"(8789.99,)"
45,"(8789.99,)"
46,"(8789.99,)"
47,"(8789.99,)"
48,"(8789.99,)"
49,"(8789.99,)"
50,"(8789.99,)"
51,"(8789.99,)"
52,"(8789.99,)"
53,"(8789.99,)"
54,"(8789.99,)"
55,"(8789.99,)"
56,"(8789.99,)"
57,"(8741.62,)"
58,"(8741.62,)"
59,"(8741.62,)"
60,"(8741.62,)"
61,"(8741.62,)"
62,"(8741.62,)"
63,"(8741.62,)"
64,"(8741.62,)"
65,"(8741.62,)"
66,"(8741.62,)"
67,"(8741.62,)"
68,"(8741.62,)"
69,"(8741.62,)"
70,"(8741.62,)"
71,"(8700.8,)"
72,"(8700.8,)"
73,"(8685.48,)"
74,"(8685.48,)"
75,"(8685.48,)"
76,"(8685.48,)"
77,"(8685.48,)"
78,"(8685.48,)"
79,"(8685.48,)"
80,"(8685.48,)"
81,"(8685.48,)"
82,"(8685.48,)"
83,"(8685.48,)"
84,"(8685.48,)"
85,"(8685.48,)"
86,"(8685.48,)"
87,"(8685.48,)"
88,"(8685.48,)"
89,"(8685.48,)"
90,"(8685.48,)"
91,"(8685.48,)"
92,"(8685.48,)"
93,"(8685.48,)"
94,"(8685.48,)"
95,"(8685.48,)"
96,"(8685.48,)"
97,"(8685.48,)"
98,"(8685.48,)"
99,"(8685.48,)"
100,"(8685.48,)"
101,"(8685.48,)"
102,"(8685.48,)"
103,"(8685.48,)"
104,"(8685.48,)"
105,"(8685.48,)"
106,"(8685.48,)"
107,"(8570.43,)"
108,"(8570.43,)"
109,"(8570.43,)"
110,"(8570.43,)"
111,"(8570.43,)"
112,"(8570.43,)"
113,"(8570.43,)"
114,"(8570.43,)"
115,"(8570.43,)"
116,"(8570.43,)"
117,"(8570.43,)"
118,"(8570.43,)"
119,"(8570.43,)"
120,"(8570.43,)"
121,"(8570.43,)"
122,"(8570.43,)"
123,"(8570.43,)"
124,"(8570.43,)"
125,"(8570.43,)"
126,"(8570.43,)"
127,"(8570.43,)"
128,"(8570.43,)"
129,"(8569.59,)"
130,"(8562.06,)"
131,"(8562.06,)"
132,"(8562.06,)"
133,"(8562.06,)"
134,"(8562.06,)"
135,"(8562.06,)"
136,"(8562.06,)"
137,"(8562.06,)"
138,"(8562.06,)"
139,"(8561.21,)"
140,"(8561.21,)"
141,"(8561.21,)"
142,"(8561.21,)"
143,"(8561.21,)"
144,"(8561.21,)"
145,"(8561.21,)"
146,"(8561.21,)"
147,"(8561.21,)"
148,"(8561.21,)"
149,"(8561.21,)"
150,"(8561.21,)"
151,"(8561.21,)"
152,"(8561.21,)"
153,"(8561.21,)"
154,"(8561.21,)"
155,"(8561.21,)"
156,"(8561.21,)"
157,"(8561.21,)"
158,"(8561.21,)"
159,"(8561.21,)"
160,"(8561.21,)"
161,"(8561.21,)"
162,"(8561.21,)"
163,"(8561.21,)"
164,"(8561.21,)"
165,"(8561.21,)"
166,"(8561.21,)"
167,"(8561.21,)"
168,"(8561.21,)"
169,"(8561.21,)"
170,"(8561.21,)"
171,"(8561.21,)"
172,"(8561.21,)"
173,"(8561.21,)"
174,"(8561.21,)"
175,"(8561.21,)"
176,"(8561.21,)"
177,"(8561.21,)"
178,"(8561.21,)"
179,"(8561.21,)"
180,"(8561.21,)"
181,"(8561.21,)"
182,"(8561.21,)"
183,"(8561.21,)"
184,"(8555.81,)"
185,"(8555.81,)"
186,"(8555.81,)"
187,"(8555.81,)"
188,"(8555.81,)"
189,"(8555.81,)"
190,"(8555.81,)"
191,"(8555.81,)"
192,"(8555.81,)"
193,"(8555.81,)"
194,"(8555.81,)"
195,"(8555.81,)"
196,"(8555.81,)"
197,"(8555.81,)"
198,"(8555.81,)"
199,"(8555.81,)"
200,"(8555.81,)"
201,"(8555.81,)"
202,"(8555.81,)"
203,"(8555.81,)"
204,"(8555.81,)"
205,"(8555.81,)"
206,"(8555.81,)"
207,"(8555.81,)"
208,"(8555.81,)"
209,"(8555.81,)"
210,"(8555.81,)"
211,"(8555.81,)"
212,"(8555.81,)"
213,"(8555.81,)"
214,"(8555.81,)"
215,"(8555.81,)"
216,"(8555.81,)"
217,"(8555.81,)"
218,"(8555.81,)"
219,"(8555.81,)"
220,"(8555.81,)"
221,"(8555.81,)"
222,"(8555.81,)"
223,"(8555.81,)"
224,"(8555.81,)"
225,"(8555.81,)"
226,"(8555.81,)"
227,"(8555.81,)"
228,"(8555.81,)"
229,"(8555.81,)"
230,"(8555.81,)"
231,"(8555.81,)"
232,"(8555.81,)"
233,"(8555.81,)"
234,"(8555.81,)"
235,"(8555.81,)"
236,"(8555.81,)"
237,"(8555.81,)"
238,"(8555.81,)"
239,"(8555.81,)"
240,"(8555.81,)"
241,"(8555.81,)"
242,"(8555.81,)"
243,"(8555.81,)"
244,"(8555.81,)"
245,"(8555.81,)"
246,"(8555.81,)"
247,"(8555.81,)"
248,"(8555.81,)"
249,"(8555.81,)"
250,"(8555.81,)"
251,"(8555.81,)"
252,"(8555.81,)"
253,"(8555.81,)"
254,"(8555.81,)"
255,"(8555.81,)"
256,"(8555.81,)"
257,"(8555.81,)"
258,"(8555.81,)"
259,"(8555.81,)"
260,"(8555.81,)"
261,"(8555.81,)"
262,"(8555.81,)"
263,"(8555.81,)"
264,"(8555.81,)"
265,"(8555.81,)"
266,"(8555.81,)"
267,"(8555.81,)"
268,"(8555.81,)"
269,"(8555.81,)"
270,"(8555.81,)"
271,"(8555.81,)"
272,"(8555.81,)"
273,"(8555.81,)"
274,"(8555.81,)"
275,"(8555.81,)"
276,"(8555.81,)"
277,"(8555.81,)"
278,"(8555.81,)"
279,"(8555.81,)"
280,"(8555.81,)"
281,"(8555.81,)"
282,"(8555.81,)"
283,"(8555.81,)"
284,"(8555.81,)"
285,"(8555.81,)"
286,"(8555.81,)"
287,"(8555.81,)"
288,"(8555.81,)"
289,"(8555.81,)"
290,"(8555.81,)"
291,"(8555.81,)"
292,"(8555.81,)"
293,"(8555.81,)"
294,"(8555.81,)"
295,"(8555.81,)"
296,"(8555.81,)"
297,"(8555.81,)"
298,"(8555.81,)"
299,"(8555.81,)"
300,"(8555.81,)"
301,"(8555.81,)"
302,"(8555.81,)"
303,"(8555.81,)"
304,"(8555.81,)"
305,"(8555.81,)"
306,"(8555.81,)"
307,"(8555.81,)"
308,"(8555.81,)"
309,"(8555.81,)"
310,"(8555.81,)"
311,"(8555.81,)"
312,"(8555.81,)"
313,"(8555.81,)"
314,"(8555.81,)"
315,"(8555.81,)"
316,"(8555.81,)"
317,"(8555.81,)"
318,"(8555.81,)"
319,"(8555.81,)"
320,"(8555.81,)"
321,"(8555.81,)"
322,"(8555.81,)"
323,"(8555.81,)"
324,"(8555.81,)"
325,"(8555.81,)"
326,"(8555.81,)"
327,"(8555.81,)"
328,"(8555.81,)"
329,"(8555.81,)"
330,"(8555.81,)"
331,"(8555.81,)"
332,"(8555.81,)"
333,"(8555.81,)"
334,"(8555.81,)"
335,"(8555.81,)"
336,"(8555.81,)"
337,"(8555.81,)"
338,"(8555.81,)"
339,"(8555.81,)"
340,"(8555.81,)"
341,"(8555.81,)"
342,"(8555.81,)"
343,"(8555.81,)"
344,"(8555.81,)"
345,"(8555.81,)"
346,"(8555.81,)"
347,"(8555.81,)"
348,"(8555.81,)"
349,"(8555.81,)"
350,"(8555.81,)"
351,"(8555.81,)"
352,"(8555.81,)"
353,"(8555.81,)"
354,"(8555.81,)"
355,"(8555.81,)"
356,"(8555.81,)"
357,"(8555.81,)"
358,"(8555.81,)"
359,"(8555.81,)"
360,"(8555.81,)"
361,"(8555.81,)"
362,"(8555.81,)"
363,"(8555.81,)"
364,"(8555.81,)"
365,"(8555.81,)"
366,"(8555.81,)"
367,"(8555.81,)"
368,"(8555.81,)"
369,"(8555.81,)"
370,"(8555.81,)"
371,"(8555.81,)"
372,"(8555.81,)"
373,"(8555.81,)"
374,"(8555.81,)"
375,"(8555.81,)"
376,"(8555.81,)"
377,"(8555.81,)"
378,"(8555.81,)"
379,"(8555.81,)"
380,"(8555.81,)"
381,"(8555.81,)"
382,"(8555.81,)"
383,"(8555.81,)"
384,"(8555.81,)"
385,"(8555.81,)"
386,"(8555.81,)"
387,"(8555.81,)"
388,"(8555.81,)"
389,"(8555.81,)"
390,"(8555.81,)"
391,"(8555.81,)"
392,"(8555.81,)"
393,"(8555.81,)"
394,"(8555.81,)"
395,"(8555.81,)"
396,"(8555.81,)"
397,"(8555.81,)"
398,"(8555.81,)"
399,"(8555.81,)"
400,"(8555.81,)"
401,"(8555.81,)"
402,"(8555.81,)"
403,"(8555.81,)"
404,"(8555.81,)"
405,"(8555.81,)"
406,"(8555.81,)"
407,"(8555.81,)"
408,"(8555.81,)"
409,"(8555.81,)"
410,"(8555.81,)"
411,"(8555.81,)"
412,"(8555.81,)"
413,"(8555.81,)"
414,"(8555.81,)"
415,"(8555.81,)"
416,"(8555.81,)"
417,"(8555.81,)"
418,"(8555.81,)"
419,"(8555.81,)"
420,"(8555.81,)"
421,"(8555.81,)"
422,"(8555.81,)"
423,"(8555.81,)"
424,"(8555.81,)"
425,"(8555.81,)"
426,"(8555.81,)"
427,"(8555.81,)"
428,"(8555.81,)"
429,"(8555.81,)"
