generation,fitness
1,"(11394.49,)"
2,"(11301.51,)"
3,"(11126.01,)"
4,"(10534.31,)"
5,"(10225.82,)"
6,"(10079.09,)"
7,"(9637.15,)"
8,"(9637.15,)"
9,"(9212.01,)"
10,"(9206.61,)"
11,"(9206.61,)"
12,"(9206.61,)"
13,"(9206.61,)"
14,"(9206.61,)"
15,"(9206.61,)"
16,"(8937.18,)"
17,"(8937.18,)"
18,"(8937.18,)"
19,"(8937.18,)"
20,"(8937.18,)"
21,"(8937.18,)"
22,"(8937.18,)"
23,"(8937.18,)"
24,"(8937.18,)"
25,"(8937.18,)"
26,"(8777.7,)"
27,"(8777.7,)"
28,"(8729.58,)"
29,"(8729.58,)"
30,"(8729.58,)"
31,"(8460.15,)"
32,"(8460.15,)"
33,"(8460.15,)"
34,"(8460.15,)"
35,"(8460.15,)"
36,"(8460.15,)"
37,"(8460.15,)"
38,"(8460.15,)"
39,"(8460.15,)"
40,"(8460.15,)"
41,"(8460.15,)"
42,"(8460.15,)"
43,"(8460.15,)"
44,"(8460.15,)"
45,"(8460.15,)"
46,"(8460.15,)"
47,"(8460.15,)"
48,"(8460.15,)"
49,"(8460.15,)"
50,"(8460.15,)"
51,"(8460.15,)"
52,"(8460.15,)"
53,"(8460.15,)"
54,"(8460.15,)"
55,"(8460.15,)"
56,"(8460.15,)"
57,"(8460.15,)"
58,"(8460.15,)"
59,"(8460.15,)"
60,"(8460.15,)"
61,"(8460.15,)"
62,"(8460.15,)"
63,"(8460.15,)"
64,"(8459.45,)"
65,"(8459.45,)"
66,"(8459.45,)"
67,"(8459.45,)"
68,"(8459.45,)"
69,"(8459.45,)"
70,"(8459.45,)"
71,"(8459.45,)"
72,"(8459.45,)"
73,"(8459.45,)"
74,"(8459.45,)"
75,"(8459.45,)"
76,"(8459.45,)"
77,"(8459.45,)"
78,"(8459.45,)"
79,"(8459.45,)"
80,"(8459.45,)"
81,"(8459.45,)"
82,"(8459.45,)"
83,"(8459.45,)"
84,"(8459.45,)"
85,"(8459.45,)"
86,"(8459.45,)"
87,"(8459.45,)"
88,"(8459.45,)"
89,"(8459.45,)"
90,"(8459.45,)"
91,"(8459.45,)"
92,"(8459.45,)"
93,"(8459.45,)"
94,"(8459.45,)"
95,"(8459.45,)"
96,"(8459.45,)"
97,"(8459.45,)"
98,"(8459.45,)"
99,"(8459.45,)"
100,"(8459.45,)"
101,"(8459.45,)"
102,"(8459.45,)"
103,"(8459.45,)"
104,"(8459.45,)"
105,"(8459.45,)"
106,"(8459.45,)"
107,"(8459.45,)"
108,"(8459.45,)"
109,"(8459.45,)"
110,"(8459.45,)"
111,"(8459.45,)"
112,"(8459.45,)"
113,"(8459.45,)"
114,"(8459.45,)"
115,"(8459.45,)"
116,"(8459.45,)"
117,"(8459.45,)"
118,"(8459.45,)"
119,"(8459.45,)"
120,"(8459.45,)"
121,"(8459.45,)"
122,"(8459.45,)"
123,"(8459.45,)"
124,"(8459.45,)"
125,"(8459.45,)"
126,"(8459.45,)"
127,"(8459.45,)"
128,"(8459.45,)"
129,"(8459.45,)"
130,"(8459.45,)"
131,"(8459.45,)"
132,"(8459.45,)"
133,"(8459.45,)"
134,"(8459.45,)"
135,"(8459.45,)"
136,"(8459.45,)"
137,"(8459.45,)"
138,"(8459.45,)"
139,"(8459.45,)"
140,"(8459.45,)"
141,"(8459.45,)"
142,"(8459.45,)"
143,"(8459.45,)"
144,"(8459.45,)"
145,"(8459.45,)"
146,"(8459.45,)"
147,"(8459.45,)"
148,"(8459.45,)"
149,"(8459.45,)"
150,"(8459.45,)"
151,"(8459.45,)"
152,"(8459.45,)"
153,"(8459.45,)"
154,"(8459.45,)"
155,"(8459.45,)"
156,"(8459.45,)"
157,"(8459.45,)"
158,"(8459.45,)"
159,"(8459.45,)"
160,"(8459.45,)"
161,"(8459.45,)"
162,"(8459.45,)"
163,"(8459.45,)"
164,"(8459.45,)"
