generation,fitness
1,"(12064.01,)"
2,"(10874.13,)"
3,"(10874.13,)"
4,"(10174.18,)"
5,"(10174.18,)"
6,"(10174.18,)"
7,"(10174.18,)"
8,"(10174.18,)"
9,"(10114.99,)"
10,"(9730.44,)"
11,"(9730.44,)"
12,"(9730.44,)"
13,"(9474.85,)"
14,"(9474.85,)"
15,"(9410.68,)"
16,"(9410.68,)"
17,"(9303.13,)"
18,"(9303.13,)"
19,"(9303.13,)"
20,"(9289.56,)"
21,"(8979.15,)"
22,"(8979.15,)"
23,"(8979.15,)"
24,"(8979.15,)"
25,"(8979.15,)"
26,"(8979.15,)"
27,"(8979.15,)"
28,"(8979.15,)"
29,"(8979.15,)"
30,"(8979.15,)"
31,"(8979.15,)"
32,"(8979.15,)"
33,"(8979.15,)"
34,"(8979.15,)"
35,"(8979.15,)"
36,"(8979.15,)"
37,"(8979.15,)"
38,"(8979.15,)"
39,"(8979.15,)"
40,"(8979.15,)"
41,"(8979.15,)"
42,"(8881.45,)"
43,"(8881.45,)"
44,"(8881.45,)"
45,"(8881.45,)"
46,"(8881.45,)"
47,"(8881.45,)"
48,"(8817.25,)"
49,"(8817.25,)"
50,"(8817.25,)"
51,"(8817.25,)"
52,"(8817.25,)"
53,"(8765.08,)"
54,"(8765.08,)"
55,"(8765.08,)"
56,"(8765.08,)"
57,"(8756.54,)"
58,"(8756.54,)"
59,"(8756.54,)"
60,"(8756.54,)"
61,"(8756.54,)"
62,"(8756.54,)"
63,"(8756.54,)"
64,"(8309.69,)"
65,"(8309.69,)"
66,"(8309.69,)"
67,"(8309.69,)"
68,"(8309.69,)"
69,"(8309.69,)"
70,"(8309.69,)"
71,"(8309.69,)"
72,"(8309.69,)"
73,"(8309.69,)"
74,"(8309.69,)"
75,"(8309.69,)"
76,"(8309.69,)"
77,"(8309.69,)"
78,"(8309.69,)"
79,"(8309.69,)"
80,"(8309.69,)"
81,"(8309.69,)"
82,"(8309.69,)"
83,"(8309.69,)"
84,"(8309.69,)"
85,"(8309.69,)"
86,"(8309.69,)"
87,"(8309.69,)"
88,"(8309.69,)"
89,"(8309.69,)"
90,"(8309.69,)"
91,"(8309.69,)"
92,"(8309.69,)"
93,"(8309.69,)"
94,"(8309.69,)"
95,"(8309.69,)"
96,"(8309.69,)"
97,"(8309.69,)"
98,"(8309.69,)"
99,"(8309.69,)"
100,"(8309.69,)"
101,"(8309.69,)"
102,"(8309.69,)"
103,"(8309.69,)"
104,"(8309.69,)"
105,"(8309.69,)"
106,"(8309.69,)"
107,"(8309.69,)"
108,"(8309.69,)"
109,"(8309.69,)"
110,"(8309.69,)"
111,"(8309.69,)"
112,"(8309.69,)"
113,"(8309.69,)"
114,"(8309.69,)"
115,"(8309.69,)"
116,"(8309.69,)"
117,"(8309.69,)"
118,"(8309.69,)"
119,"(8309.69,)"
120,"(8309.69,)"
121,"(8309.69,)"
122,"(8309.69,)"
123,"(8309.69,)"
124,"(8309.69,)"
125,"(8309.69,)"
126,"(8309.69,)"
127,"(8309.69,)"
128,"(8309.69,)"
129,"(8309.69,)"
130,"(8309.69,)"
131,"(8309.69,)"
132,"(8309.69,)"
133,"(8309.69,)"
134,"(8309.69,)"
135,"(8309.69,)"
136,"(8309.69,)"
137,"(8309.69,)"
138,"(8309.69,)"
139,"(8309.69,)"
140,"(8309.69,)"
141,"(8309.69,)"
142,"(8309.69,)"
143,"(8309.69,)"
144,"(8309.69,)"
145,"(8309.69,)"
146,"(8309.69,)"
147,"(8309.69,)"
148,"(8309.69,)"
149,"(8309.69,)"
150,"(8309.69,)"
151,"(8309.69,)"
152,"(8309.69,)"
153,"(8309.69,)"
154,"(8309.69,)"
155,"(8309.69,)"
156,"(8309.69,)"
157,"(8309.69,)"
158,"(8309.69,)"
159,"(8309.69,)"
160,"(8309.69,)"
161,"(8309.69,)"
162,"(8309.69,)"
163,"(8309.69,)"
164,"(8309.69,)"
165,"(8309.69,)"
166,"(8309.69,)"
167,"(8309.69,)"
168,"(8309.69,)"
169,"(8309.69,)"
170,"(8309.69,)"
171,"(8309.69,)"
172,"(8309.69,)"
173,"(8309.69,)"
174,"(8309.69,)"
175,"(8309.69,)"
176,"(8309.69,)"
177,"(8309.69,)"
178,"(8309.69,)"
179,"(8309.69,)"
180,"(8309.69,)"
181,"(8309.69,)"
182,"(8309.69,)"
183,"(8309.69,)"
184,"(8309.69,)"
185,"(8309.69,)"
186,"(8309.69,)"
187,"(8309.69,)"
188,"(8309.69,)"
189,"(8309.69,)"
190,"(8309.69,)"
191,"(8309.69,)"
192,"(8309.69,)"
193,"(8309.69,)"
194,"(8309.69,)"
195,"(8309.69,)"
196,"(8309.69,)"
197,"(8309.69,)"
198,"(8309.69,)"
199,"(8309.69,)"
200,"(8309.69,)"
201,"(8309.69,)"
202,"(8309.69,)"
203,"(8309.69,)"
204,"(8309.69,)"
205,"(8309.69,)"
206,"(8309.69,)"
207,"(8309.69,)"
208,"(8309.69,)"
209,"(8309.69,)"
210,"(8309.69,)"
211,"(8309.69,)"
212,"(8309.69,)"
213,"(8309.69,)"
214,"(8309.69,)"
215,"(8309.69,)"
216,"(8309.69,)"
217,"(8309.69,)"
