generation,fitness
1,"(11773.92,)"
2,"(11453.38,)"
3,"(10755.51,)"
4,"(10546.15,)"
5,"(10282.71,)"
6,"(10282.71,)"
7,"(10282.71,)"
8,"(9848.18,)"
9,"(9779.01,)"
10,"(9636.58,)"
11,"(9577.89,)"
12,"(9558.72,)"
13,"(9558.72,)"
14,"(9535.58,)"
15,"(9499.24,)"
16,"(9394.49,)"
17,"(9394.49,)"
18,"(9394.49,)"
19,"(9394.49,)"
20,"(9394.49,)"
21,"(9148.49,)"
22,"(9148.49,)"
23,"(9148.49,)"
24,"(9023.3,)"
25,"(8739.54,)"
26,"(8739.54,)"
27,"(8739.54,)"
28,"(8614.35,)"
29,"(8614.35,)"
30,"(8606.3,)"
31,"(8576.07,)"
32,"(8576.07,)"
33,"(8576.07,)"
34,"(8576.07,)"
35,"(8576.07,)"
36,"(8575.15,)"
37,"(8575.15,)"
38,"(8575.15,)"
39,"(8575.15,)"
40,"(8547.52,)"
41,"(8547.52,)"
42,"(8523.12,)"
43,"(8523.12,)"
44,"(8523.12,)"
45,"(8523.12,)"
46,"(8523.12,)"
47,"(8511.87,)"
48,"(8511.87,)"
49,"(8511.87,)"
50,"(8498.43,)"
51,"(8498.43,)"
52,"(8498.43,)"
53,"(8498.43,)"
54,"(8498.43,)"
55,"(8470.77,)"
56,"(8470.77,)"
57,"(8470.77,)"
58,"(8470.77,)"
59,"(8470.77,)"
60,"(8470.77,)"
61,"(8470.77,)"
62,"(8470.77,)"
63,"(8470.77,)"
64,"(8470.77,)"
65,"(8470.77,)"
66,"(8456.34,)"
67,"(8456.34,)"
68,"(8456.34,)"
69,"(8456.34,)"
70,"(8456.34,)"
71,"(8456.34,)"
72,"(8456.34,)"
73,"(8456.34,)"
74,"(8456.34,)"
75,"(8456.34,)"
76,"(8456.34,)"
77,"(8456.34,)"
78,"(8456.34,)"
79,"(8456.34,)"
80,"(8456.34,)"
81,"(8456.34,)"
82,"(8456.34,)"
83,"(8456.34,)"
84,"(8456.34,)"
85,"(8456.34,)"
86,"(8456.34,)"
87,"(8456.34,)"
88,"(8453.33,)"
89,"(8453.33,)"
90,"(8453.33,)"
91,"(8453.33,)"
92,"(8453.33,)"
93,"(8453.33,)"
94,"(8453.33,)"
95,"(8442.09,)"
96,"(8442.09,)"
97,"(8442.09,)"
98,"(8442.09,)"
99,"(8442.09,)"
100,"(8442.09,)"
101,"(8442.09,)"
102,"(8442.09,)"
103,"(8442.09,)"
104,"(8399.97,)"
105,"(8399.97,)"
106,"(8399.97,)"
107,"(8399.97,)"
108,"(8399.97,)"
109,"(8399.97,)"
110,"(8399.97,)"
111,"(8399.97,)"
112,"(8399.97,)"
113,"(8399.97,)"
114,"(8399.97,)"
115,"(8399.97,)"
116,"(8399.97,)"
117,"(8399.97,)"
118,"(8399.97,)"
119,"(8399.97,)"
120,"(8399.97,)"
121,"(8399.97,)"
122,"(8399.97,)"
123,"(8399.97,)"
124,"(8399.97,)"
125,"(8399.97,)"
126,"(8399.97,)"
127,"(8399.97,)"
128,"(8399.97,)"
129,"(8399.97,)"
130,"(8399.97,)"
131,"(8399.97,)"
132,"(8399.97,)"
133,"(8399.97,)"
134,"(8399.97,)"
135,"(8399.97,)"
136,"(8399.97,)"
137,"(8399.97,)"
138,"(8399.97,)"
139,"(8399.97,)"
140,"(8399.97,)"
141,"(8399.97,)"
142,"(8399.97,)"
143,"(8375.29,)"
144,"(8375.29,)"
145,"(8375.29,)"
146,"(8375.29,)"
147,"(8375.29,)"
148,"(8375.29,)"
149,"(8375.29,)"
150,"(8375.29,)"
151,"(8375.29,)"
152,"(8375.29,)"
153,"(8375.29,)"
154,"(8375.29,)"
155,"(8375.29,)"
156,"(8355.28,)"
157,"(8355.28,)"
158,"(8355.28,)"
159,"(8355.28,)"
160,"(8355.28,)"
161,"(8355.28,)"
162,"(8332.4,)"
163,"(8332.4,)"
164,"(8332.4,)"
165,"(8307.71,)"
166,"(8282.6,)"
167,"(8282.6,)"
168,"(8282.6,)"
169,"(8282.6,)"
170,"(8282.6,)"
171,"(8282.6,)"
172,"(8282.6,)"
173,"(8282.6,)"
174,"(8282.6,)"
175,"(8282.6,)"
176,"(8282.6,)"
177,"(8282.6,)"
178,"(8282.6,)"
179,"(8282.6,)"
180,"(8282.6,)"
181,"(8282.6,)"
182,"(8282.6,)"
183,"(8282.6,)"
184,"(8282.6,)"
185,"(8282.6,)"
186,"(8282.6,)"
187,"(8282.6,)"
188,"(8282.6,)"
189,"(8282.6,)"
190,"(8282.6,)"
191,"(8282.6,)"
192,"(8282.6,)"
193,"(8282.6,)"
194,"(8282.6,)"
195,"(8282.6,)"
196,"(8282.6,)"
197,"(8282.6,)"
198,"(8282.6,)"
199,"(8282.6,)"
200,"(8282.6,)"
201,"(8282.6,)"
202,"(8282.6,)"
203,"(8282.6,)"
204,"(8282.6,)"
205,"(8282.6,)"
206,"(8269.02,)"
207,"(8269.02,)"
208,"(8269.02,)"
209,"(8269.02,)"
210,"(8269.02,)"
211,"(8269.02,)"
212,"(8269.02,)"
213,"(8269.02,)"
214,"(8269.02,)"
215,"(8264.29,)"
216,"(8245.3,)"
217,"(8245.3,)"
218,"(8245.3,)"
219,"(8245.3,)"
220,"(8245.3,)"
221,"(8245.3,)"
222,"(8245.3,)"
223,"(8245.3,)"
224,"(8245.3,)"
225,"(8245.3,)"
