generation,fitness
1,"(11756.44,)"
2,"(11745.12,)"
3,"(10968.48,)"
4,"(10579.64,)"
5,"(10420.17,)"
6,"(10242.98,)"
7,"(10225.86,)"
8,"(9949.85,)"
9,"(9575.02,)"
10,"(9575.02,)"
11,"(9575.02,)"
12,"(9575.02,)"
13,"(9575.02,)"
14,"(9575.02,)"
15,"(9575.02,)"
16,"(9575.02,)"
17,"(9171.4,)"
18,"(9094.91,)"
19,"(9094.91,)"
20,"(9094.91,)"
21,"(8994.07,)"
22,"(8994.07,)"
23,"(8994.07,)"
24,"(8994.07,)"
25,"(8894.07,)"
26,"(8768.14,)"
27,"(8768.14,)"
28,"(8768.14,)"
29,"(8768.14,)"
30,"(8768.14,)"
31,"(8768.14,)"
32,"(8768.14,)"
33,"(8768.14,)"
34,"(8745.86,)"
35,"(8745.86,)"
36,"(8745.86,)"
37,"(8745.86,)"
38,"(8745.86,)"
39,"(8745.86,)"
40,"(8745.86,)"
41,"(8745.86,)"
42,"(8745.86,)"
43,"(8745.86,)"
44,"(8742.52,)"
45,"(8742.52,)"
46,"(8742.52,)"
47,"(8725.48,)"
48,"(8725.48,)"
49,"(8708.75,)"
50,"(8708.75,)"
51,"(8708.75,)"
52,"(8689.09,)"
53,"(8689.09,)"
54,"(8689.09,)"
55,"(8689.09,)"
56,"(8689.09,)"
57,"(8689.09,)"
58,"(8689.09,)"
59,"(8689.09,)"
60,"(8689.09,)"
61,"(8689.09,)"
62,"(8646.87,)"
63,"(8646.87,)"
64,"(8646.87,)"
65,"(8646.87,)"
66,"(8646.87,)"
67,"(8376.58,)"
68,"(8376.58,)"
69,"(8376.58,)"
70,"(8376.58,)"
71,"(8376.58,)"
72,"(8376.58,)"
73,"(8376.58,)"
74,"(8376.58,)"
75,"(8376.58,)"
76,"(8376.58,)"
77,"(8376.58,)"
78,"(8376.58,)"
79,"(8376.58,)"
80,"(8376.58,)"
81,"(8376.58,)"
82,"(8376.58,)"
83,"(8376.58,)"
84,"(8376.58,)"
85,"(8376.58,)"
86,"(8376.58,)"
87,"(8368.99,)"
88,"(8368.99,)"
89,"(8368.99,)"
90,"(8368.99,)"
91,"(8368.99,)"
92,"(8368.99,)"
93,"(8368.99,)"
94,"(8368.99,)"
95,"(8368.99,)"
96,"(8368.99,)"
97,"(8368.99,)"
98,"(8368.99,)"
99,"(8368.99,)"
100,"(8368.99,)"
101,"(8368.99,)"
102,"(8368.99,)"
103,"(8368.99,)"
104,"(8368.99,)"
105,"(8368.99,)"
106,"(8368.99,)"
107,"(8368.99,)"
108,"(8368.99,)"
109,"(8368.99,)"
110,"(8368.99,)"
111,"(8368.99,)"
112,"(8368.99,)"
113,"(8368.99,)"
114,"(8368.99,)"
115,"(8368.99,)"
116,"(8368.99,)"
117,"(8368.99,)"
118,"(8368.99,)"
119,"(8368.99,)"
120,"(8368.99,)"
121,"(8368.99,)"
122,"(8368.99,)"
123,"(8368.99,)"
124,"(8368.99,)"
125,"(8368.99,)"
126,"(8368.99,)"
127,"(8368.99,)"
128,"(8368.99,)"
129,"(8368.99,)"
130,"(8368.99,)"
131,"(8368.99,)"
132,"(8368.99,)"
133,"(8368.99,)"
134,"(8368.99,)"
135,"(8368.99,)"
136,"(8368.99,)"
137,"(8368.99,)"
138,"(8368.99,)"
139,"(8368.99,)"
140,"(8368.99,)"
141,"(8368.99,)"
142,"(8368.99,)"
143,"(8368.99,)"
144,"(8368.99,)"
145,"(8368.99,)"
146,"(8368.99,)"
147,"(8368.99,)"
148,"(8368.99,)"
149,"(8368.99,)"
150,"(8368.99,)"
151,"(8368.99,)"
152,"(8368.99,)"
153,"(8368.99,)"
154,"(8368.99,)"
155,"(8368.99,)"
156,"(8368.99,)"
157,"(8368.99,)"
158,"(8368.99,)"
159,"(8368.99,)"
160,"(8368.99,)"
161,"(8356.88,)"
162,"(8356.88,)"
163,"(8356.88,)"
164,"(8356.88,)"
165,"(8356.88,)"
166,"(8356.88,)"
167,"(8356.88,)"
168,"(8356.88,)"
169,"(8356.88,)"
170,"(8356.88,)"
171,"(8356.88,)"
172,"(8356.88,)"
173,"(8356.88,)"
174,"(8356.88,)"
175,"(8356.88,)"
176,"(8356.88,)"
177,"(8356.88,)"
178,"(8356.88,)"
179,"(8356.88,)"
180,"(8356.88,)"
181,"(8356.88,)"
182,"(8356.88,)"
183,"(8356.88,)"
184,"(8356.88,)"
185,"(8356.88,)"
186,"(8356.88,)"
187,"(8356.88,)"
188,"(8356.88,)"
189,"(8356.88,)"
190,"(8356.88,)"
191,"(8356.88,)"
192,"(8356.88,)"
193,"(8356.88,)"
194,"(8356.88,)"
195,"(8291.96,)"
196,"(8291.96,)"
197,"(8291.96,)"
198,"(8291.96,)"
199,"(8291.96,)"
200,"(8291.96,)"
201,"(8291.96,)"
202,"(8291.96,)"
203,"(8291.96,)"
204,"(8291.96,)"
205,"(8291.96,)"
206,"(8291.96,)"
207,"(8291.96,)"
208,"(8291.96,)"
209,"(8291.96,)"
210,"(8291.96,)"
211,"(8291.96,)"
212,"(8291.96,)"
213,"(8291.96,)"
214,"(8291.96,)"
215,"(8291.96,)"
216,"(8291.96,)"
217,"(8291.96,)"
218,"(8291.96,)"
219,"(8291.96,)"
220,"(8291.96,)"
221,"(8291.96,)"
222,"(8291.96,)"
223,"(8291.96,)"
224,"(8291.96,)"
225,"(8291.96,)"
226,"(8291.96,)"
227,"(8291.96,)"
228,"(8291.96,)"
229,"(8291.96,)"
230,"(8291.96,)"
231,"(8291.96,)"
232,"(8291.96,)"
233,"(8291.96,)"
234,"(8291.96,)"
235,"(8291.96,)"
236,"(8291.96,)"
237,"(8291.96,)"
238,"(8291.96,)"
239,"(8291.96,)"
240,"(8270.78,)"
241,"(8270.78,)"
242,"(8270.78,)"
243,"(8270.78,)"
244,"(8270.78,)"
245,"(8270.78,)"
246,"(8270.78,)"
247,"(8270.78,)"
248,"(8270.78,)"
249,"(8270.78,)"
250,"(8270.78,)"
251,"(8270.78,)"
252,"(8270.78,)"
253,"(8270.78,)"
254,"(8270.78,)"
255,"(8270.78,)"
256,"(8270.78,)"
257,"(8270.78,)"
258,"(8270.78,)"
259,"(8270.78,)"
260,"(8270.78,)"
261,"(8270.78,)"
262,"(8270.78,)"
263,"(8270.78,)"
264,"(8270.78,)"
265,"(8270.78,)"
266,"(8270.78,)"
267,"(8270.78,)"
268,"(8270.78,)"
269,"(8270.78,)"
270,"(8270.78,)"
271,"(8270.78,)"
272,"(8180.39,)"
273,"(8180.39,)"
274,"(8180.39,)"
275,"(8180.39,)"
276,"(8180.39,)"
277,"(8180.39,)"
278,"(8180.39,)"
279,"(8180.39,)"
280,"(8180.39,)"
281,"(8180.39,)"
282,"(8180.39,)"
283,"(8180.39,)"
284,"(8180.39,)"
285,"(8180.39,)"
286,"(8180.39,)"
287,"(8180.39,)"
288,"(8180.39,)"
289,"(8180.39,)"
