generation,fitness
1,"(12234.33,)"
2,"(11429.8,)"
3,"(10801.81,)"
4,"(9706.37,)"
5,"(9706.37,)"
6,"(9581.37,)"
7,"(9580.67,)"
8,"(9453.16,)"
9,"(9396.79,)"
10,"(9219.2,)"
11,"(9153.46,)"
12,"(9026.61,)"
13,"(9026.61,)"
14,"(8934.38,)"
15,"(8682.96,)"
16,"(8631.71,)"
17,"(8631.71,)"
18,"(8631.71,)"
19,"(8631.71,)"
20,"(8631.71,)"
21,"(8607.72,)"
22,"(8607.72,)"
23,"(8486.31,)"
24,"(8467.03,)"
25,"(8421.95,)"
26,"(8421.95,)"
27,"(8347.03,)"
28,"(8347.03,)"
29,"(8347.03,)"
30,"(8347.03,)"
31,"(8347.03,)"
32,"(8347.03,)"
33,"(8301.95,)"
34,"(8301.95,)"
35,"(8301.95,)"
36,"(8301.95,)"
37,"(8301.95,)"
38,"(8301.95,)"
39,"(8301.95,)"
40,"(8301.95,)"
41,"(8301.95,)"
42,"(8301.95,)"
43,"(8301.95,)"
44,"(8301.95,)"
45,"(8301.95,)"
46,"(8301.95,)"
47,"(8301.95,)"
48,"(8301.95,)"
49,"(8301.95,)"
50,"(8301.95,)"
51,"(8301.95,)"
52,"(8301.95,)"
53,"(8301.95,)"
54,"(8301.95,)"
55,"(8301.95,)"
56,"(8301.95,)"
57,"(8301.95,)"
58,"(8301.95,)"
59,"(8301.95,)"
60,"(8301.95,)"
61,"(8301.95,)"
62,"(8301.95,)"
63,"(8301.95,)"
64,"(8301.95,)"
65,"(8301.95,)"
66,"(8301.95,)"
67,"(8301.95,)"
68,"(8301.95,)"
69,"(8301.95,)"
70,"(8301.95,)"
71,"(8301.95,)"
72,"(8301.95,)"
73,"(8301.95,)"
74,"(8301.95,)"
75,"(8301.95,)"
76,"(8301.95,)"
77,"(8301.95,)"
78,"(8301.95,)"
79,"(8301.95,)"
80,"(8301.95,)"
81,"(8301.95,)"
82,"(8301.95,)"
83,"(8301.95,)"
84,"(8301.95,)"
85,"(8301.95,)"
86,"(8301.95,)"
87,"(8301.95,)"
88,"(8301.95,)"
89,"(8301.95,)"
90,"(8301.95,)"
91,"(8301.95,)"
92,"(8301.95,)"
93,"(8301.95,)"
94,"(8301.95,)"
95,"(8301.95,)"
96,"(8301.95,)"
97,"(8301.95,)"
98,"(8301.95,)"
99,"(8301.95,)"
100,"(8301.95,)"
101,"(8301.95,)"
102,"(8301.95,)"
103,"(8301.95,)"
104,"(8301.95,)"
105,"(8301.95,)"
106,"(8301.95,)"
107,"(8301.95,)"
108,"(8301.95,)"
109,"(8301.95,)"
110,"(8301.95,)"
111,"(8301.95,)"
112,"(8301.95,)"
113,"(8301.95,)"
114,"(8301.95,)"
115,"(8301.95,)"
116,"(8301.95,)"
117,"(8301.95,)"
118,"(8301.95,)"
119,"(8301.95,)"
120,"(8301.95,)"
121,"(8301.95,)"
122,"(8301.95,)"
123,"(8301.95,)"
124,"(8301.95,)"
125,"(8301.95,)"
126,"(8301.95,)"
127,"(8301.95,)"
128,"(8301.95,)"
129,"(8301.95,)"
130,"(8301.95,)"
131,"(8301.95,)"
132,"(8301.95,)"
133,"(8301.95,)"
134,"(8301.95,)"
135,"(8301.95,)"
136,"(8301.95,)"
137,"(8301.95,)"
138,"(8301.95,)"
139,"(8301.95,)"
140,"(8301.95,)"
141,"(8301.95,)"
142,"(8301.95,)"
143,"(8301.95,)"
144,"(8301.95,)"
145,"(8301.95,)"
146,"(8301.95,)"
147,"(8301.95,)"
148,"(8301.95,)"
149,"(8301.95,)"
150,"(8301.95,)"
151,"(8301.95,)"
152,"(8301.95,)"
153,"(8301.95,)"
154,"(8301.95,)"
155,"(8301.95,)"
156,"(8301.95,)"
157,"(8301.95,)"
158,"(8301.95,)"
159,"(8301.95,)"
160,"(8301.95,)"
161,"(8301.95,)"
162,"(8301.95,)"
163,"(8301.95,)"
164,"(8301.95,)"
165,"(8301.95,)"
166,"(8301.95,)"
167,"(8301.95,)"
168,"(8301.95,)"
169,"(8301.95,)"
170,"(8301.95,)"
171,"(8301.95,)"
172,"(8301.95,)"
173,"(8301.95,)"
174,"(8301.95,)"
175,"(8301.95,)"
176,"(8301.95,)"
177,"(8301.95,)"
178,"(8301.95,)"
179,"(8301.95,)"
180,"(8301.95,)"
181,"(8301.95,)"
182,"(8301.95,)"
183,"(8301.95,)"
184,"(8301.95,)"
185,"(8301.95,)"
186,"(8301.95,)"
187,"(8301.95,)"
188,"(8301.95,)"
189,"(8301.95,)"
190,"(8301.95,)"
191,"(8301.95,)"
192,"(8301.95,)"
193,"(8301.95,)"
194,"(8301.95,)"
195,"(8301.95,)"
196,"(8301.95,)"
197,"(8301.95,)"
