generation,fitness
1,"(12019.26,)"
2,"(11014.75,)"
3,"(10813.0,)"
4,"(10813.0,)"
5,"(10813.0,)"
6,"(10670.29,)"
7,"(10670.29,)"
8,"(10192.96,)"
9,"(10003.61,)"
10,"(9944.95,)"
11,"(9296.63,)"
12,"(9031.51,)"
13,"(9031.51,)"
14,"(9031.51,)"
15,"(8752.29,)"
16,"(8642.83,)"
17,"(8642.83,)"
18,"(8631.7,)"
19,"(8579.5,)"
20,"(8566.52,)"
21,"(8566.52,)"
22,"(8566.52,)"
23,"(8430.96,)"
24,"(8430.96,)"
25,"(8430.96,)"
26,"(8303.57,)"
27,"(8303.57,)"
28,"(8303.57,)"
29,"(8303.57,)"
30,"(8303.57,)"
31,"(8303.57,)"
32,"(8303.57,)"
33,"(8303.57,)"
34,"(8303.57,)"
35,"(8280.44,)"
36,"(8139.56,)"
37,"(8139.56,)"
38,"(8139.56,)"
39,"(8139.56,)"
40,"(8116.44,)"
41,"(8114.7,)"
42,"(8114.7,)"
43,"(8114.7,)"
44,"(8114.7,)"
45,"(8114.7,)"
46,"(8004.18,)"
47,"(7966.34,)"
48,"(7966.34,)"
49,"(7966.34,)"
50,"(7801.14,)"
51,"(7801.14,)"
52,"(7801.14,)"
53,"(7801.14,)"
54,"(7801.14,)"
55,"(7801.14,)"
56,"(7801.14,)"
57,"(7801.14,)"
58,"(7801.14,)"
59,"(7801.14,)"
60,"(7801.14,)"
61,"(7801.14,)"
62,"(7801.14,)"
63,"(7801.14,)"
64,"(7801.14,)"
65,"(7801.14,)"
66,"(7776.28,)"
67,"(7776.28,)"
68,"(7776.28,)"
69,"(7776.28,)"
70,"(7776.28,)"
71,"(7776.28,)"
72,"(7776.28,)"
73,"(7776.28,)"
74,"(7776.28,)"
75,"(7776.28,)"
76,"(7776.28,)"
77,"(7776.28,)"
78,"(7776.28,)"
79,"(7776.28,)"
80,"(7776.28,)"
81,"(7776.28,)"
82,"(7776.28,)"
83,"(7776.28,)"
84,"(7776.28,)"
85,"(7776.28,)"
86,"(7776.28,)"
87,"(7776.28,)"
88,"(7776.28,)"
89,"(7776.28,)"
90,"(7776.28,)"
91,"(7776.28,)"
92,"(7776.28,)"
93,"(7776.28,)"
94,"(7776.28,)"
95,"(7776.28,)"
96,"(7776.28,)"
97,"(7776.28,)"
98,"(7776.28,)"
99,"(7776.28,)"
100,"(7776.28,)"
101,"(7776.28,)"
102,"(7776.28,)"
103,"(7776.28,)"
104,"(7776.28,)"
105,"(7776.28,)"
106,"(7776.28,)"
107,"(7776.28,)"
108,"(7776.28,)"
109,"(7776.28,)"
110,"(7776.28,)"
111,"(7776.28,)"
112,"(7776.28,)"
113,"(7776.28,)"
114,"(7776.28,)"
115,"(7776.28,)"
116,"(7776.28,)"
117,"(7776.28,)"
118,"(7776.28,)"
119,"(7776.28,)"
120,"(7776.28,)"
121,"(7776.28,)"
122,"(7776.28,)"
123,"(7776.28,)"
124,"(7776.28,)"
125,"(7776.28,)"
126,"(7776.28,)"
127,"(7776.28,)"
128,"(7776.28,)"
129,"(7776.28,)"
130,"(7776.28,)"
131,"(7776.28,)"
132,"(7776.28,)"
133,"(7776.28,)"
134,"(7776.28,)"
135,"(7776.28,)"
136,"(7776.28,)"
137,"(7776.28,)"
138,"(7776.28,)"
139,"(7776.28,)"
140,"(7776.28,)"
141,"(7776.28,)"
142,"(7776.28,)"
143,"(7776.28,)"
144,"(7776.28,)"
145,"(7776.28,)"
146,"(7776.28,)"
147,"(7776.28,)"
148,"(7776.28,)"
149,"(7776.28,)"
150,"(7776.28,)"
151,"(7776.28,)"
152,"(7776.28,)"
153,"(7776.28,)"
154,"(7776.28,)"
155,"(7776.28,)"
156,"(7776.28,)"
157,"(7776.28,)"
158,"(7776.28,)"
159,"(7776.28,)"
160,"(7776.28,)"
161,"(7776.28,)"
162,"(7776.28,)"
163,"(7776.28,)"
164,"(7776.28,)"
165,"(7776.28,)"
166,"(7776.28,)"
167,"(7776.28,)"
168,"(7776.28,)"
169,"(7776.28,)"
170,"(7776.28,)"
171,"(7776.28,)"
172,"(7776.28,)"
173,"(7776.28,)"
174,"(7776.28,)"
175,"(7776.28,)"
176,"(7776.28,)"
177,"(7776.28,)"
178,"(7776.28,)"
179,"(7776.28,)"
180,"(7776.28,)"
181,"(7776.28,)"
182,"(7776.28,)"
183,"(7776.28,)"
184,"(7776.28,)"
185,"(7776.28,)"
186,"(7776.28,)"
187,"(7776.28,)"
188,"(7776.28,)"
189,"(7776.28,)"
