index,type,fitness,vehicle,distance,satisfaction
213,定向,5798.5276,14,2052.264,92.93
214,定向,5798.5276,14,2052.264,92.93
215,定向,5798.5276,14,2052.264,92.93
216,定向,5798.5276,14,2052.264,92.93
217,定向,5798.5276,14,2052.264,92.93
218,定向,5798.5276,14,2052.264,92.93
219,定向,5798.5276,14,2052.264,92.93
220,定向,5798.5276,14,2052.264,92.93
221,定向,5798.5276,14,2052.264,92.93
222,定向,5798.5276,14,2052.264,92.93
223,定向,5794.569,14,2050.285,92.93
224,定向,5794.569,14,2050.285,92.93
225,定向,5794.569,14,2050.285,92.93
226,定向,5794.569,14,2050.285,92.93
227,定向,5794.569,14,2050.285,92.93
228,定向,5794.569,14,2050.285,92.93
229,定向,5794.569,14,2050.285,92.93
230,定向,5794.569,14,2050.285,92.93
231,定向,5794.569,14,2050.285,92.93
232,定向,5794.569,14,2050.285,92.93
233,定向,5794.569,14,2050.285,92.93
234,定向,5794.569,14,2050.285,92.93
235,定向,5794.569,14,2050.285,92.93
236,定向,5794.569,14,2050.285,92.93
237,定向,5794.569,14,2050.285,92.93
238,定向,5794.569,14,2050.285,92.93
239,定向,5794.569,14,2050.285,92.93
240,定向,5794.569,14,2050.285,92.93
241,定向,5794.569,14,2050.285,92.93
242,定向,5794.569,14,2050.285,92.93
243,定向,5794.569,14,2050.285,92.93
244,定向,5794.569,14,2050.285,92.93
245,定向,5794.569,14,2050.285,92.93
246,定向,5794.569,14,2050.285,92.93
247,定向,5794.569,14,2050.285,92.93
248,定向,5794.569,14,2050.285,92.93
249,定向,5794.569,14,2050.285,92.93
250,定向,5794.569,14,2050.285,92.93
251,定向,5794.569,14,2050.285,92.93
252,定向,5794.569,14,2050.285,92.93
253,定向,5794.569,14,2050.285,92.93
254,定向,5788.6672,14,2047.334,92.93
255,定向,5788.6672,14,2047.334,92.93
256,定向,5787.6855,14,2046.843,92.93
257,定向,5781.7838,14,2043.892,92.93
258,定向,5781.7838,14,2043.892,92.93
259,定向,5781.7838,14,2043.892,92.93
260,定向,5769.0377,14,2071.519,93.27
261,定向,5769.0377,14,2071.519,93.27
262,定向,5769.0377,14,2071.519,93.27
263,定向,5769.0377,14,2071.519,93.27
264,定向,5769.0377,14,2071.519,93.27
265,定向,5769.0377,14,2071.519,93.27
266,定向,5765.3032,14,2069.652,93.27
267,定向,5765.3032,14,2069.652,93.27
268,定向,5765.3032,14,2069.652,93.27
269,定向,5765.3032,14,2069.652,93.27
270,定向,5749.4049,14,2061.702,93.27
271,定向,5749.4049,14,2061.702,93.27
272,定向,5745.6704,14,2059.835,93.27
273,定向,5745.6704,14,2059.835,93.27
274,定向,5739.8846,14,2056.942,93.27
275,定向,5723.9864,14,2048.993,93.27
276,定向,5720.2518,14,2047.126,93.27
277,定向,5720.2518,14,2047.126,93.27
278,定向,5720.2518,14,2047.126,93.27
279,定向,5697.3241,14,2035.662,93.27
280,定向,5687.9895,14,2030.995,93.27
281,定向,5687.9895,14,2030.995,93.27
282,定向,5687.9895,14,2030.995,93.27
283,定向,5687.9895,14,2030.995,93.27
284,定向,5687.9895,14,2030.995,93.27
285,定向,5686.2064,14,2030.103,93.27
286,定向,5686.2064,14,2030.103,93.27
287,定向,5685.2285,14,2029.614,93.27
288,定向,5685.2285,14,2029.614,93.27
289,定向,5685.2285,14,2029.614,93.27
290,定向,5669.5321,14,2027.766,93.33
291,定向,5669.5321,14,2027.766,93.33
292,定向,5669.5321,14,2027.766,93.33
293,定向,5669.5321,14,2027.766,93.33
294,定向,5669.5321,14,2027.766,93.33
295,定向,5668.5542,14,2027.277,93.33
296,定向,5668.5201,14,2027.26,93.33
297,定向,5668.5201,14,2027.26,93.33
298,定向,5667.5423,14,2026.771,93.33
299,定向,5667.5423,14,2026.771,93.33
300,定向,5667.5423,14,2026.771,93.33
301,定向,5665.5966,14,2025.798,93.33
302,定向,5664.6188,14,2025.309,93.33
303,定向,5664.6188,14,2025.309,93.33
304,定向,5664.6188,14,2025.309,93.33
305,定向,5664.6188,14,2025.309,93.33
306,定向,5664.6188,14,2025.309,93.33
307,定向,5654.3231,14,2020.162,93.33
308,定向,5654.3231,14,2020.162,93.33
309,定向,5654.3231,14,2020.162,93.33
310,定向,5654.3231,14,2020.162,93.33
311,定向,5654.3231,14,2020.162,93.33
312,定向,5644.1237,14,2015.062,93.33
313,定向,5644.1237,14,2015.062,93.33
314,定向,5644.1237,14,2015.062,93.33
315,定向,5644.1237,14,2015.062,93.33
316,定向,5635.7629,14,2010.881,93.33
317,定向,5635.7629,14,2010.881,93.33
318,定向,5635.7629,14,2010.881,93.33
319,定向,5635.7629,14,2010.881,93.33
320,定向,5635.7629,14,2010.881,93.33
321,定向,5635.7629,14,2010.881,93.33
322,定向,5635.7629,14,2010.881,93.33
323,定向,5635.7629,14,2010.881,93.33
324,定向,5635.7629,14,2010.881,93.33
325,定向,5635.7629,14,2010.881,93.33
326,定向,5635.7629,14,2010.881,93.33
327,定向,5635.7629,14,2010.881,93.33
328,定向,5635.7629,14,2010.881,93.33
329,定向,5635.7629,14,2010.881,93.33
330,定向,5635.7629,14,2010.881,93.33
331,定向,5635.7629,14,2010.881,93.33
332,定向,5635.7629,14,2010.881,93.33
333,定向,5635.7629,14,2010.881,93.33
334,定向,5635.7629,14,2010.881,93.33
335,定向,5635.7629,14,2010.881,93.33
336,定向,5635.7629,14,2010.881,93.33
337,定向,5635.7629,14,2010.881,93.33
338,定向,5628.4161,14,2007.208,93.33
339,定向,5628.4161,14,2007.208,93.33
340,定向,5628.4161,14,2007.208,93.33
341,定向,5624.975,14,2005.488,93.33
342,定向,5619.1629,14,2002.581,93.33
343,定向,5617.6282,14,2001.814,93.33
344,定向,5617.6282,14,2001.814,93.33
345,定向,5617.6282,14,2001.814,93.33
346,定向,5617.6282,14,2001.814,93.33
347,定向,5617.6282,14,2001.814,93.33
348,定向,5617.6282,14,2001.814,93.33
349,定向,5617.6282,14,2001.814,93.33
350,定向,5617.6282,14,2001.814,93.33
351,定向,5617.6282,14,2001.814,93.33
352,定向,5617.6282,14,2001.814,93.33
353,定向,5617.6282,14,2001.814,93.33
354,定向,5617.6282,14,2001.814,93.33
355,定向,5617.6282,14,2001.814,93.33
356,定向,5617.6282,14,2001.814,93.33
357,定向,5617.6282,14,2001.814,93.33
358,定向,5617.6282,14,2001.814,93.33
359,定向,5617.6282,14,2001.814,93.33
360,定向,5617.6282,14,2001.814,93.33
361,定向,5617.6282,14,2001.814,93.33
362,定向,5617.6282,14,2001.814,93.33
363,定向,5617.6282,14,2001.814,93.33
364,定向,5617.6282,14,2001.814,93.33
365,定向,5617.6282,14,2001.814,93.33
366,定向,5617.6282,14,2001.814,93.33
367,定向,5617.6282,14,2001.814,93.33
368,定向,5617.6282,14,2001.814,93.33
369,定向,5617.6282,14,2001.814,93.33
370,定向,5617.6282,14,2001.814,93.33
371,定向,5617.6282,14,2001.814,93.33
372,定向,5617.6282,14,2001.814,93.33
373,定向,5617.6282,14,2001.814,93.33
374,定向,5617.6282,14,2001.814,93.33
375,定向,5617.6282,14,2001.814,93.33
376,定向,5617.6282,14,2001.814,93.33
377,定向,5617.6282,14,2001.814,93.33
378,定向,5617.6282,14,2001.814,93.33
379,定向,5617.6282,14,2001.814,93.33
380,定向,5617.6282,14,2001.814,93.33
381,定向,5617.6282,14,2001.814,93.33
382,定向,5617.6282,14,2001.814,93.33
383,定向,5602.957,14,1994.479,93.33
384,定向,5602.957,14,1994.479,93.33
385,定向,5602.957,14,1994.479,93.33
386,定向,5602.957,14,1994.479,93.33
387,定向,5593.785,14,2076.893,94.2
388,定向,5593.785,14,2076.893,94.2
389,定向,5593.785,14,2076.893,94.2
390,定向,5585.873,14,2072.936,94.2
391,定向,5585.873,14,2072.936,94.2
392,定向,5585.873,14,2072.936,94.2
393,定向,5585.873,14,2072.936,94.2
394,定向,5553.0326,14,2083.516,94.47
395,定向,5553.0326,14,2083.516,94.47
396,定向,5553.0326,14,2083.516,94.47
397,定向,5553.0326,14,2083.516,94.47
398,定向,5528.9327,14,2091.466,94.67
399,定向,5528.9327,14,2091.466,94.67
400,定向,5528.9327,14,2091.466,94.67
401,定向,5503.5548,14,2104.777,94.93
402,定向,5503.5548,14,2104.777,94.93
403,定向,5495.6427,14,2100.821,94.93
404,定向,5495.6427,14,2100.821,94.93
405,定向,5495.6427,14,2100.821,94.93
406,定向,5495.6427,14,2100.821,94.93
407,定向,5495.0206,14,2087.51,94.8
408,定向,5495.0206,14,2087.51,94.8
409,定向,5495.0206,14,2087.51,94.8
410,定向,5490.675,14,2098.337,94.93
411,定向,5490.675,14,2098.337,94.93
412,定向,5465.1582,14,2105.579,95.13
413,定向,5443.0818,14,2094.541,95.13
414,定向,5443.0818,14,2094.541,95.13
415,定向,5443.0818,14,2094.541,95.13
416,定向,5443.0818,14,2094.541,95.13
417,定向,5443.0818,14,2094.541,95.13
418,定向,5433.2678,14,2089.634,95.13
419,定向,5433.2678,14,2089.634,95.13
420,定向,5433.2678,14,2089.634,95.13
421,定向,5433.2678,14,2089.634,95.13
422,定向,5433.2678,14,2089.634,95.13
423,定向,5433.2678,14,2089.634,95.13
424,定向,5433.2678,14,2089.634,95.13
425,定向,5433.2678,14,2089.634,95.13
426,定向,5433.2678,14,2089.634,95.13
427,定向,5433.2678,14,2089.634,95.13
428,定向,5433.2678,14,2089.634,95.13
429,定向,5433.2678,14,2089.634,95.13
430,定向,5433.2678,14,2089.634,95.13
431,定向,5433.2678,14,2089.634,95.13
432,定向,5433.2678,14,2089.634,95.13
433,定向,5433.2539,14,2089.627,95.13
434,定向,5416.8439,14,2081.422,95.13
435,定向,5416.8439,14,2081.422,95.13
436,定向,5416.8439,14,2081.422,95.13
437,定向,5416.83,14,2081.415,95.13
438,定向,5416.83,14,2081.415,95.13
439,定向,5416.83,14,2081.415,95.13
440,定向,5415.7404,14,2080.87,95.13
441,定向,5415.7404,14,2080.87,95.13
442,定向,5385.307,14,2065.654,95.13
443,定向,5385.307,14,2065.654,95.13
444,定向,5385.307,14,2065.654,95.13
445,定向,5385.307,14,2065.654,95.13
446,定向,5385.307,14,2065.654,95.13
447,定向,5385.307,14,2065.654,95.13
448,定向,5385.307,14,2065.654,95.13
449,定向,5384.2174,14,2065.109,95.13
450,定向,5384.2174,14,2065.109,95.13
451,定向,5384.2174,14,2065.109,95.13
452,定向,5381.7557,14,2063.878,95.13
453,定向,5381.7557,14,2063.878,95.13
454,定向,5380.6661,14,2063.333,95.13
455,定向,5370.9891,14,2058.495,95.13
456,定向,5370.9891,14,2058.495,95.13
457,定向,5370.9891,14,2058.495,95.13
458,定向,5370.9891,14,2058.495,95.13
459,定向,5370.9891,14,2058.495,95.13
460,定向,5370.9891,14,2058.495,95.13
461,定向,5370.9891,14,2058.495,95.13
462,定向,5370.9891,14,2058.495,95.13
463,定向,5370.9891,14,2058.495,95.13
464,定向,5367.9929,14,2056.996,95.13
465,定向,5367.9929,14,2056.996,95.13
466,定向,5367.9929,14,2056.996,95.13
467,定向,5367.0297,14,2056.515,95.13
468,定向,5364.0334,14,2055.017,95.13
469,定向,5364.0334,14,2055.017,95.13
470,定向,5350.0606,14,2048.03,95.13
471,定向,5350.0606,14,2048.03,95.13
472,定向,5350.0606,14,2048.03,95.13
473,定向,5346.1012,14,2046.051,95.13
474,定向,5346.1012,14,2046.051,95.13
475,定向,5340.9614,14,2043.481,95.13
476,定向,5340.9614,14,2043.481,95.13
477,定向,5340.9614,14,2043.481,95.13
478,定向,5340.9614,14,2043.481,95.13
479,定向,5340.9614,14,2043.481,95.13
480,定向,5340.9614,14,2043.481,95.13
481,定向,5340.9614,14,2043.481,95.13
482,定向,5340.9614,14,2043.481,95.13
483,定向,5340.9614,14,2043.481,95.13
484,定向,5340.9614,14,2043.481,95.13
485,定向,5340.9614,14,2043.481,95.13
486,定向,5340.9614,14,2043.481,95.13
487,定向,5333.6014,14,2039.801,95.13
488,定向,5333.6014,14,2039.801,95.13
489,定向,5333.6014,14,2039.801,95.13
490,定向,5333.6014,14,2039.801,95.13
491,定向,5333.6014,14,2039.801,95.13
492,定向,5333.6014,14,2039.801,95.13
493,定向,5333.6014,14,2039.801,95.13
494,定向,5333.6014,14,2039.801,95.13
495,定向,5333.6014,14,2039.801,95.13
496,定向,5333.6014,14,2039.801,95.13
497,定向,5333.6014,14,2039.801,95.13
498,定向,5333.6014,14,2039.801,95.13
499,定向,5333.6014,14,2039.801,95.13
500,定向,5333.6014,14,2039.801,95.13
501,定向,5333.6014,14,2039.801,95.13
502,定向,5333.6014,14,2039.801,95.13
503,定向,5333.6014,14,2039.801,95.13
504,定向,5333.6014,14,2039.801,95.13
505,定向,5333.6014,14,2039.801,95.13
506,定向,5333.6014,14,2039.801,95.13
507,定向,5333.6014,14,2039.801,95.13
508,定向,5333.6014,14,2039.801,95.13
509,定向,5333.6014,14,2039.801,95.13
510,定向,5333.6014,14,2039.801,95.13
511,定向,5333.6014,14,2039.801,95.13
512,定向,5331.5706,14,2038.785,95.13
513,定向,5331.5706,14,2038.785,95.13
514,定向,5331.5706,14,2038.785,95.13
515,定向,5331.5706,14,2038.785,95.13
516,定向,5331.5706,14,2038.785,95.13
517,定向,5331.5706,14,2038.785,95.13
518,定向,5331.5706,14,2038.785,95.13
519,定向,5331.5706,14,2038.785,95.13
520,定向,5331.5706,14,2038.785,95.13
521,定向,5330.3134,14,2038.157,95.13
522,定向,5330.3134,14,2038.157,95.13
523,定向,5330.3134,14,2038.157,95.13
524,定向,5330.3134,14,2038.157,95.13
525,定向,5330.3134,14,2038.157,95.13
526,定向,5330.3134,14,2038.157,95.13
527,定向,5330.3134,14,2038.157,95.13
528,定向,5330.3134,14,2038.157,95.13
529,定向,5327.8613,14,2036.931,95.13
530,定向,5327.8613,14,2036.931,95.13
531,定向,5327.8613,14,2036.931,95.13
532,定向,5327.8613,14,2036.931,95.13
533,定向,5327.8613,14,2036.931,95.13
534,定向,5327.8613,14,2036.931,95.13
535,定向,5327.8613,14,2036.931,95.13
536,定向,5327.8613,14,2036.931,95.13
537,定向,5327.8613,14,2036.931,95.13
538,定向,5327.8613,14,2036.931,95.13
539,定向,5326.9907,14,2036.495,95.13
540,定向,5326.9907,14,2036.495,95.13
541,定向,5326.9907,14,2036.495,95.13
542,定向,5326.9907,14,2036.495,95.13
543,定向,5326.9907,14,2036.495,95.13
544,定向,5326.9907,14,2036.495,95.13
545,定向,5326.9907,14,2036.495,95.13
546,定向,5316.6464,14,2031.323,95.13
547,定向,5316.6464,14,2031.323,95.13
548,定向,5316.6464,14,2031.323,95.13
549,定向,5316.6464,14,2031.323,95.13
550,定向,5316.6464,14,2031.323,95.13
551,定向,5316.6464,14,2031.323,95.13
552,定向,5316.6464,14,2031.323,95.13
553,定向,5316.6464,14,2031.323,95.13
554,定向,5316.6464,14,2031.323,95.13
555,定向,5316.6464,14,2031.323,95.13
556,定向,5316.6464,14,2031.323,95.13
557,定向,5316.6464,14,2031.323,95.13
558,定向,5316.6464,14,2031.323,95.13
559,定向,5316.6464,14,2031.323,95.13
560,定向,5316.6464,14,2031.323,95.13
561,定向,5316.6464,14,2031.323,95.13
562,定向,5316.6464,14,2031.323,95.13
563,定向,5316.6464,14,2031.323,95.13
564,定向,5316.6464,14,2031.323,95.13
565,定向,5316.6464,14,2031.323,95.13
566,定向,5316.6464,14,2031.323,95.13
567,定向,5316.6464,14,2031.323,95.13
568,定向,5316.6464,14,2031.323,95.13
569,定向,5298.5188,14,2029.259,95.2
570,定向,5298.5188,14,2029.259,95.2
571,定向,5298.5188,14,2029.259,95.2
572,定向,5298.5188,14,2029.259,95.2
573,定向,5298.5188,14,2029.259,95.2
574,定向,5298.5188,14,2029.259,95.2
575,定向,5298.5188,14,2029.259,95.2
576,定向,5298.5188,14,2029.259,95.2
577,定向,5298.5188,14,2029.259,95.2
578,定向,5298.5188,14,2029.259,95.2
579,定向,5298.5188,14,2029.259,95.2
580,定向,5298.5188,14,2029.259,95.2
581,定向,5298.5188,14,2029.259,95.2
582,定向,5298.5188,14,2029.259,95.2
583,定向,5294.6025,14,2027.301,95.2
584,定向,5294.6025,14,2027.301,95.2
585,定向,5294.6025,14,2027.301,95.2
586,定向,5294.6025,14,2027.301,95.2
587,定向,5294.6025,14,2027.301,95.2
588,定向,5294.6025,14,2027.301,95.2
589,定向,5294.6025,14,2027.301,95.2
590,定向,5294.6025,14,2027.301,95.2
591,定向,5294.6025,14,2027.301,95.2
592,定向,5294.6025,14,2027.301,95.2
593,定向,5293.1876,14,2026.594,95.2
594,定向,5293.1876,14,2026.594,95.2
595,定向,5293.1876,14,2026.594,95.2
596,定向,5293.1876,14,2026.594,95.2
597,定向,5293.1876,14,2026.594,95.2
598,定向,5293.1876,14,2026.594,95.2
599,定向,5293.1876,14,2026.594,95.2
600,定向,5293.1876,14,2026.594,95.2
601,定向,5293.1876,14,2026.594,95.2
602,定向,5293.1876,14,2026.594,95.2
603,定向,5293.1876,14,2026.594,95.2
604,定向,5293.1876,14,2026.594,95.2
605,定向,5293.1876,14,2026.594,95.2
606,定向,5293.1876,14,2026.594,95.2
607,定向,5293.1876,14,2026.594,95.2
608,定向,5293.1876,14,2026.594,95.2
609,定向,5293.1876,14,2026.594,95.2
610,定向,5293.1876,14,2026.594,95.2
611,定向,5293.1876,14,2026.594,95.2
612,定向,5293.1876,14,2026.594,95.2
613,定向,5293.1876,14,2026.594,95.2
614,定向,5293.1876,14,2026.594,95.2
615,定向,5293.1876,14,2026.594,95.2
616,定向,5293.1876,14,2026.594,95.2
617,定向,5293.1876,14,2026.594,95.2
618,定向,5293.1876,14,2026.594,95.2
619,定向,5293.1876,14,2026.594,95.2
620,定向,5293.1876,14,2026.594,95.2
621,定向,5293.1876,14,2026.594,95.2
622,定向,5293.1876,14,2026.594,95.2
623,定向,5293.1876,14,2026.594,95.2
624,定向,5293.1876,14,2026.594,95.2
625,定向,5293.1876,14,2026.594,95.2
626,定向,5293.1876,14,2026.594,95.2
627,定向,5293.1876,14,2026.594,95.2
628,定向,5293.1876,14,2026.594,95.2
629,定向,5293.1876,14,2026.594,95.2
630,定向,5293.1876,14,2026.594,95.2
631,定向,5293.1876,14,2026.594,95.2
632,定向,5293.1876,14,2026.594,95.2
633,定向,5293.1876,14,2026.594,95.2
634,定向,5293.1876,14,2026.594,95.2
635,定向,5293.1876,14,2026.594,95.2
636,定向,5293.1876,14,2026.594,95.2
637,定向,5293.1876,14,2026.594,95.2
