generation,fitness
1,"(11769.96,)"
2,"(11615.22,)"
3,"(10930.61,)"
4,"(10903.73,)"
5,"(10903.73,)"
6,"(10240.6,)"
7,"(10240.6,)"
8,"(10152.56,)"
9,"(10152.56,)"
10,"(9630.47,)"
11,"(9630.47,)"
12,"(9626.54,)"
13,"(9397.99,)"
14,"(9117.1,)"
15,"(9117.1,)"
16,"(9117.1,)"
17,"(9117.1,)"
18,"(9117.1,)"
19,"(9117.1,)"
20,"(9117.1,)"
21,"(8917.1,)"
22,"(8917.1,)"
23,"(8917.1,)"
24,"(8917.1,)"
25,"(8917.1,)"
26,"(8917.1,)"
27,"(8917.1,)"
28,"(8917.1,)"
29,"(8917.1,)"
30,"(8917.1,)"
31,"(8917.1,)"
32,"(8917.1,)"
33,"(8917.1,)"
34,"(8867.43,)"
35,"(8867.43,)"
36,"(8760.37,)"
37,"(8737.23,)"
38,"(8737.23,)"
39,"(8687.56,)"
40,"(8687.56,)"
41,"(8580.5,)"
42,"(8580.5,)"
43,"(8580.5,)"
44,"(8477.84,)"
45,"(8477.84,)"
46,"(8477.84,)"
47,"(8477.84,)"
48,"(8477.84,)"
49,"(8477.84,)"
50,"(8477.84,)"
51,"(8477.84,)"
52,"(8452.97,)"
53,"(8452.97,)"
54,"(8452.97,)"
55,"(8452.97,)"
56,"(8452.97,)"
57,"(8370.77,)"
58,"(8370.77,)"
59,"(8370.77,)"
60,"(8370.77,)"
61,"(8370.77,)"
62,"(8370.77,)"
63,"(8370.77,)"
64,"(8369.69,)"
65,"(8369.69,)"
66,"(8369.69,)"
67,"(8369.69,)"
68,"(8369.69,)"
69,"(8369.69,)"
70,"(8369.69,)"
71,"(8369.69,)"
72,"(8369.69,)"
73,"(8369.69,)"
74,"(8353.58,)"
75,"(8353.58,)"
76,"(8353.58,)"
77,"(8353.58,)"
78,"(8353.58,)"
79,"(8353.58,)"
80,"(8353.58,)"
81,"(8353.58,)"
82,"(8353.58,)"
83,"(8353.58,)"
84,"(8345.9,)"
85,"(8345.9,)"
86,"(8345.9,)"
87,"(8345.9,)"
88,"(8345.9,)"
89,"(8345.9,)"
90,"(8345.9,)"
91,"(8345.9,)"
92,"(8345.9,)"
93,"(8345.9,)"
94,"(8271.77,)"
95,"(8271.77,)"
96,"(8271.77,)"
97,"(8271.77,)"
98,"(8271.77,)"
99,"(8271.77,)"
100,"(8271.77,)"
101,"(8271.77,)"
102,"(8271.77,)"
103,"(8271.77,)"
104,"(8271.77,)"
105,"(8271.77,)"
106,"(8271.77,)"
107,"(8271.77,)"
108,"(8271.77,)"
109,"(8271.77,)"
110,"(8270.7,)"
111,"(8270.7,)"
112,"(8270.7,)"
113,"(8270.7,)"
114,"(8270.7,)"
115,"(8270.7,)"
116,"(8270.7,)"
117,"(8270.7,)"
118,"(8270.7,)"
119,"(8246.91,)"
120,"(8246.91,)"
121,"(8246.91,)"
122,"(8246.91,)"
123,"(8246.91,)"
124,"(8246.91,)"
125,"(8246.91,)"
126,"(8246.91,)"
127,"(8246.91,)"
128,"(8246.91,)"
129,"(8246.91,)"
130,"(8246.91,)"
131,"(8246.91,)"
132,"(8246.91,)"
133,"(8246.91,)"
134,"(8246.91,)"
135,"(8246.91,)"
136,"(8246.91,)"
137,"(8246.91,)"
138,"(8246.91,)"
139,"(8246.91,)"
140,"(8246.91,)"
141,"(8246.91,)"
142,"(8246.91,)"
143,"(8246.91,)"
144,"(8246.91,)"
145,"(8246.91,)"
146,"(8246.91,)"
147,"(8246.91,)"
148,"(8246.91,)"
149,"(8246.91,)"
150,"(8245.83,)"
151,"(8245.83,)"
152,"(8245.83,)"
153,"(8245.83,)"
154,"(8245.83,)"
155,"(8245.83,)"
156,"(8245.83,)"
157,"(8245.83,)"
158,"(8245.83,)"
159,"(8245.83,)"
160,"(8245.83,)"
161,"(8245.83,)"
162,"(8245.83,)"
163,"(8245.83,)"
164,"(8245.83,)"
165,"(8245.83,)"
166,"(8245.83,)"
167,"(8245.83,)"
168,"(8245.83,)"
169,"(8245.83,)"
170,"(8245.83,)"
171,"(8245.83,)"
172,"(8245.83,)"
173,"(8245.83,)"
174,"(8245.83,)"
175,"(8245.83,)"
176,"(8245.83,)"
177,"(8245.83,)"
178,"(8245.83,)"
179,"(8245.83,)"
180,"(8245.83,)"
181,"(8245.83,)"
182,"(8245.83,)"
183,"(8245.83,)"
184,"(8245.83,)"
185,"(8245.83,)"
186,"(8245.83,)"
187,"(8245.83,)"
188,"(8245.83,)"
189,"(8245.83,)"
190,"(8245.83,)"
191,"(8245.83,)"
192,"(8245.83,)"
193,"(8245.83,)"
194,"(8245.83,)"
195,"(8245.83,)"
196,"(8245.83,)"
197,"(8245.83,)"
198,"(8245.83,)"
199,"(8245.83,)"
200,"(8245.83,)"
201,"(8245.83,)"
202,"(8245.83,)"
203,"(8245.83,)"
204,"(8245.83,)"
205,"(8245.83,)"
206,"(8245.83,)"
207,"(8245.83,)"
208,"(8245.83,)"
209,"(8245.83,)"
210,"(8245.83,)"
211,"(8245.83,)"
212,"(8245.83,)"
213,"(8245.83,)"
214,"(8245.83,)"
215,"(8245.83,)"
216,"(8245.83,)"
217,"(8245.83,)"
218,"(8245.83,)"
219,"(8245.83,)"
220,"(8245.83,)"
221,"(8245.83,)"
222,"(8245.83,)"
223,"(8245.83,)"
224,"(8245.83,)"
225,"(8245.83,)"
226,"(8245.83,)"
227,"(8245.83,)"
228,"(8245.83,)"
229,"(8245.83,)"
230,"(8245.83,)"
231,"(8245.83,)"
232,"(8245.83,)"
233,"(8245.83,)"
234,"(8245.83,)"
235,"(8245.83,)"
236,"(8245.83,)"
237,"(8245.83,)"
238,"(8245.83,)"
239,"(8245.83,)"
240,"(8245.83,)"
241,"(8245.83,)"
242,"(8245.83,)"
243,"(8245.83,)"
244,"(8245.83,)"
245,"(8245.83,)"
246,"(8245.83,)"
247,"(8245.83,)"
248,"(8245.83,)"
249,"(8245.83,)"
250,"(8245.83,)"
251,"(8245.83,)"
252,"(8245.83,)"
253,"(8245.83,)"
254,"(8245.83,)"
255,"(8245.83,)"
256,"(8245.83,)"
257,"(8245.83,)"
258,"(8245.83,)"
259,"(8245.83,)"
260,"(8245.83,)"
261,"(8245.83,)"
262,"(8245.83,)"
263,"(8245.83,)"
264,"(8245.83,)"
265,"(8245.83,)"
266,"(8245.83,)"
267,"(8245.83,)"
268,"(8245.83,)"
269,"(8245.83,)"
270,"(8245.83,)"
271,"(8245.83,)"
272,"(8245.83,)"
273,"(8245.83,)"
274,"(8245.83,)"
275,"(8245.83,)"
276,"(8245.83,)"
277,"(8245.83,)"
278,"(8245.83,)"
279,"(8245.83,)"
280,"(8245.83,)"
281,"(8245.83,)"
282,"(8245.83,)"
283,"(8245.83,)"
284,"(8245.83,)"
285,"(8245.83,)"
286,"(8245.83,)"
287,"(8245.83,)"
288,"(8245.83,)"
289,"(8245.83,)"
290,"(8245.83,)"
291,"(8245.83,)"
292,"(8245.83,)"
293,"(8245.83,)"
294,"(8245.83,)"
295,"(8245.83,)"
296,"(8245.83,)"
297,"(8245.83,)"
298,"(8245.83,)"
299,"(8245.83,)"
300,"(8245.83,)"
301,"(8245.83,)"
302,"(8245.83,)"
303,"(8245.83,)"
304,"(8245.83,)"
305,"(8245.83,)"
306,"(8245.83,)"
307,"(8245.83,)"
308,"(8245.83,)"
309,"(8245.83,)"
310,"(8245.83,)"
311,"(8245.83,)"
312,"(8245.83,)"
313,"(8245.83,)"
314,"(8245.83,)"
315,"(8245.83,)"
316,"(8245.83,)"
317,"(8245.83,)"
318,"(8245.83,)"
319,"(8245.83,)"
320,"(8245.83,)"
321,"(8245.83,)"
322,"(8245.83,)"
323,"(8245.83,)"
324,"(8245.83,)"
325,"(8245.83,)"
326,"(8245.83,)"
327,"(8245.83,)"
328,"(8245.83,)"
329,"(8245.83,)"
330,"(8245.83,)"
331,"(8245.83,)"
332,"(8245.83,)"
333,"(8245.83,)"
334,"(8245.83,)"
335,"(8245.83,)"
336,"(8245.83,)"
337,"(8245.83,)"
338,"(8245.83,)"
339,"(8245.83,)"
340,"(8245.83,)"
341,"(8245.83,)"
342,"(8245.83,)"
343,"(8245.83,)"
344,"(8245.83,)"
345,"(8245.83,)"
346,"(8245.83,)"
347,"(8245.83,)"
348,"(8245.83,)"
349,"(8245.83,)"
350,"(8245.83,)"
351,"(8245.83,)"
352,"(8245.83,)"
353,"(8245.83,)"
354,"(8245.83,)"
355,"(8245.83,)"
356,"(8245.83,)"
357,"(8245.83,)"
358,"(8245.83,)"
359,"(8245.83,)"
360,"(8245.83,)"
361,"(8245.83,)"
362,"(8245.83,)"
363,"(8245.83,)"
364,"(8245.83,)"
365,"(8245.83,)"
366,"(8245.83,)"
367,"(8245.83,)"
368,"(8245.83,)"
369,"(8245.83,)"
370,"(8245.83,)"
371,"(8245.83,)"
372,"(8245.83,)"
373,"(8245.83,)"
374,"(8245.83,)"
375,"(8245.83,)"
376,"(8245.83,)"
377,"(8245.83,)"
378,"(8245.83,)"
379,"(8245.83,)"
380,"(8245.83,)"
381,"(8245.83,)"
382,"(8245.83,)"
383,"(8245.83,)"
384,"(8245.83,)"
385,"(8245.83,)"
386,"(8245.83,)"
387,"(8245.83,)"
388,"(8245.83,)"
389,"(8245.83,)"
390,"(8245.83,)"
391,"(8245.83,)"
392,"(8245.83,)"
393,"(8245.83,)"
394,"(8245.83,)"
395,"(8245.83,)"
396,"(8245.83,)"
397,"(8245.83,)"
398,"(8245.83,)"
399,"(8245.83,)"
400,"(8245.83,)"
401,"(8245.83,)"
402,"(8245.83,)"
403,"(8245.83,)"
404,"(8245.83,)"
405,"(8245.83,)"
406,"(8245.83,)"
407,"(8245.83,)"
408,"(8245.83,)"
409,"(8245.83,)"
410,"(8245.83,)"
411,"(8245.83,)"
412,"(8245.83,)"
413,"(8245.83,)"
414,"(8245.83,)"
415,"(8245.83,)"
416,"(8245.83,)"
417,"(8245.83,)"
418,"(8245.83,)"
419,"(8245.83,)"
420,"(8245.83,)"
421,"(8245.83,)"
422,"(8245.83,)"
423,"(8245.83,)"
424,"(8245.83,)"
425,"(8245.83,)"
426,"(8245.83,)"
427,"(8245.83,)"
428,"(8245.83,)"
429,"(8245.83,)"
430,"(8245.83,)"
431,"(8245.83,)"
432,"(8245.83,)"
433,"(8245.83,)"
434,"(8245.83,)"
435,"(8245.83,)"
436,"(8245.83,)"
437,"(8245.83,)"
438,"(8245.83,)"
439,"(8245.83,)"
440,"(8245.83,)"
441,"(8245.83,)"
442,"(8245.83,)"
443,"(8245.83,)"
444,"(8245.83,)"
445,"(8245.83,)"
446,"(8245.83,)"
447,"(8245.83,)"
448,"(8245.83,)"
449,"(8245.83,)"
450,"(8245.83,)"
451,"(8245.83,)"
452,"(8245.83,)"
453,"(8245.83,)"
454,"(8245.83,)"
455,"(8245.83,)"
456,"(8245.83,)"
457,"(8245.83,)"
458,"(8245.83,)"
459,"(8245.83,)"
460,"(8245.83,)"
461,"(8245.83,)"
462,"(8245.83,)"
463,"(8245.83,)"
464,"(8245.83,)"
465,"(8245.83,)"
466,"(8245.83,)"
467,"(8245.83,)"
468,"(8245.83,)"
469,"(8245.83,)"
470,"(8245.83,)"
471,"(8245.83,)"
472,"(8245.83,)"
473,"(8245.83,)"
474,"(8245.83,)"
475,"(8245.83,)"
476,"(8245.83,)"
477,"(8245.83,)"
478,"(8245.83,)"
479,"(8245.83,)"
480,"(8245.83,)"
481,"(8245.83,)"
482,"(8245.83,)"
483,"(8245.83,)"
484,"(8245.83,)"
485,"(8245.83,)"
486,"(8245.83,)"
487,"(8245.83,)"
488,"(8245.83,)"
489,"(8245.83,)"
490,"(8245.83,)"
491,"(8245.83,)"
492,"(8245.83,)"
493,"(8245.83,)"
494,"(8245.83,)"
495,"(8245.83,)"
496,"(8245.83,)"
497,"(8245.83,)"
498,"(8245.83,)"
499,"(8245.83,)"
500,"(8245.83,)"
501,"(8245.83,)"
502,"(8245.83,)"
503,"(8245.83,)"
504,"(8245.83,)"
505,"(8245.83,)"
506,"(8245.83,)"
507,"(8245.83,)"
508,"(8245.83,)"
509,"(8245.83,)"
510,"(8245.83,)"
511,"(8245.83,)"
512,"(8245.83,)"
513,"(8245.83,)"
514,"(8245.83,)"
515,"(8245.83,)"
516,"(8245.83,)"
517,"(8245.83,)"
518,"(8245.83,)"
519,"(8245.83,)"
520,"(8245.83,)"
521,"(8245.83,)"
522,"(8245.83,)"
523,"(8245.83,)"
524,"(8245.83,)"
525,"(8245.83,)"
526,"(8245.83,)"
527,"(8245.83,)"
528,"(8245.83,)"
529,"(8245.83,)"
530,"(8245.83,)"
531,"(8245.83,)"
532,"(8245.83,)"
533,"(8245.83,)"
534,"(8245.83,)"
535,"(8245.83,)"
536,"(8245.83,)"
537,"(8245.83,)"
538,"(8245.83,)"
539,"(8245.83,)"
540,"(8245.83,)"
541,"(8245.83,)"
542,"(8245.83,)"
543,"(8245.83,)"
544,"(8245.83,)"
545,"(8245.83,)"
546,"(8245.83,)"
547,"(8245.83,)"
548,"(8245.83,)"
549,"(8245.83,)"
550,"(8245.83,)"
551,"(8245.83,)"
552,"(8245.83,)"
553,"(8245.83,)"
554,"(8245.83,)"
