generation,fitness
1,"(12289.49,)"
2,"(11304.29,)"
3,"(11172.57,)"
4,"(10246.42,)"
5,"(9855.1,)"
6,"(9804.25,)"
7,"(9554.64,)"
8,"(9554.64,)"
9,"(9554.64,)"
10,"(9554.64,)"
11,"(9508.08,)"
12,"(9508.08,)"
13,"(9508.08,)"
14,"(9508.08,)"
15,"(9508.08,)"
16,"(9432.7,)"
17,"(9432.7,)"
18,"(9432.57,)"
19,"(9432.57,)"
20,"(9399.64,)"
21,"(9358.48,)"
22,"(9358.48,)"
23,"(9358.48,)"
24,"(9244.41,)"
25,"(9225.71,)"
26,"(9225.71,)"
27,"(9225.71,)"
28,"(9225.71,)"
29,"(9111.64,)"
30,"(9047.96,)"
31,"(9047.96,)"
32,"(8998.25,)"
33,"(8965.59,)"
34,"(8965.59,)"
35,"(8937.08,)"
36,"(8817.32,)"
37,"(8817.32,)"
38,"(8817.32,)"
39,"(8817.32,)"
40,"(8816.24,)"
41,"(8723.02,)"
42,"(8723.02,)"
43,"(8723.02,)"
44,"(8723.02,)"
45,"(8723.02,)"
46,"(8620.56,)"
47,"(8620.56,)"
48,"(8469.25,)"
49,"(8469.25,)"
50,"(8469.25,)"
51,"(8469.25,)"
52,"(8469.25,)"
53,"(8469.25,)"
54,"(8469.25,)"
55,"(8446.12,)"
56,"(8446.12,)"
57,"(8446.12,)"
58,"(8400.25,)"
59,"(8400.25,)"
60,"(8400.25,)"
61,"(8400.25,)"
62,"(8400.25,)"
63,"(8400.25,)"
64,"(8232.25,)"
65,"(8232.25,)"
66,"(8232.25,)"
67,"(8232.25,)"
68,"(8232.25,)"
69,"(8232.25,)"
70,"(8232.25,)"
71,"(8227.44,)"
72,"(8227.44,)"
73,"(8217.24,)"
74,"(8217.24,)"
75,"(7963.9,)"
76,"(7963.9,)"
77,"(7876.06,)"
78,"(7876.06,)"
79,"(7868.42,)"
80,"(7868.42,)"
81,"(7868.42,)"
82,"(7868.42,)"
83,"(7868.42,)"
84,"(7868.42,)"
85,"(7868.42,)"
86,"(7868.42,)"
87,"(7868.42,)"
88,"(7868.42,)"
89,"(7868.42,)"
90,"(7868.42,)"
91,"(7868.42,)"
92,"(7868.42,)"
93,"(7868.42,)"
94,"(7868.42,)"
95,"(7868.42,)"
96,"(7868.42,)"
97,"(7868.42,)"
98,"(7868.42,)"
