generation,fitness
1,"(11594.31,)"
2,"(10811.73,)"
3,"(10811.73,)"
4,"(10330.45,)"
5,"(10330.45,)"
6,"(10321.16,)"
7,"(10321.16,)"
8,"(10242.43,)"
9,"(9999.71,)"
10,"(9999.71,)"
11,"(9857.12,)"
12,"(9857.12,)"
13,"(9857.12,)"
14,"(9857.12,)"
15,"(9712.52,)"
16,"(9625.55,)"
17,"(9625.55,)"
18,"(9625.55,)"
19,"(9453.82,)"
20,"(9453.82,)"
21,"(9453.82,)"
22,"(9130.52,)"
23,"(9130.52,)"
24,"(9130.52,)"
25,"(8998.56,)"
26,"(8998.56,)"
27,"(8998.56,)"
28,"(8998.56,)"
29,"(8998.56,)"
30,"(8998.56,)"
31,"(8998.56,)"
32,"(8998.56,)"
33,"(8998.56,)"
34,"(8998.56,)"
35,"(8998.56,)"
36,"(8998.56,)"
37,"(8998.56,)"
38,"(8998.56,)"
39,"(8998.56,)"
40,"(8998.56,)"
41,"(8998.56,)"
42,"(8998.56,)"
43,"(8998.56,)"
44,"(8998.56,)"
45,"(8998.56,)"
46,"(8998.56,)"
47,"(8998.56,)"
48,"(8998.56,)"
49,"(8998.56,)"
50,"(8998.56,)"
51,"(8998.56,)"
52,"(8998.56,)"
53,"(8998.56,)"
54,"(8998.56,)"
55,"(8998.56,)"
56,"(8998.56,)"
57,"(8998.56,)"
58,"(8998.56,)"
59,"(8998.49,)"
60,"(8998.49,)"
61,"(8998.49,)"
62,"(8998.49,)"
63,"(8998.49,)"
64,"(8998.49,)"
65,"(8998.49,)"
66,"(8998.49,)"
67,"(8998.49,)"
68,"(8998.49,)"
69,"(8998.49,)"
70,"(8998.49,)"
71,"(8998.49,)"
72,"(8998.49,)"
73,"(8998.49,)"
74,"(8998.49,)"
75,"(8998.49,)"
76,"(8998.49,)"
77,"(8998.49,)"
78,"(8998.49,)"
79,"(8998.49,)"
80,"(8998.49,)"
81,"(8998.49,)"
82,"(8998.49,)"
83,"(8998.49,)"
84,"(8998.49,)"
85,"(8998.49,)"
86,"(8998.49,)"
87,"(8998.49,)"
88,"(8998.49,)"
89,"(8998.49,)"
90,"(8998.49,)"
91,"(8998.49,)"
92,"(8998.49,)"
93,"(8998.49,)"
94,"(8998.49,)"
95,"(8998.49,)"
96,"(8998.49,)"
97,"(8998.49,)"
98,"(8998.49,)"
99,"(8998.49,)"
100,"(8998.49,)"
101,"(8998.49,)"
102,"(8998.49,)"
103,"(8998.49,)"
104,"(8998.49,)"
105,"(8998.49,)"
106,"(8998.49,)"
107,"(8998.49,)"
108,"(8998.49,)"
109,"(8998.49,)"
110,"(8998.49,)"
111,"(8998.49,)"
112,"(8998.49,)"
113,"(8998.49,)"
114,"(8998.49,)"
115,"(8998.49,)"
116,"(8998.49,)"
117,"(8998.49,)"
118,"(8998.49,)"
119,"(8998.49,)"
120,"(8998.49,)"
121,"(8998.49,)"
122,"(8998.49,)"
123,"(8998.49,)"
124,"(8998.49,)"
125,"(8998.49,)"
126,"(8998.49,)"
127,"(8998.49,)"
128,"(8998.49,)"
129,"(8998.49,)"
130,"(8998.49,)"
131,"(8998.49,)"
132,"(8998.49,)"
133,"(8998.49,)"
134,"(8998.49,)"
135,"(8998.49,)"
136,"(8998.49,)"
137,"(8998.49,)"
138,"(8998.49,)"
139,"(8998.49,)"
140,"(8998.49,)"
141,"(8998.49,)"
142,"(8998.49,)"
143,"(8998.49,)"
144,"(8998.49,)"
145,"(8998.49,)"
146,"(8998.49,)"
147,"(8998.49,)"
148,"(8998.49,)"
149,"(8998.49,)"
150,"(8998.49,)"
151,"(8998.49,)"
152,"(8998.49,)"
153,"(8998.49,)"
154,"(8998.49,)"
155,"(8998.49,)"
156,"(8998.49,)"
157,"(8998.49,)"
158,"(8998.49,)"
159,"(8998.49,)"
160,"(8998.49,)"
161,"(8998.49,)"
162,"(8998.49,)"
163,"(8998.49,)"
164,"(8998.49,)"
165,"(8998.49,)"
166,"(8998.49,)"
167,"(8998.49,)"
168,"(8998.49,)"
169,"(8998.49,)"
170,"(8998.49,)"
171,"(8998.49,)"
172,"(8998.49,)"
173,"(8998.49,)"
174,"(8998.49,)"
175,"(8998.49,)"
176,"(8998.49,)"
177,"(8998.49,)"
178,"(8998.49,)"
179,"(8998.49,)"
180,"(8998.49,)"
181,"(8998.49,)"
182,"(8998.49,)"
183,"(8998.49,)"
184,"(8998.49,)"
185,"(8998.49,)"
186,"(8998.49,)"
187,"(8998.49,)"
188,"(8998.49,)"
189,"(8998.49,)"
190,"(8998.49,)"
191,"(8998.49,)"
192,"(8998.49,)"
193,"(8998.49,)"
194,"(8998.49,)"
195,"(8998.49,)"
196,"(8998.49,)"
197,"(8998.49,)"
198,"(8998.49,)"
199,"(8998.49,)"
200,"(8998.49,)"
201,"(8998.49,)"
202,"(8998.49,)"
203,"(8998.49,)"
204,"(8998.49,)"
205,"(8998.49,)"
206,"(8998.49,)"
207,"(8998.49,)"
208,"(8998.49,)"
209,"(8998.49,)"
210,"(8998.49,)"
211,"(8998.49,)"
212,"(8998.49,)"
213,"(8998.49,)"
214,"(8998.49,)"
215,"(8998.49,)"
216,"(8998.49,)"
217,"(8998.49,)"
218,"(8998.49,)"
219,"(8998.49,)"
220,"(8998.49,)"
221,"(8998.49,)"
222,"(8998.49,)"
223,"(8998.49,)"
224,"(8998.49,)"
225,"(8998.49,)"
226,"(8998.49,)"
227,"(8998.49,)"
228,"(8998.49,)"
229,"(8998.49,)"
230,"(8998.49,)"
231,"(8998.49,)"
232,"(8998.49,)"
233,"(8998.49,)"
234,"(8998.49,)"
235,"(8998.49,)"
236,"(8998.49,)"
237,"(8998.49,)"
238,"(8998.49,)"
239,"(8998.49,)"
240,"(8998.49,)"
241,"(8998.49,)"
242,"(8998.49,)"
243,"(8998.49,)"
244,"(8998.49,)"
245,"(8998.49,)"
246,"(8998.49,)"
247,"(8998.49,)"
248,"(8998.49,)"
249,"(8998.49,)"
250,"(8998.49,)"
251,"(8998.49,)"
252,"(8998.49,)"
253,"(8998.49,)"
254,"(8998.49,)"
255,"(8998.49,)"
256,"(8998.49,)"
257,"(8998.49,)"
258,"(8998.49,)"
259,"(8998.49,)"
260,"(8998.49,)"
261,"(8998.49,)"
262,"(8998.49,)"
263,"(8998.49,)"
264,"(8998.49,)"
265,"(8998.49,)"
266,"(8998.49,)"
267,"(8998.49,)"
268,"(8998.49,)"
269,"(8998.49,)"
270,"(8998.49,)"
271,"(8998.49,)"
272,"(8998.49,)"
273,"(8998.49,)"
274,"(8998.49,)"
275,"(8998.49,)"
276,"(8998.49,)"
277,"(8998.49,)"
278,"(8998.49,)"
279,"(8998.49,)"
280,"(8998.49,)"
281,"(8998.49,)"
282,"(8998.49,)"
283,"(8998.49,)"
284,"(8998.49,)"
285,"(8998.49,)"
286,"(8998.49,)"
287,"(8998.49,)"
288,"(8998.49,)"
289,"(8998.49,)"
290,"(8998.49,)"
291,"(8998.49,)"
292,"(8998.49,)"
293,"(8998.49,)"
294,"(8998.49,)"
295,"(8998.49,)"
296,"(8998.49,)"
297,"(8998.49,)"
298,"(8998.49,)"
299,"(8998.49,)"
300,"(8998.49,)"
301,"(8998.49,)"
302,"(8998.49,)"
303,"(8998.49,)"
304,"(8998.49,)"
305,"(8998.49,)"
306,"(8998.49,)"
307,"(8998.49,)"
308,"(8998.49,)"
309,"(8998.49,)"
310,"(8998.49,)"
311,"(8998.49,)"
312,"(8998.49,)"
313,"(8998.49,)"
314,"(8998.49,)"
315,"(8998.49,)"
316,"(8998.49,)"
317,"(8998.49,)"
318,"(8998.49,)"
319,"(8998.49,)"
320,"(8998.49,)"
321,"(8998.49,)"
322,"(8998.49,)"
323,"(8998.49,)"
324,"(8998.49,)"
325,"(8998.49,)"
326,"(8998.49,)"
327,"(8998.49,)"
328,"(8998.49,)"
329,"(8998.49,)"
330,"(8998.49,)"
331,"(8998.49,)"
332,"(8998.49,)"
333,"(8998.49,)"
334,"(8998.49,)"
335,"(8998.49,)"
336,"(8998.49,)"
337,"(8998.49,)"
338,"(8998.49,)"
339,"(8998.49,)"
340,"(8998.49,)"
341,"(8998.49,)"
342,"(8998.49,)"
343,"(8998.49,)"
344,"(8998.49,)"
345,"(8998.49,)"
346,"(8998.49,)"
347,"(8998.49,)"
348,"(8998.49,)"
349,"(8998.49,)"
350,"(8998.49,)"
351,"(8998.49,)"
352,"(8998.49,)"
353,"(8998.49,)"
354,"(8998.49,)"
355,"(8998.49,)"
356,"(8998.49,)"
357,"(8998.49,)"
358,"(8998.49,)"
359,"(8998.49,)"
360,"(8998.49,)"
361,"(8998.49,)"
362,"(8998.49,)"
363,"(8998.49,)"
364,"(8998.49,)"
365,"(8998.49,)"
366,"(8998.49,)"
367,"(8998.49,)"
368,"(8998.49,)"
369,"(8998.49,)"
370,"(8998.49,)"
371,"(8998.49,)"
372,"(8998.49,)"
373,"(8998.49,)"
374,"(8998.49,)"
375,"(8998.49,)"
376,"(8998.49,)"
377,"(8998.49,)"
378,"(8998.49,)"
379,"(8998.49,)"
380,"(8998.49,)"
381,"(8998.49,)"
382,"(8998.49,)"
383,"(8998.49,)"
384,"(8998.49,)"
385,"(8998.49,)"
386,"(8998.49,)"
387,"(8998.49,)"
388,"(8998.49,)"
389,"(8998.49,)"
390,"(8998.49,)"
391,"(8998.49,)"
392,"(8998.49,)"
393,"(8998.49,)"
394,"(8998.49,)"
395,"(8998.49,)"
396,"(8998.49,)"
397,"(8998.49,)"
398,"(8998.49,)"
399,"(8998.49,)"
400,"(8998.49,)"
401,"(8998.49,)"
402,"(8998.49,)"
403,"(8998.49,)"
404,"(8998.49,)"
405,"(8998.49,)"
406,"(8998.49,)"
407,"(8998.49,)"
408,"(8998.49,)"
409,"(8998.49,)"
410,"(8998.49,)"
411,"(8998.49,)"
412,"(8998.49,)"
413,"(8998.49,)"
414,"(8998.49,)"
415,"(8998.49,)"
416,"(8998.49,)"
417,"(8998.49,)"
418,"(8998.49,)"
419,"(8998.49,)"
420,"(8998.49,)"
421,"(8998.49,)"
422,"(8998.49,)"
423,"(8998.49,)"
424,"(8998.49,)"
425,"(8998.49,)"
426,"(8998.49,)"
427,"(8998.49,)"
428,"(8998.49,)"
429,"(8998.49,)"
430,"(8998.49,)"
431,"(8998.49,)"
432,"(8998.49,)"
433,"(8998.49,)"
434,"(8998.49,)"
435,"(8998.49,)"
436,"(8998.49,)"
437,"(8998.49,)"
438,"(8998.49,)"
439,"(8998.49,)"
440,"(8998.49,)"
441,"(8998.49,)"
442,"(8998.49,)"
443,"(8998.49,)"
444,"(8998.49,)"
445,"(8998.49,)"
446,"(8998.49,)"
447,"(8998.49,)"
448,"(8998.49,)"
449,"(8998.49,)"
450,"(8998.49,)"
451,"(8998.49,)"
452,"(8998.49,)"
453,"(8998.49,)"
454,"(8998.49,)"
455,"(8998.49,)"
456,"(8998.49,)"
457,"(8998.49,)"
458,"(8998.49,)"
459,"(8998.49,)"
460,"(8998.49,)"
461,"(8998.49,)"
462,"(8998.49,)"
463,"(8998.49,)"
464,"(8998.49,)"
465,"(8998.49,)"
466,"(8998.49,)"
467,"(8998.49,)"
468,"(8998.49,)"
469,"(8998.49,)"
470,"(8998.49,)"
471,"(8998.49,)"
472,"(8998.49,)"
473,"(8998.49,)"
474,"(8998.49,)"
475,"(8998.49,)"
476,"(8998.49,)"
477,"(8998.49,)"
478,"(8998.49,)"
479,"(8998.49,)"
480,"(8998.49,)"
481,"(8998.49,)"
482,"(8998.49,)"
483,"(8998.49,)"
