generation,fitness
1,"(11344.49,)"
2,"(11256.4,)"
3,"(11256.4,)"
4,"(10589.17,)"
5,"(10153.36,)"
6,"(10153.36,)"
7,"(9945.84,)"
8,"(9907.17,)"
9,"(9707.88,)"
10,"(9707.88,)"
11,"(9691.63,)"
12,"(9675.76,)"
13,"(9315.72,)"
14,"(9315.72,)"
15,"(9315.72,)"
16,"(9315.72,)"
17,"(9063.57,)"
18,"(9053.8,)"
19,"(9053.8,)"
20,"(9043.71,)"
21,"(9038.11,)"
22,"(9038.11,)"
23,"(8767.66,)"
24,"(8767.66,)"
25,"(8767.66,)"
26,"(8767.66,)"
27,"(8767.66,)"
28,"(8767.66,)"
29,"(8767.66,)"
30,"(8767.66,)"
31,"(8767.66,)"
32,"(8767.66,)"
33,"(8767.66,)"
34,"(8767.66,)"
35,"(8767.66,)"
36,"(8729.53,)"
37,"(8729.53,)"
38,"(8729.53,)"
39,"(8729.53,)"
40,"(8729.53,)"
41,"(8729.53,)"
42,"(8729.53,)"
43,"(8729.53,)"
44,"(8729.53,)"
45,"(8729.53,)"
46,"(8729.53,)"
47,"(8729.53,)"
48,"(8729.53,)"
49,"(8729.53,)"
50,"(8729.53,)"
51,"(8729.53,)"
52,"(8729.53,)"
53,"(8729.53,)"
54,"(8729.53,)"
55,"(8729.53,)"
56,"(8729.53,)"
57,"(8729.53,)"
58,"(8729.53,)"
59,"(8729.53,)"
60,"(8729.53,)"
61,"(8729.53,)"
62,"(8729.53,)"
63,"(8729.53,)"
64,"(8729.53,)"
65,"(8729.53,)"
66,"(8729.53,)"
67,"(8729.53,)"
68,"(8729.53,)"
69,"(8729.53,)"
70,"(8729.53,)"
71,"(8729.53,)"
72,"(8729.53,)"
73,"(8729.53,)"
74,"(8729.53,)"
75,"(8729.53,)"
76,"(8729.53,)"
77,"(8729.53,)"
78,"(8729.53,)"
79,"(8729.53,)"
80,"(8729.53,)"
81,"(8729.53,)"
82,"(8729.53,)"
83,"(8729.53,)"
84,"(8729.53,)"
85,"(8729.53,)"
86,"(8729.53,)"
87,"(8729.53,)"
88,"(8729.53,)"
