generation,fitness
1,"(12225.83,)"
2,"(11276.09,)"
3,"(10756.76,)"
4,"(10657.13,)"
5,"(10392.2,)"
6,"(10234.95,)"
7,"(10162.45,)"
8,"(10162.32,)"
9,"(10123.86,)"
10,"(10103.75,)"
11,"(10103.62,)"
12,"(10087.93,)"
13,"(10087.93,)"
14,"(9969.22,)"
15,"(9969.22,)"
16,"(9969.22,)"
17,"(9644.29,)"
18,"(9644.29,)"
19,"(9644.29,)"
20,"(9644.29,)"
21,"(9644.29,)"
22,"(9612.54,)"
23,"(9612.54,)"
24,"(9612.54,)"
25,"(9459.47,)"
26,"(9459.47,)"
27,"(9196.8,)"
28,"(9196.8,)"
29,"(9196.8,)"
30,"(9196.8,)"
31,"(9196.8,)"
32,"(8947.22,)"
33,"(8947.22,)"
34,"(8947.22,)"
35,"(8947.22,)"
36,"(8947.22,)"
37,"(8947.22,)"
38,"(8947.22,)"
39,"(8947.22,)"
40,"(8947.22,)"
41,"(8947.22,)"
42,"(8947.22,)"
43,"(8947.22,)"
44,"(8846.49,)"
45,"(8846.49,)"
46,"(8846.49,)"
47,"(8597.66,)"
48,"(8597.66,)"
49,"(8597.66,)"
50,"(8597.66,)"
51,"(8597.66,)"
52,"(8597.66,)"
53,"(8597.66,)"
54,"(8589.12,)"
55,"(8589.12,)"
56,"(8589.12,)"
57,"(8589.12,)"
58,"(8589.12,)"
59,"(8589.12,)"
60,"(8589.12,)"
61,"(8589.12,)"
62,"(8589.12,)"
63,"(8589.12,)"
64,"(8589.12,)"
65,"(8412.1,)"
66,"(8412.1,)"
67,"(8412.1,)"
68,"(8412.1,)"
69,"(8412.1,)"
70,"(8412.1,)"
71,"(8412.1,)"
72,"(8412.1,)"
73,"(8412.1,)"
74,"(8412.1,)"
75,"(8412.1,)"
76,"(8412.1,)"
77,"(8412.1,)"
78,"(8412.1,)"
79,"(8412.1,)"
80,"(8412.1,)"
81,"(8412.1,)"
82,"(8412.1,)"
83,"(8412.1,)"
84,"(8412.1,)"
85,"(8412.1,)"
86,"(8412.1,)"
87,"(8412.1,)"
88,"(8412.1,)"
89,"(8412.1,)"
90,"(8412.1,)"
91,"(8412.1,)"
92,"(8412.1,)"
93,"(8412.1,)"
94,"(8412.1,)"
95,"(8412.1,)"
96,"(8412.1,)"
97,"(8412.1,)"
98,"(8412.1,)"
99,"(8412.1,)"
100,"(8412.1,)"
101,"(8412.1,)"
102,"(8412.1,)"
103,"(8412.1,)"
104,"(8412.1,)"
105,"(8412.1,)"
106,"(8412.1,)"
107,"(8412.1,)"
108,"(8412.1,)"
109,"(8412.1,)"
110,"(8412.1,)"
111,"(8412.1,)"
112,"(8412.1,)"
113,"(8412.1,)"
114,"(8412.1,)"
115,"(8412.1,)"
116,"(8412.1,)"
117,"(8412.1,)"
118,"(8412.1,)"
119,"(8412.1,)"
120,"(8412.1,)"
121,"(8412.1,)"
122,"(8412.1,)"
123,"(8412.1,)"
124,"(8412.1,)"
125,"(8412.1,)"
126,"(8412.1,)"
127,"(8412.1,)"
128,"(8412.1,)"
129,"(8412.1,)"
130,"(8412.1,)"
131,"(8412.1,)"
132,"(8412.1,)"
133,"(8412.1,)"
134,"(8412.1,)"
135,"(8412.1,)"
136,"(8412.1,)"
137,"(8412.1,)"
138,"(8412.1,)"
139,"(8412.1,)"
140,"(8412.1,)"
141,"(8412.1,)"
142,"(8412.1,)"
143,"(8412.1,)"
144,"(8412.1,)"
145,"(8412.1,)"
146,"(8412.1,)"
147,"(8412.1,)"
148,"(8412.1,)"
149,"(8412.1,)"
150,"(8412.1,)"
151,"(8412.1,)"
152,"(8412.1,)"
153,"(8412.1,)"
154,"(8412.1,)"
155,"(8412.1,)"
156,"(8412.1,)"
157,"(8412.1,)"
158,"(8412.1,)"
159,"(8412.1,)"
160,"(8412.1,)"
161,"(8412.1,)"
162,"(8412.1,)"
163,"(8412.1,)"
164,"(8412.1,)"
165,"(8412.1,)"
166,"(8412.1,)"
167,"(8412.1,)"
168,"(8412.1,)"
169,"(8412.1,)"
170,"(8412.1,)"
171,"(8412.1,)"
172,"(8412.1,)"
173,"(8412.1,)"
174,"(8412.1,)"
175,"(8412.1,)"
176,"(8412.1,)"
177,"(8412.1,)"
178,"(8412.1,)"
179,"(8412.1,)"
180,"(8412.1,)"
181,"(8412.1,)"
182,"(8412.1,)"
183,"(8412.1,)"
184,"(8412.1,)"
185,"(8412.1,)"
186,"(8412.1,)"
187,"(8412.1,)"
188,"(8412.1,)"
189,"(8412.1,)"
190,"(8412.1,)"
191,"(8412.1,)"
192,"(8412.1,)"
193,"(8412.1,)"
194,"(8412.1,)"
195,"(8412.1,)"
196,"(8412.1,)"
197,"(8412.1,)"
198,"(8412.1,)"
199,"(8412.1,)"
200,"(8412.1,)"
201,"(8412.1,)"
202,"(8412.1,)"
203,"(8412.1,)"
204,"(8412.1,)"
205,"(8412.1,)"
206,"(8412.1,)"
207,"(8412.1,)"
208,"(8412.1,)"
209,"(8412.1,)"
210,"(8412.1,)"
211,"(8412.1,)"
212,"(8412.1,)"
213,"(8412.1,)"
214,"(8412.1,)"
215,"(8412.1,)"
216,"(8412.1,)"
217,"(8412.1,)"
218,"(8412.1,)"
219,"(8412.1,)"
220,"(8412.1,)"
221,"(8412.1,)"
222,"(8412.1,)"
223,"(8412.1,)"
224,"(8412.1,)"
225,"(8412.1,)"
226,"(8412.1,)"
227,"(8412.1,)"
228,"(8412.1,)"
229,"(8412.1,)"
230,"(8412.1,)"
231,"(8412.1,)"
232,"(8412.1,)"
233,"(8412.1,)"
234,"(8412.1,)"
235,"(8412.1,)"
236,"(8412.1,)"
237,"(8412.1,)"
238,"(8412.1,)"
239,"(8412.1,)"
240,"(8412.1,)"
241,"(8412.1,)"
242,"(8412.1,)"
243,"(8412.1,)"
244,"(8412.1,)"
245,"(8412.1,)"
246,"(8412.1,)"
247,"(8412.1,)"
248,"(8412.1,)"
249,"(8412.1,)"
250,"(8412.1,)"
251,"(8412.1,)"
252,"(8412.1,)"
253,"(8412.1,)"
254,"(8412.1,)"
255,"(8412.1,)"
256,"(8412.1,)"
257,"(8412.1,)"
258,"(8412.1,)"
259,"(8412.1,)"
260,"(8412.1,)"
261,"(8412.1,)"
262,"(8412.1,)"
263,"(8412.1,)"
264,"(8412.1,)"
265,"(8412.1,)"
266,"(8412.1,)"
267,"(8412.1,)"
268,"(8412.1,)"
269,"(8412.1,)"
270,"(8412.1,)"
271,"(8412.1,)"
272,"(8412.1,)"
273,"(8412.1,)"
274,"(8412.1,)"
275,"(8412.1,)"
276,"(8412.1,)"
277,"(8412.1,)"
278,"(8412.1,)"
279,"(8412.1,)"
280,"(8412.1,)"
281,"(8412.1,)"
282,"(8412.1,)"
283,"(8412.1,)"
284,"(8412.1,)"
285,"(8412.1,)"
286,"(8412.1,)"
287,"(8412.1,)"
288,"(8412.1,)"
289,"(8412.1,)"
290,"(8412.1,)"
291,"(8412.1,)"
292,"(8412.1,)"
293,"(8412.1,)"
294,"(8412.1,)"
295,"(8412.1,)"
296,"(8412.1,)"
297,"(8412.1,)"
298,"(8412.1,)"
299,"(8412.1,)"
300,"(8412.1,)"
301,"(8412.1,)"
302,"(8412.1,)"
303,"(8412.1,)"
304,"(8412.1,)"
305,"(8412.1,)"
306,"(8412.1,)"
307,"(8412.1,)"
308,"(8412.1,)"
309,"(8412.1,)"
310,"(8412.1,)"
311,"(8412.1,)"
312,"(8412.1,)"
313,"(8412.1,)"
314,"(8412.1,)"
315,"(8412.1,)"
316,"(8412.1,)"
317,"(8412.1,)"
318,"(8412.1,)"
319,"(8412.1,)"
320,"(8412.1,)"
321,"(8412.1,)"
322,"(8412.1,)"
323,"(8412.1,)"
324,"(8412.1,)"
325,"(8412.1,)"
326,"(8412.1,)"
327,"(8412.1,)"
328,"(8412.1,)"
329,"(8412.1,)"
330,"(8412.1,)"
331,"(8412.1,)"
332,"(8412.1,)"
333,"(8412.1,)"
334,"(8412.1,)"
335,"(8412.1,)"
336,"(8412.1,)"
337,"(8412.1,)"
338,"(8412.1,)"
339,"(8412.1,)"
340,"(8412.1,)"
341,"(8412.1,)"
342,"(8412.1,)"
343,"(8412.1,)"
344,"(8412.1,)"
345,"(8412.1,)"
346,"(8412.1,)"
347,"(8412.1,)"
348,"(8412.1,)"
349,"(8412.1,)"
350,"(8412.1,)"
351,"(8412.1,)"
352,"(8412.1,)"
353,"(8412.1,)"
354,"(8412.1,)"
355,"(8412.1,)"
356,"(8412.1,)"
357,"(8412.1,)"
358,"(8412.1,)"
359,"(8412.1,)"
360,"(8412.1,)"
361,"(8412.1,)"
362,"(8412.1,)"
363,"(8412.1,)"
364,"(8412.1,)"
365,"(8412.1,)"
366,"(8412.1,)"
367,"(8412.1,)"
368,"(8412.1,)"
369,"(8412.1,)"
370,"(8412.1,)"
371,"(8412.1,)"
372,"(8412.1,)"
373,"(8412.1,)"
374,"(8412.1,)"
375,"(8412.1,)"
376,"(8412.1,)"
377,"(8412.1,)"
378,"(8412.1,)"
379,"(8412.1,)"
380,"(8412.1,)"
381,"(8412.1,)"
382,"(8412.1,)"
383,"(8412.1,)"
384,"(8412.1,)"
385,"(8412.1,)"
386,"(8412.1,)"
387,"(8412.1,)"
388,"(8412.1,)"
389,"(8412.1,)"
390,"(8412.1,)"
391,"(8412.1,)"
392,"(8412.1,)"
393,"(8412.1,)"
394,"(8412.1,)"
395,"(8412.1,)"
396,"(8412.1,)"
397,"(8412.1,)"
398,"(8412.1,)"
399,"(8412.1,)"
400,"(8412.1,)"
401,"(8412.1,)"
402,"(8412.1,)"
403,"(8412.1,)"
404,"(8412.1,)"
405,"(8412.1,)"
406,"(8412.1,)"
407,"(8412.1,)"
408,"(8412.1,)"
409,"(8412.1,)"
410,"(8412.1,)"
411,"(8412.1,)"
412,"(8412.1,)"
413,"(8412.1,)"
414,"(8412.1,)"
415,"(8412.1,)"
416,"(8412.1,)"
417,"(8412.1,)"
418,"(8412.1,)"
419,"(8412.1,)"
420,"(8412.1,)"
421,"(8412.1,)"
422,"(8412.1,)"
423,"(8412.1,)"
424,"(8412.1,)"
425,"(8412.1,)"
426,"(8412.1,)"
427,"(8412.1,)"
428,"(8412.1,)"
429,"(8412.1,)"
430,"(8412.1,)"
431,"(8412.1,)"
432,"(8412.1,)"
433,"(8412.1,)"
434,"(8412.1,)"
435,"(8412.1,)"
436,"(8412.1,)"
437,"(8412.1,)"
438,"(8412.1,)"
439,"(8412.1,)"
440,"(8412.1,)"
441,"(8412.1,)"
442,"(8412.1,)"
443,"(8412.1,)"
444,"(8412.1,)"
445,"(8412.1,)"
446,"(8412.1,)"
447,"(8412.1,)"
448,"(8412.1,)"
449,"(8412.1,)"
450,"(8412.1,)"
451,"(8412.1,)"
452,"(8412.1,)"
453,"(8412.1,)"
454,"(8412.1,)"
455,"(8412.1,)"
456,"(8412.1,)"
457,"(8412.1,)"
458,"(8412.1,)"
459,"(8412.1,)"
460,"(8412.1,)"
461,"(8412.1,)"
462,"(8412.1,)"
463,"(8412.1,)"
464,"(8412.1,)"
465,"(8412.1,)"
466,"(8412.1,)"
467,"(8412.1,)"
468,"(8412.1,)"
469,"(8412.1,)"
470,"(8412.1,)"
471,"(8412.1,)"
472,"(8412.1,)"
473,"(8412.1,)"
474,"(8412.1,)"
475,"(8412.1,)"
476,"(8412.1,)"
477,"(8412.1,)"
478,"(8412.1,)"
479,"(8412.1,)"
480,"(8412.1,)"
481,"(8412.1,)"
482,"(8412.1,)"
483,"(8412.1,)"
484,"(8412.1,)"
485,"(8412.1,)"
486,"(8412.1,)"
487,"(8412.1,)"
488,"(8412.1,)"
489,"(8412.1,)"
490,"(8412.1,)"
491,"(8412.1,)"
492,"(8412.1,)"
493,"(8412.1,)"
494,"(8412.1,)"
495,"(8412.1,)"
496,"(8412.1,)"
497,"(8412.1,)"
498,"(8412.1,)"
499,"(8412.1,)"
500,"(8412.1,)"
501,"(8412.1,)"
502,"(8412.1,)"
503,"(8412.1,)"
504,"(8412.1,)"
505,"(8412.1,)"
506,"(8412.1,)"
507,"(8412.1,)"
508,"(8412.1,)"
509,"(8412.1,)"
510,"(8412.1,)"
511,"(8412.1,)"
512,"(8412.1,)"
513,"(8412.1,)"
514,"(8412.1,)"
515,"(8412.1,)"
516,"(8412.1,)"
517,"(8412.1,)"
518,"(8412.1,)"
519,"(8412.1,)"
520,"(8412.1,)"
521,"(8412.1,)"
522,"(8412.1,)"
523,"(8412.1,)"
524,"(8412.1,)"
525,"(8412.1,)"
526,"(8412.1,)"
527,"(8412.1,)"
528,"(8412.1,)"
529,"(8412.1,)"
530,"(8412.1,)"
531,"(8412.1,)"
532,"(8412.1,)"
533,"(8412.1,)"
534,"(8412.1,)"
535,"(8412.1,)"
536,"(8412.1,)"
537,"(8412.1,)"
538,"(8412.1,)"
539,"(8412.1,)"
540,"(8412.1,)"
541,"(8412.1,)"
542,"(8412.1,)"
543,"(8412.1,)"
544,"(8412.1,)"
545,"(8412.1,)"
546,"(8412.1,)"
547,"(8412.1,)"
548,"(8412.1,)"
549,"(8412.1,)"
550,"(8412.1,)"
551,"(8412.1,)"
552,"(8412.1,)"
553,"(8412.1,)"
554,"(8412.1,)"
555,"(8412.1,)"
556,"(8412.1,)"
557,"(8412.1,)"
558,"(8412.1,)"
559,"(8412.1,)"
560,"(8412.1,)"
561,"(8412.1,)"
562,"(8412.1,)"
563,"(8412.1,)"
564,"(8412.1,)"
565,"(8412.1,)"
566,"(8412.1,)"
567,"(8412.1,)"
568,"(8412.1,)"
569,"(8412.1,)"
570,"(8412.1,)"
571,"(8412.1,)"
572,"(8412.1,)"
573,"(8412.1,)"
574,"(8412.1,)"
575,"(8412.1,)"
576,"(8412.1,)"
577,"(8412.1,)"
578,"(8412.1,)"
579,"(8412.1,)"
580,"(8412.1,)"
581,"(8412.1,)"
582,"(8412.1,)"
583,"(8412.1,)"
584,"(8412.1,)"
585,"(8412.1,)"
586,"(8412.1,)"
587,"(8412.1,)"
588,"(8412.1,)"
589,"(8412.1,)"
590,"(8412.1,)"
591,"(8412.1,)"
592,"(8412.1,)"
593,"(8412.1,)"
594,"(8412.1,)"
595,"(8412.1,)"
596,"(8412.1,)"
597,"(8412.1,)"
598,"(8412.1,)"
599,"(8412.1,)"
600,"(8412.1,)"
601,"(8412.1,)"
602,"(8412.1,)"
603,"(8412.1,)"
604,"(8412.1,)"
605,"(8412.1,)"
606,"(8412.1,)"
607,"(8412.1,)"
608,"(8412.1,)"
609,"(8412.1,)"
610,"(8412.1,)"
611,"(8412.1,)"
612,"(8412.1,)"
613,"(8412.1,)"
614,"(8412.1,)"
615,"(8412.1,)"
616,"(8412.1,)"
617,"(8412.1,)"
618,"(8412.1,)"
619,"(8412.1,)"
620,"(8412.1,)"
621,"(8412.1,)"
622,"(8412.1,)"
623,"(8412.1,)"
624,"(8412.1,)"
625,"(8412.1,)"
626,"(8412.1,)"
627,"(8412.1,)"
628,"(8412.1,)"
629,"(8412.1,)"
630,"(8412.1,)"
631,"(8412.1,)"
632,"(8412.1,)"
633,"(8412.1,)"
634,"(8412.1,)"
635,"(8412.1,)"
636,"(8412.1,)"
637,"(8412.1,)"
638,"(8412.1,)"
639,"(8412.1,)"
640,"(8412.1,)"
641,"(8412.1,)"
642,"(8412.1,)"
643,"(8412.1,)"
644,"(8412.1,)"
645,"(8412.1,)"
646,"(8412.1,)"
647,"(8412.1,)"
648,"(8412.1,)"
649,"(8412.1,)"
650,"(8412.1,)"
651,"(8412.1,)"
652,"(8412.1,)"
653,"(8412.1,)"
654,"(8412.1,)"
655,"(8412.1,)"
656,"(8412.1,)"
657,"(8412.1,)"
658,"(8412.1,)"
659,"(8412.1,)"
660,"(8412.1,)"
661,"(8412.1,)"
662,"(8412.1,)"
663,"(8412.1,)"
664,"(8412.1,)"
665,"(8412.1,)"
666,"(8412.1,)"
667,"(8412.1,)"
668,"(8412.1,)"
669,"(8412.1,)"
670,"(8412.1,)"
671,"(8412.1,)"
672,"(8412.1,)"
673,"(8412.1,)"
674,"(8412.1,)"
675,"(8412.1,)"
676,"(8412.1,)"
677,"(8412.1,)"
678,"(8412.1,)"
679,"(8412.1,)"
680,"(8412.1,)"
681,"(8412.1,)"
682,"(8412.1,)"
683,"(8412.1,)"
684,"(8412.1,)"
685,"(8412.1,)"
686,"(8412.1,)"
687,"(8412.1,)"
688,"(8412.1,)"
689,"(8412.1,)"
690,"(8412.1,)"
691,"(8412.1,)"
692,"(8412.1,)"
693,"(8412.1,)"
694,"(8412.1,)"
695,"(8412.1,)"
696,"(8412.1,)"
697,"(8412.1,)"
698,"(8412.1,)"
699,"(8412.1,)"
700,"(8412.1,)"
701,"(8412.1,)"
702,"(8412.1,)"
703,"(8412.1,)"
704,"(8412.1,)"
705,"(8412.1,)"
706,"(8412.1,)"
707,"(8412.1,)"
708,"(8412.1,)"
709,"(8412.1,)"
710,"(8412.1,)"
711,"(8412.1,)"
712,"(8412.1,)"
713,"(8412.1,)"
714,"(8412.1,)"
715,"(8412.1,)"
716,"(8412.1,)"
717,"(8412.1,)"
718,"(8412.1,)"
719,"(8412.1,)"
720,"(8412.1,)"
721,"(8412.1,)"
722,"(8412.1,)"
723,"(8412.1,)"
724,"(8412.1,)"
725,"(8412.1,)"
726,"(8412.1,)"
727,"(8412.1,)"
728,"(8412.1,)"
729,"(8412.1,)"
730,"(8412.1,)"
731,"(8412.1,)"
732,"(8412.1,)"
733,"(8412.1,)"
734,"(8412.1,)"
735,"(8412.1,)"
736,"(8412.1,)"
737,"(8412.1,)"
738,"(8412.1,)"
739,"(8412.1,)"
740,"(8412.1,)"
741,"(8412.1,)"
742,"(8412.1,)"
743,"(8412.1,)"
744,"(8412.1,)"
745,"(8412.1,)"
746,"(8412.1,)"
747,"(8412.1,)"
748,"(8412.1,)"
749,"(8412.1,)"
750,"(8412.1,)"
751,"(8412.1,)"
752,"(8412.1,)"
753,"(8412.1,)"
754,"(8412.1,)"
755,"(8412.1,)"
