generation,fitness
1,"(12206.65,)"
2,"(11295.62,)"
3,"(10795.89,)"
4,"(10626.31,)"
5,"(9958.92,)"
6,"(9958.92,)"
7,"(9778.18,)"
8,"(9449.52,)"
9,"(9449.52,)"
10,"(9449.52,)"
11,"(9449.52,)"
12,"(9305.29,)"
13,"(9227.39,)"
14,"(9227.39,)"
15,"(9091.31,)"
16,"(9036.49,)"
17,"(9036.49,)"
18,"(9036.49,)"
19,"(9035.7,)"
20,"(8823.8,)"
21,"(8823.8,)"
22,"(8823.8,)"
23,"(8809.1,)"
24,"(8809.1,)"
25,"(8809.1,)"
26,"(8809.1,)"
27,"(8809.1,)"
28,"(8809.1,)"
29,"(8809.1,)"
30,"(8809.1,)"
31,"(8809.1,)"
32,"(8809.1,)"
33,"(8809.1,)"
34,"(8809.1,)"
35,"(8809.1,)"
36,"(8809.1,)"
37,"(8809.1,)"
38,"(8809.1,)"
39,"(8798.86,)"
40,"(8798.86,)"
41,"(8798.86,)"
42,"(8798.86,)"
43,"(8770.56,)"
44,"(8770.56,)"
45,"(8770.56,)"
46,"(8770.56,)"
47,"(8770.56,)"
48,"(8770.56,)"
49,"(8770.56,)"
50,"(8770.56,)"
51,"(8770.56,)"
52,"(8770.56,)"
53,"(8770.56,)"
54,"(8770.56,)"
55,"(8770.56,)"
56,"(8770.56,)"
57,"(8770.56,)"
58,"(8770.56,)"
59,"(8770.56,)"
60,"(8770.56,)"
61,"(8770.56,)"
62,"(8770.56,)"
63,"(8770.56,)"
64,"(8770.56,)"
65,"(8753.15,)"
66,"(8753.15,)"
67,"(8753.15,)"
68,"(8753.15,)"
69,"(8753.15,)"
70,"(8753.15,)"
71,"(8753.15,)"
72,"(8753.15,)"
73,"(8753.15,)"
74,"(8753.15,)"
75,"(8753.15,)"
76,"(8753.15,)"
77,"(8753.15,)"
78,"(8753.15,)"
79,"(8753.15,)"
80,"(8753.15,)"
81,"(8753.15,)"
82,"(8753.15,)"
83,"(8753.15,)"
84,"(8753.15,)"
85,"(8753.15,)"
86,"(8753.15,)"
87,"(8753.15,)"
88,"(8753.15,)"
89,"(8753.15,)"
90,"(8753.15,)"
91,"(8753.15,)"
92,"(8753.15,)"
