generation,fitness
1,"(12225.83,)"
2,"(11031.45,)"
3,"(10642.3,)"
4,"(10642.3,)"
5,"(10642.3,)"
6,"(10589.09,)"
7,"(10550.59,)"
8,"(10176.3,)"
9,"(10176.3,)"
10,"(10086.97,)"
11,"(10060.61,)"
12,"(10060.61,)"
13,"(9699.47,)"
14,"(9699.47,)"
15,"(9689.56,)"
16,"(9689.56,)"
17,"(9689.56,)"
18,"(9689.56,)"
19,"(9565.26,)"
20,"(9565.26,)"
21,"(9565.26,)"
22,"(9565.26,)"
23,"(9390.66,)"
24,"(9266.36,)"
25,"(9266.36,)"
26,"(9266.36,)"
27,"(9228.05,)"
28,"(9228.05,)"
29,"(9228.05,)"
30,"(9228.05,)"
31,"(9064.91,)"
32,"(9064.91,)"
33,"(9064.91,)"
34,"(9064.91,)"
35,"(9064.91,)"
36,"(9064.91,)"
37,"(9064.91,)"
38,"(9058.86,)"
39,"(8953.16,)"
40,"(8953.16,)"
41,"(8953.16,)"
42,"(8953.16,)"
43,"(8953.16,)"
44,"(8953.16,)"
45,"(8870.53,)"
46,"(8870.53,)"
47,"(8870.53,)"
48,"(8870.53,)"
49,"(8870.53,)"
50,"(8870.53,)"
51,"(8870.53,)"
52,"(8870.53,)"
53,"(8870.53,)"
54,"(8870.53,)"
55,"(8870.53,)"
56,"(8870.53,)"
57,"(8811.59,)"
58,"(8811.59,)"
59,"(8811.59,)"
60,"(8811.59,)"
61,"(8811.59,)"
62,"(8811.59,)"
63,"(8811.59,)"
64,"(8811.59,)"
65,"(8738.71,)"
66,"(8738.71,)"
67,"(8738.71,)"
68,"(8738.71,)"
69,"(8738.71,)"
70,"(8738.71,)"
71,"(8723.27,)"
72,"(8723.27,)"
73,"(8723.27,)"
74,"(8723.27,)"
75,"(8723.27,)"
76,"(8723.27,)"
77,"(8723.27,)"
78,"(8723.27,)"
79,"(8723.27,)"
80,"(8723.27,)"
81,"(8723.27,)"
82,"(8723.27,)"
83,"(8723.27,)"
84,"(8723.27,)"
85,"(8723.27,)"
86,"(8723.27,)"
87,"(8723.27,)"
88,"(8723.27,)"
89,"(8723.27,)"
90,"(8723.27,)"
91,"(8723.27,)"
92,"(8723.27,)"
93,"(8723.27,)"
94,"(8723.27,)"
95,"(8723.27,)"
96,"(8723.27,)"
97,"(8723.27,)"
98,"(8723.27,)"
99,"(8723.27,)"
100,"(8723.27,)"
101,"(8723.27,)"
102,"(8723.27,)"
103,"(8723.27,)"
104,"(8723.27,)"
105,"(8723.27,)"
