generation,fitness
1,"(12116.2,)"
2,"(10811.73,)"
3,"(10587.67,)"
4,"(10229.33,)"
5,"(10041.7,)"
6,"(9732.9,)"
7,"(9684.61,)"
8,"(9012.9,)"
9,"(9012.9,)"
10,"(9012.9,)"
11,"(8950.45,)"
12,"(8950.45,)"
13,"(8846.58,)"
14,"(8846.58,)"
15,"(8846.58,)"
16,"(8846.58,)"
17,"(8801.5,)"
18,"(8732.35,)"
19,"(8732.35,)"
20,"(8732.35,)"
21,"(8732.35,)"
22,"(8687.27,)"
23,"(8687.27,)"
24,"(8687.27,)"
25,"(8687.27,)"
26,"(8687.27,)"
27,"(8687.27,)"
28,"(8371.11,)"
29,"(8371.11,)"
30,"(8371.11,)"
31,"(8371.11,)"
32,"(8371.11,)"
33,"(8371.11,)"
34,"(8371.11,)"
35,"(8371.11,)"
36,"(8371.11,)"
37,"(8371.11,)"
38,"(8371.11,)"
39,"(8371.11,)"
40,"(8371.11,)"
41,"(8371.11,)"
42,"(8256.88,)"
43,"(8256.88,)"
44,"(8256.88,)"
45,"(8256.88,)"
46,"(8256.88,)"
47,"(8256.88,)"
48,"(8256.88,)"
49,"(8256.88,)"
50,"(8256.88,)"
51,"(8256.88,)"
52,"(8256.88,)"
53,"(8256.88,)"
54,"(8256.88,)"
55,"(8256.88,)"
56,"(8256.88,)"
57,"(8256.88,)"
58,"(8256.88,)"
59,"(8256.88,)"
60,"(8256.88,)"
61,"(8256.88,)"
62,"(8256.88,)"
63,"(8256.88,)"
64,"(8256.88,)"
65,"(8256.88,)"
66,"(8256.88,)"
67,"(8256.88,)"
68,"(8256.88,)"
69,"(8256.88,)"
70,"(8256.88,)"
71,"(8256.88,)"
72,"(8256.88,)"
73,"(8256.88,)"
74,"(8256.88,)"
75,"(8194.68,)"
76,"(8194.68,)"
77,"(8194.68,)"
78,"(8194.68,)"
79,"(8194.68,)"
80,"(8194.68,)"
81,"(8194.68,)"
82,"(8194.68,)"
83,"(8194.68,)"
84,"(8194.68,)"
85,"(8194.68,)"
86,"(8194.68,)"
87,"(8194.68,)"
88,"(8194.68,)"
89,"(8194.68,)"
90,"(8194.68,)"
91,"(8194.68,)"
92,"(8194.68,)"
93,"(8194.68,)"
94,"(8194.68,)"
95,"(8194.68,)"
96,"(8194.68,)"
97,"(8194.68,)"
98,"(8194.68,)"
99,"(8194.68,)"
100,"(8194.68,)"
101,"(8194.68,)"
102,"(8194.68,)"
103,"(8194.68,)"
104,"(8194.68,)"
105,"(8194.68,)"
106,"(8194.68,)"
107,"(8194.68,)"
108,"(8194.68,)"
109,"(8194.68,)"
110,"(8194.68,)"
111,"(8194.68,)"
112,"(8194.68,)"
113,"(8194.68,)"
114,"(8194.68,)"
115,"(8194.68,)"
116,"(8194.68,)"
117,"(8194.68,)"
118,"(8194.68,)"
119,"(8194.68,)"
120,"(8194.68,)"
121,"(8194.68,)"
122,"(8194.68,)"
123,"(8194.68,)"
124,"(8194.68,)"
125,"(8194.68,)"
126,"(8194.68,)"
127,"(8194.68,)"
128,"(8194.68,)"
129,"(8194.68,)"
130,"(8194.68,)"
131,"(8194.68,)"
132,"(8194.68,)"
133,"(8194.68,)"
134,"(8084.89,)"
135,"(8084.89,)"
136,"(8084.89,)"
137,"(8084.89,)"
138,"(8084.89,)"
139,"(8084.89,)"
140,"(8084.89,)"
141,"(8084.89,)"
142,"(8084.89,)"
143,"(8084.89,)"
144,"(8084.89,)"
145,"(8084.89,)"
146,"(8084.89,)"
147,"(8084.89,)"
148,"(8084.89,)"
149,"(8084.89,)"
150,"(8084.89,)"
151,"(8084.89,)"
152,"(8084.89,)"
153,"(8084.89,)"
154,"(8084.89,)"
155,"(8084.89,)"
156,"(8084.89,)"
157,"(8084.89,)"
158,"(8084.89,)"
159,"(8084.89,)"
160,"(8084.89,)"
161,"(8084.89,)"
162,"(8084.89,)"
163,"(8084.89,)"
164,"(8084.89,)"
165,"(8084.89,)"
