generation,fitness
1,"(12171.51,)"
2,"(11715.68,)"
3,"(11260.26,)"
4,"(11123.67,)"
5,"(10949.43,)"
6,"(10601.03,)"
7,"(10325.1,)"
8,"(10325.1,)"
9,"(10256.8,)"
10,"(10196.5,)"
11,"(9555.76,)"
12,"(9555.76,)"
13,"(9486.5,)"
14,"(9486.5,)"
15,"(9486.5,)"
16,"(9269.99,)"
17,"(9269.99,)"
18,"(9269.99,)"
19,"(9176.06,)"
20,"(9031.11,)"
21,"(9031.11,)"
22,"(9031.11,)"
23,"(8877.84,)"
24,"(8877.84,)"
25,"(8877.84,)"
26,"(8877.84,)"
27,"(8638.96,)"
28,"(8638.96,)"
29,"(8638.1,)"
30,"(8638.1,)"
31,"(8422.45,)"
32,"(8422.45,)"
33,"(8422.45,)"
34,"(8422.45,)"
35,"(8422.45,)"
36,"(8422.45,)"
37,"(8422.45,)"
38,"(8422.45,)"
39,"(8422.45,)"
40,"(8422.45,)"
41,"(8422.45,)"
42,"(8422.45,)"
43,"(8422.45,)"
44,"(8422.45,)"
45,"(8421.59,)"
46,"(8421.59,)"
47,"(8421.59,)"
48,"(8421.59,)"
49,"(8421.59,)"
50,"(8421.59,)"
51,"(8421.59,)"
52,"(8421.59,)"
53,"(8421.59,)"
54,"(8421.59,)"
55,"(8421.59,)"
56,"(8421.59,)"
57,"(8421.59,)"
58,"(8421.59,)"
59,"(8421.59,)"
60,"(8421.59,)"
61,"(8421.59,)"
62,"(8421.59,)"
63,"(8421.59,)"
64,"(8421.59,)"
65,"(8421.59,)"
66,"(8421.59,)"
67,"(8421.59,)"
68,"(8421.59,)"
69,"(8421.59,)"
70,"(8421.59,)"
71,"(8421.59,)"
72,"(8421.59,)"
73,"(8421.59,)"
74,"(8421.59,)"
75,"(8421.59,)"
76,"(8421.59,)"
77,"(8421.59,)"
78,"(8421.59,)"
79,"(8421.59,)"
80,"(8421.59,)"
81,"(8421.59,)"
82,"(8421.59,)"
83,"(8421.59,)"
84,"(8421.59,)"
85,"(8421.59,)"
86,"(8421.59,)"
87,"(8421.59,)"
88,"(8421.59,)"
89,"(8421.59,)"
90,"(8421.59,)"
91,"(8421.59,)"
92,"(8421.59,)"
93,"(8421.59,)"
94,"(8421.59,)"
95,"(8421.59,)"
96,"(8421.59,)"
97,"(8421.59,)"
98,"(8421.59,)"
99,"(8421.59,)"
100,"(8421.59,)"
101,"(8421.59,)"
102,"(8421.59,)"
103,"(8421.59,)"
104,"(8421.59,)"
105,"(8421.59,)"
106,"(8421.59,)"
107,"(8421.59,)"
108,"(8421.59,)"
109,"(8421.59,)"
110,"(8421.59,)"
111,"(8421.59,)"
112,"(8421.59,)"
113,"(8421.59,)"
114,"(8421.59,)"
115,"(8421.59,)"
116,"(8421.59,)"
117,"(8421.59,)"
118,"(8421.59,)"
119,"(8421.59,)"
120,"(8421.59,)"
121,"(8421.59,)"
122,"(8421.59,)"
123,"(8421.59,)"
124,"(8421.59,)"
125,"(8421.59,)"
126,"(8421.59,)"
127,"(8421.59,)"
128,"(8421.59,)"
129,"(8421.59,)"
130,"(8421.59,)"
131,"(8421.59,)"
132,"(8421.59,)"
133,"(8421.59,)"
134,"(8421.59,)"
135,"(8421.59,)"
136,"(8421.59,)"
137,"(8421.59,)"
138,"(8421.59,)"
139,"(8421.59,)"
140,"(8421.59,)"
141,"(8421.59,)"
142,"(8421.59,)"
143,"(8421.59,)"
144,"(8421.59,)"
