generation,fitness
1,"(12064.76,)"
2,"(11453.52,)"
3,"(11213.9,)"
4,"(10618.33,)"
5,"(10618.33,)"
6,"(10314.17,)"
7,"(10314.17,)"
8,"(10314.17,)"
9,"(9996.0,)"
10,"(9996.0,)"
11,"(9996.0,)"
12,"(9996.0,)"
13,"(9964.5,)"
14,"(9964.5,)"
15,"(9964.5,)"
16,"(9935.11,)"
17,"(9935.11,)"
18,"(9812.26,)"
19,"(9812.26,)"
20,"(9812.26,)"
21,"(9812.26,)"
22,"(9812.26,)"
23,"(9812.26,)"
24,"(9812.26,)"
25,"(9812.26,)"
26,"(9812.26,)"
27,"(9812.26,)"
28,"(9812.26,)"
29,"(9812.26,)"
30,"(9812.26,)"
31,"(9812.26,)"
32,"(9812.26,)"
33,"(9811.39,)"
34,"(9811.39,)"
35,"(9811.39,)"
36,"(9811.39,)"
37,"(9788.15,)"
38,"(9788.15,)"
39,"(9765.48,)"
40,"(9765.48,)"
41,"(9765.48,)"
42,"(9765.48,)"
43,"(9765.48,)"
44,"(9765.48,)"
45,"(9765.48,)"
46,"(9765.48,)"
47,"(9765.48,)"
48,"(9765.48,)"
49,"(9765.48,)"
50,"(9765.48,)"
51,"(9765.48,)"
52,"(9765.48,)"
53,"(9765.48,)"
54,"(9765.48,)"
55,"(9765.48,)"
56,"(9765.48,)"
57,"(9765.48,)"
58,"(9765.48,)"
59,"(9765.48,)"
60,"(9765.48,)"
61,"(9765.48,)"
62,"(9765.48,)"
63,"(9765.48,)"
64,"(9765.48,)"
65,"(9765.48,)"
66,"(9765.48,)"
67,"(9765.48,)"
68,"(9765.48,)"
69,"(9765.48,)"
70,"(9765.48,)"
71,"(9765.48,)"
72,"(9765.48,)"
73,"(9765.48,)"
74,"(9765.48,)"
75,"(9765.48,)"
76,"(9765.48,)"
77,"(9765.48,)"
78,"(9765.48,)"
79,"(9765.48,)"
80,"(9765.48,)"
81,"(9765.48,)"
82,"(9765.48,)"
83,"(9765.48,)"
84,"(9765.48,)"
85,"(9765.48,)"
86,"(9765.48,)"
87,"(9765.48,)"
88,"(9765.48,)"
89,"(9765.48,)"
90,"(9765.48,)"
91,"(9765.48,)"
92,"(9765.48,)"
93,"(9765.48,)"
94,"(9765.48,)"
95,"(9765.48,)"
96,"(9765.48,)"
97,"(9765.48,)"
98,"(9765.48,)"
99,"(9765.48,)"
100,"(9765.48,)"
101,"(9765.48,)"
102,"(9765.48,)"
103,"(9765.48,)"
104,"(9765.48,)"
105,"(9765.48,)"
106,"(9765.48,)"
107,"(9765.48,)"
108,"(9765.48,)"
109,"(9765.48,)"
110,"(9765.48,)"
111,"(9765.48,)"
112,"(9765.48,)"
113,"(9765.48,)"
114,"(9765.48,)"
115,"(9765.48,)"
116,"(9765.48,)"
117,"(9765.48,)"
118,"(9765.48,)"
119,"(9765.48,)"
120,"(9765.48,)"
121,"(9765.48,)"
122,"(9765.48,)"
123,"(9765.48,)"
124,"(9765.48,)"
125,"(9765.48,)"
126,"(9765.48,)"
127,"(9765.48,)"
128,"(9765.48,)"
129,"(9765.48,)"
130,"(9765.48,)"
131,"(9765.48,)"
132,"(9765.48,)"
133,"(9765.48,)"
134,"(9765.48,)"
135,"(9765.48,)"
136,"(9765.48,)"
137,"(9765.48,)"
138,"(9765.48,)"
139,"(9765.48,)"
140,"(9765.48,)"
141,"(9765.48,)"
142,"(9765.48,)"
143,"(9765.48,)"
144,"(9765.48,)"
145,"(9765.48,)"
146,"(9765.48,)"
147,"(9765.48,)"
148,"(9765.48,)"
149,"(9765.48,)"
150,"(9765.48,)"
151,"(9765.48,)"
152,"(9765.48,)"
153,"(9765.48,)"
154,"(9765.48,)"
155,"(9765.48,)"
156,"(9765.48,)"
157,"(9765.48,)"
158,"(9765.48,)"
159,"(9765.48,)"
160,"(9765.48,)"
161,"(9765.48,)"
162,"(9765.48,)"
163,"(9765.48,)"
164,"(9765.48,)"
165,"(9765.48,)"
